,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL
28327,0,ENG3,2000-10-06,Colchester,Walsall,0,2,-2,L
28328,0,ENG3,2000-10-06,Wigan Athletic,Reading,1,1,0,D
28329,0,ENG3,2000-10-06,Wycombe Wanderers,Notts County,3,1,2,W
28330,0,ENG3,2000-10-08,Luton Town,Millwall,0,1,-1,L
28331,0,ENG3,2000-10-08,Peterborough United,Port Vale,2,0,2,W
28332,0,ENG3,2000-10-08,Rotherham United,Oldham Athletic,3,0,3,W
28333,0,ENG3,2000-10-08,Swindon Town,Oxford United,2,1,1,W
28334,0,ENG3,2000-10-13,Cambridge,Luton Town,2,1,1,W
28335,0,ENG3,2000-10-14,Bournemouth,Rotherham United,0,1,-1,L
28336,0,ENG3,2000-10-14,Brentford,Peterborough United,1,0,1,W
28337,0,ENG3,2000-10-14,Bristol Rovers,Northampton Town,0,1,-1,L
28338,0,ENG3,2000-10-14,Millwall,Bury,4,0,4,W
28339,0,ENG3,2000-10-14,Notts County,Wigan Athletic,2,2,0,D
28340,0,ENG3,2000-10-14,Oldham Athletic,Swindon Town,1,0,1,W
28341,0,ENG3,2000-10-14,Oxford United,Wrexham,3,4,-1,L
28342,0,ENG3,2000-10-14,Port Vale,Colchester,3,1,2,W
28343,0,ENG3,2000-10-14,Reading,Wycombe Wanderers,2,0,2,W
28344,0,ENG3,2000-10-14,Swansea City,Stoke City,2,1,1,W
28345,0,ENG3,2000-10-14,Walsall,Bristol City,0,0,0,D
28346,0,ENG3,2000-10-17,Bournemouth,Wigan Athletic,0,0,0,D
28347,0,ENG3,2000-10-17,Brentford,Colchester,1,0,1,W
28348,0,ENG3,2000-10-17,Bristol Rovers,Rotherham United,1,1,0,D
28349,0,ENG3,2000-10-17,Cambridge,Stoke City,1,1,0,D
28350,0,ENG3,2000-10-17,Millwall,Bristol City,1,1,0,D
28351,0,ENG3,2000-10-17,Notts County,Bury,1,0,1,W
28352,0,ENG3,2000-10-17,Oldham Athletic,Wycombe Wanderers,2,0,2,W
28353,0,ENG3,2000-10-17,Oxford United,Luton Town,0,0,0,D
28354,0,ENG3,2000-10-17,Port Vale,Northampton Town,2,2,0,D
28355,0,ENG3,2000-10-17,Reading,Wrexham,4,1,3,W
28356,0,ENG3,2000-10-17,Swansea City,Swindon Town,0,0,0,D
28357,0,ENG3,2000-10-17,Walsall,Peterborough United,1,1,0,D
28358,0,ENG3,2000-10-21,Bristol City,Reading,4,0,4,W
28359,0,ENG3,2000-10-21,Bury,Bournemouth,2,5,-3,L
28360,0,ENG3,2000-10-21,Colchester,Cambridge,2,0,2,W
28361,0,ENG3,2000-10-21,Luton Town,Brentford,3,1,2,W
28362,0,ENG3,2000-10-21,Northampton Town,Oldham Athletic,2,1,1,W
28363,0,ENG3,2000-10-21,Peterborough United,Notts County,1,0,1,W
28364,0,ENG3,2000-10-21,Rotherham United,Oxford United,3,1,2,W
28365,0,ENG3,2000-10-21,Stoke City,Millwall,3,2,1,W
28366,0,ENG3,2000-10-21,Swindon Town,Bristol Rovers,1,3,-2,L
28367,0,ENG3,2000-10-21,Wigan Athletic,Port Vale,1,0,1,W
28368,0,ENG3,2000-10-21,Wrexham,Swansea City,1,0,1,W
28369,0,ENG3,2000-10-21,Wycombe Wanderers,Walsall,3,1,2,W
28370,0,ENG3,2000-10-24,Bournemouth,Notts County,0,1,-1,L
28371,0,ENG3,2000-10-24,Bristol City,Peterborough United,2,1,1,W
28372,0,ENG3,2000-10-24,Bury,Reading,0,2,-2,L
28373,0,ENG3,2000-10-24,Cambridge,Northampton Town,1,2,-1,L
28374,0,ENG3,2000-10-24,Colchester,Bristol Rovers,2,1,1,W
28375,0,ENG3,2000-10-24,Oxford United,Wigan Athletic,0,2,-2,L
28376,0,ENG3,2000-10-24,Port Vale,Brentford,1,1,0,D
28377,0,ENG3,2000-10-24,Rotherham United,Swansea City,4,2,2,W
28378,0,ENG3,2000-10-24,Swindon Town,Millwall,0,2,-2,L
28379,0,ENG3,2000-10-24,Walsall,Stoke City,3,0,3,W
28380,0,ENG3,2000-10-24,Wrexham,Wycombe Wanderers,0,0,0,D
28381,0,ENG3,2000-10-28,Brentford,Walsall,2,1,1,W
28382,0,ENG3,2000-10-28,Bristol Rovers,Oldham Athletic,0,2,-2,L
28383,0,ENG3,2000-10-28,Luton Town,Wrexham,3,4,-1,L
28384,0,ENG3,2000-10-28,Millwall,Cambridge,3,1,2,W
28385,0,ENG3,2000-10-28,Northampton Town,Rotherham United,0,1,-1,L
28386,0,ENG3,2000-10-28,Notts County,Swindon Town,3,2,1,W
28387,0,ENG3,2000-10-28,Peterborough United,Colchester,3,1,2,W
28388,0,ENG3,2000-10-28,Reading,Oxford United,4,3,1,W
28389,0,ENG3,2000-10-28,Stoke City,Bournemouth,2,1,1,W
28390,0,ENG3,2000-10-28,Swansea City,Port Vale,0,1,-1,L
28391,0,ENG3,2000-10-28,Wigan Athletic,Bury,1,0,1,W
28392,0,ENG3,2000-10-28,Wycombe Wanderers,Bristol City,1,2,-1,L
28393,0,ENG3,2000-10-31,Swansea City,Bristol City,2,2,0,D
28394,0,ENG3,2000-10-31,Swindon Town,Cambridge,3,1,2,W
28395,0,ENG3,2000-11-04,Bournemouth,Peterborough United,2,1,1,W
28396,0,ENG3,2000-11-04,Bristol City,Notts County,4,0,4,W
28397,0,ENG3,2000-11-04,Bury,Luton Town,1,1,0,D
28398,0,ENG3,2000-11-04,Cambridge,Brentford,1,1,0,D
28399,0,ENG3,2000-11-04,Colchester,Northampton Town,0,2,-2,L
28400,0,ENG3,2000-11-04,Oldham Athletic,Swansea City,1,1,0,D
28401,0,ENG3,2000-11-04,Oxford United,Bristol Rovers,0,1,-1,L
28402,0,ENG3,2000-11-04,Port Vale,Millwall,1,1,0,D
28403,0,ENG3,2000-11-04,Rotherham United,Wigan Athletic,1,1,0,D
28404,0,ENG3,2000-11-04,Swindon Town,Wycombe Wanderers,1,1,0,D
28405,0,ENG3,2000-11-04,Walsall,Reading,2,1,1,W
28406,0,ENG3,2000-11-04,Wrexham,Stoke City,1,2,-1,L
28407,0,ENG3,2000-11-07,Northampton Town,Stoke City,2,2,0,D
28408,0,ENG3,2000-11-07,Swindon Town,Wrexham,2,2,0,D
28409,0,ENG3,2000-11-07,Wigan Athletic,Millwall,1,0,1,W
28410,0,ENG3,2000-11-11,Brentford,Rotherham United,0,3,-3,L
28411,0,ENG3,2000-11-11,Bristol Rovers,Walsall,0,0,0,D
28412,0,ENG3,2000-11-11,Luton Town,Bristol City,0,3,-3,L
28413,0,ENG3,2000-11-11,Millwall,Wrexham,1,0,1,W
28414,0,ENG3,2000-11-11,Northampton Town,Bournemouth,0,3,-3,L
28415,0,ENG3,2000-11-11,Peterborough United,Swindon Town,4,0,4,W
28416,0,ENG3,2000-11-11,Reading,Colchester,0,1,-1,L
28417,0,ENG3,2000-11-11,Stoke City,Oldham Athletic,0,1,-1,L
28418,0,ENG3,2000-11-11,Swansea City,Oxford United,1,2,-1,L
28419,0,ENG3,2000-11-11,Wigan Athletic,Cambridge,2,1,1,W
28420,0,ENG3,2000-11-11,Wycombe Wanderers,Bury,2,1,1,W
28421,0,ENG3,2000-11-21,Wrexham,Cambridge,2,2,0,D
28422,0,ENG3,2000-11-22,Bristol Rovers,Millwall,1,2,-1,L
28423,0,ENG3,2000-11-25,Bristol City,Wigan Athletic,1,1,0,D
28424,0,ENG3,2000-11-25,Cambridge,Swansea City,3,3,0,D
28425,0,ENG3,2000-11-25,Colchester,Wycombe Wanderers,0,0,0,D
28426,0,ENG3,2000-11-25,Oldham Athletic,Millwall,0,1,-1,L
28427,0,ENG3,2000-11-25,Oxford United,Notts County,2,3,-1,L
28428,0,ENG3,2000-11-25,Port Vale,Luton Town,3,0,3,W
28429,0,ENG3,2000-11-25,Rotherham United,Peterborough United,3,0,3,W
28430,0,ENG3,2000-11-25,Swindon Town,Stoke City,0,3,-3,L
28431,0,ENG3,2000-11-25,Walsall,Northampton Town,3,0,3,W
28432,0,ENG3,2000-11-25,Wrexham,Bristol Rovers,1,0,1,W
28433,0,ENG3,2000-12-02,Brentford,Wigan Athletic,2,2,0,D
28434,0,ENG3,2000-12-02,Bristol City,Bury,4,1,3,W
28435,0,ENG3,2000-12-02,Colchester,Notts County,2,0,2,W
28436,0,ENG3,2000-12-02,Northampton Town,Swindon Town,0,1,-1,L
28437,0,ENG3,2000-12-02,Oldham Athletic,Oxford United,3,2,1,W
28438,0,ENG3,2000-12-02,Peterborough United,Wrexham,1,0,1,W
28439,0,ENG3,2000-12-02,Reading,Cambridge,3,0,3,W
28440,0,ENG3,2000-12-02,Rotherham United,Millwall,3,2,1,W
28441,0,ENG3,2000-12-02,Stoke City,Luton Town,1,3,-2,L
28442,0,ENG3,2000-12-02,Swansea City,Bristol Rovers,0,0,0,D
28443,0,ENG3,2000-12-02,Walsall,Port Vale,2,1,1,W
28444,0,ENG3,2000-12-02,Wycombe Wanderers,Bournemouth,0,3,-3,L
28445,0,ENG3,2000-12-12,Bristol City,Brentford,1,2,-1,L
28446,0,ENG3,2000-12-15,Cambridge,Peterborough United,0,0,0,D
28447,0,ENG3,2000-12-16,Bournemouth,Swansea City,2,0,2,W
28448,0,ENG3,2000-12-16,Bristol Rovers,Stoke City,0,3,-3,L
28449,0,ENG3,2000-12-16,Bury,Oldham Athletic,1,1,0,D
28450,0,ENG3,2000-12-16,Luton Town,Colchester,0,3,-3,L
28451,0,ENG3,2000-12-16,Millwall,Walsall,2,0,2,W
28452,0,ENG3,2000-12-16,Notts County,Reading,3,2,1,W
28453,0,ENG3,2000-12-16,Oxford United,Northampton Town,3,1,2,W
28454,0,ENG3,2000-12-16,Port Vale,Bristol City,1,2,-1,L
28455,0,ENG3,2000-12-16,Swindon Town,Rotherham United,2,1,1,W
28456,0,ENG3,2000-12-16,Wigan Athletic,Wycombe Wanderers,2,1,1,W
28457,0,ENG3,2000-12-16,Wrexham,Brentford,2,1,1,W
28458,0,ENG3,2000-12-22,Bristol City,Bristol Rovers,3,2,1,W
28459,0,ENG3,2000-12-22,Colchester,Oxford United,3,2,1,W
28460,0,ENG3,2000-12-22,Port Vale,Rotherham United,0,2,-2,L
28461,0,ENG3,2000-12-23,Bournemouth,Millwall,1,2,-1,L
28462,0,ENG3,2000-12-23,Brentford,Oldham Athletic,1,1,0,D
28463,0,ENG3,2000-12-23,Bury,Swindon Town,1,0,1,W
28464,0,ENG3,2000-12-23,Notts County,Wrexham,1,0,1,W
28465,0,ENG3,2000-12-23,Peterborough United,Northampton Town,1,2,-1,L
28466,0,ENG3,2000-12-23,Reading,Luton Town,4,1,3,W
28467,0,ENG3,2000-12-23,Walsall,Cambridge,3,1,2,W
28468,0,ENG3,2000-12-23,Wigan Athletic,Stoke City,1,1,0,D
28469,0,ENG3,2000-12-23,Wycombe Wanderers,Swansea City,2,1,1,W
28470,0,ENG3,2000-12-26,Bristol Rovers,Reading,2,2,0,D
28471,0,ENG3,2000-12-26,Cambridge,Wycombe Wanderers,1,0,1,W
28472,0,ENG3,2000-12-26,Luton Town,Peterborough United,3,2,1,W
28473,0,ENG3,2000-12-26,Millwall,Colchester,6,1,5,W
28474,0,ENG3,2000-12-26,Northampton Town,Bristol City,2,0,2,W
28475,0,ENG3,2000-12-26,Oldham Athletic,Wigan Athletic,2,1,1,W
28476,0,ENG3,2000-12-26,Oxford United,Bournemouth,1,2,-1,L
28477,0,ENG3,2000-12-26,Rotherham United,Notts County,0,0,0,D
28478,0,ENG3,2000-12-26,Stoke City,Bury,2,1,1,W
28479,0,ENG3,2000-12-26,Swansea City,Walsall,3,1,2,W
28480,0,ENG3,2000-12-26,Swindon Town,Brentford,2,3,-1,L
28481,0,ENG3,2000-12-26,Wrexham,Port Vale,1,0,1,W
28482,0,ENG3,2000-12-30,Luton Town,Wigan Athletic,0,2,-2,L
28483,0,ENG3,2000-12-30,Millwall,Notts County,2,3,-1,L
28484,0,ENG3,2000-12-30,Northampton Town,Wycombe Wanderers,2,2,0,D
28485,0,ENG3,2000-12-30,Oldham Athletic,Walsall,0,0,0,D
28486,0,ENG3,2000-12-30,Stoke City,Bristol City,1,0,1,W
28487,0,ENG3,2001-01-01,Bournemouth,Luton Town,3,2,1,W
28488,0,ENG3,2001-01-01,Brentford,Oxford United,3,0,3,W
28489,0,ENG3,2001-01-01,Bristol City,Cambridge,6,2,4,W
28490,0,ENG3,2001-01-01,Bury,Rotherham United,0,0,0,D
28491,0,ENG3,2001-01-01,Notts County,Stoke City,2,2,0,D
28492,0,ENG3,2001-01-01,Peterborough United,Oldham Athletic,0,0,0,D
28493,0,ENG3,2001-01-01,Reading,Northampton Town,1,1,0,D
28494,0,ENG3,2001-01-01,Walsall,Swindon Town,1,0,1,W
28495,0,ENG3,2001-01-01,Wigan Athletic,Wrexham,0,0,0,D
28496,0,ENG3,2001-01-06,Brentford,Northampton Town,1,1,0,D
28497,0,ENG3,2001-01-06,Bury,Cambridge,0,1,-1,L
28498,0,ENG3,2001-01-06,Port Vale,Oldham Athletic,0,0,0,D
28499,0,ENG3,2001-01-06,Reading,Millwall,3,4,-1,L
28500,0,ENG3,2001-01-06,Wigan Athletic,Swansea City,2,0,2,W
28501,0,ENG3,2001-01-12,Luton Town,Wycombe Wanderers,1,2,-1,L
28502,0,ENG3,2001-01-13,Bristol Rovers,Brentford,0,0,0,D
28503,0,ENG3,2001-01-13,Cambridge,Notts County,2,2,0,D
28504,0,ENG3,2001-01-13,Millwall,Wigan Athletic,3,1,2,W
28505,0,ENG3,2001-01-13,Northampton Town,Bury,2,1,1,W
28506,0,ENG3,2001-01-13,Oldham Athletic,Colchester,1,1,0,D
28507,0,ENG3,2001-01-13,Oxford United,Walsall,2,1,1,W
28508,0,ENG3,2001-01-13,Rotherham United,Bristol City,1,1,0,D
28509,0,ENG3,2001-01-13,Stoke City,Reading,0,0,0,D
28510,0,ENG3,2001-01-13,Swansea City,Peterborough United,2,2,0,D
28511,0,ENG3,2001-01-13,Swindon Town,Port Vale,0,1,-1,L
28512,0,ENG3,2001-01-13,Wrexham,Bournemouth,2,2,0,D
28513,0,ENG3,2001-01-17,Stoke City,Brentford,1,0,1,W
28514,0,ENG3,2001-01-20,Bristol City,Northampton Town,2,0,2,W
28515,0,ENG3,2001-01-20,Notts County,Rotherham United,4,1,3,W
28516,0,ENG3,2001-01-20,Reading,Bristol Rovers,1,0,1,W
28517,0,ENG3,2001-01-20,Walsall,Swansea City,5,1,4,W
28518,0,ENG3,2001-01-20,Wigan Athletic,Oldham Athletic,3,1,2,W
28519,0,ENG3,2001-01-23,Bury,Brentford,0,1,-1,L
28520,0,ENG3,2001-01-23,Cambridge,Bournemouth,0,2,-2,L
28521,0,ENG3,2001-01-23,Oldham Athletic,Luton Town,2,0,2,W
28522,0,ENG3,2001-01-23,Walsall,Rotherham United,1,1,0,D
28523,0,ENG3,2001-01-27,Cambridge,Walsall,0,1,-1,L
28524,0,ENG3,2001-01-27,Millwall,Bournemouth,0,1,-1,L
28525,0,ENG3,2001-01-27,Northampton Town,Peterborough United,0,0,0,D
28526,0,ENG3,2001-01-27,Oldham Athletic,Brentford,3,0,3,W
28527,0,ENG3,2001-01-27,Oxford United,Colchester,0,1,-1,L
28528,0,ENG3,2001-01-27,Rotherham United,Port Vale,3,2,1,W
28529,0,ENG3,2001-01-27,Stoke City,Wigan Athletic,2,0,2,W
28530,0,ENG3,2001-01-27,Swindon Town,Bury,3,0,3,W
28531,0,ENG3,2001-01-30,Peterborough United,Oxford United,4,2,2,W
28532,0,ENG3,2001-02-02,Wigan Athletic,Walsall,1,1,0,D
28533,0,ENG3,2001-02-03,Bournemouth,Colchester,2,2,0,D
28534,0,ENG3,2001-02-03,Bristol City,Swansea City,3,1,2,W
28535,0,ENG3,2001-02-03,Bury,Peterborough United,2,1,1,W
28536,0,ENG3,2001-02-03,Millwall,Bristol Rovers,3,0,3,W
28537,0,ENG3,2001-02-03,Notts County,Oldham Athletic,1,0,1,W
28538,0,ENG3,2001-02-03,Reading,Port Vale,1,0,1,W
28539,0,ENG3,2001-02-03,Stoke City,Northampton Town,1,1,0,D
28540,0,ENG3,2001-02-03,Wycombe Wanderers,Brentford,0,0,0,D
28541,0,ENG3,2001-02-04,Wrexham,Swindon Town,1,1,0,D
28542,0,ENG3,2001-02-06,Colchester,Millwall,0,1,-1,L
28543,0,ENG3,2001-02-06,Wycombe Wanderers,Cambridge,0,2,-2,L
28544,0,ENG3,2001-02-10,Brentford,Reading,1,2,-1,L
28545,0,ENG3,2001-02-10,Bristol Rovers,Notts County,0,0,0,D
28546,0,ENG3,2001-02-10,Colchester,Wigan Athletic,0,2,-2,L
28547,0,ENG3,2001-02-10,Northampton Town,Luton Town,0,1,-1,L
28548,0,ENG3,2001-02-10,Oldham Athletic,Wrexham,5,1,4,W
28549,0,ENG3,2001-02-10,Oxford United,Wycombe Wanderers,1,2,-1,L
28550,0,ENG3,2001-02-10,Peterborough United,Stoke City,0,4,-4,L
28551,0,ENG3,2001-02-10,Port Vale,Bournemouth,2,1,1,W
28552,0,ENG3,2001-02-10,Rotherham United,Cambridge,3,0,3,W
28553,0,ENG3,2001-02-10,Swindon Town,Bristol City,1,1,0,D
28554,0,ENG3,2001-02-10,Walsall,Bury,1,2,-1,L
28555,0,ENG3,2001-02-11,Swansea City,Millwall,0,0,0,D
28556,0,ENG3,2001-02-13,Bristol City,Wrexham,2,1,1,W
28557,0,ENG3,2001-02-13,Notts County,Luton Town,1,3,-2,L
28558,0,ENG3,2001-02-16,Millwall,Brentford,1,0,1,W
28559,0,ENG3,2001-02-17,Bournemouth,Walsall,2,2,0,D
28560,0,ENG3,2001-02-17,Bury,Oxford United,3,1,2,W
28561,0,ENG3,2001-02-17,Cambridge,Swindon Town,0,1,-1,L
28562,0,ENG3,2001-02-17,Luton Town,Swansea City,5,3,2,W
28563,0,ENG3,2001-02-17,Notts County,Northampton Town,2,0,2,W
28564,0,ENG3,2001-02-17,Reading,Peterborough United,1,1,0,D
28565,0,ENG3,2001-02-17,Stoke City,Port Vale,1,1,0,D
28566,0,ENG3,2001-02-17,Wigan Athletic,Bristol Rovers,0,0,0,D
28567,0,ENG3,2001-02-17,Wrexham,Colchester,1,0,1,W
28568,0,ENG3,2001-02-20,Brentford,Bristol City,2,1,1,W
28569,0,ENG3,2001-02-20,Colchester,Bury,1,1,0,D
28570,0,ENG3,2001-02-20,Northampton Town,Millwall,3,3,0,D
28571,0,ENG3,2001-02-20,Oldham Athletic,Reading,0,2,-2,L
28572,0,ENG3,2001-02-20,Oxford United,Stoke City,1,1,0,D
28573,0,ENG3,2001-02-20,Peterborough United,Wigan Athletic,2,0,2,W
28574,0,ENG3,2001-02-20,Port Vale,Cambridge,4,2,2,W
28575,0,ENG3,2001-02-20,Rotherham United,Wrexham,2,0,2,W
28576,0,ENG3,2001-02-20,Swansea City,Notts County,0,1,-1,L
28577,0,ENG3,2001-02-20,Swindon Town,Bournemouth,1,1,0,D
28578,0,ENG3,2001-02-20,Walsall,Luton Town,3,1,2,W
