,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL
143374,0,POR1,2000-10-15,Salgueiros,Alverca,3,1,2,W
143375,0,POR1,2000-10-20,Campomaiorense,Boavista,0,0,0,D
143376,0,POR1,2000-10-21,Pacos Ferreira,Benfica,0,0,0,D
143377,0,POR1,2000-10-21,Sporting Lisbon,Porto,0,1,-1,L
143378,0,POR1,2000-10-22,Alverca,Aves,5,1,4,W
143379,0,POR1,2000-10-22,Belenenses,Sporting Braga,2,1,1,W
143380,0,POR1,2000-10-22,Gil Vicente,Salgueiros,0,2,-2,L
143381,0,POR1,2000-10-22,Maritimo,Estrela Amadora,2,0,2,W
143382,0,POR1,2000-10-22,Farense,Leiria,1,1,0,D
143383,0,POR1,2000-10-22,Guimaraes,Beira Mar,1,1,0,D
143384,0,POR1,2000-10-27,Sporting Braga,Salgueiros,2,0,2,W
143385,0,POR1,2000-10-29,Aves,Gil Vicente,1,0,1,W
143386,0,POR1,2000-10-29,Beira Mar,Sporting Lisbon,0,1,-1,L
143387,0,POR1,2000-10-29,Belenenses,Pacos Ferreira,0,0,0,D
143388,0,POR1,2000-10-29,Estrela Amadora,Farense,1,2,-1,L
143389,0,POR1,2000-10-29,Benfica,Campomaiorense,2,0,2,W
143390,0,POR1,2000-10-29,Leiria,Guimaraes,1,1,0,D
143391,0,POR1,2000-10-30,Boavista,Maritimo,3,1,2,W
143392,0,POR1,2000-10-30,Porto,Alverca,6,0,6,W
143393,0,POR1,2000-11-03,Sporting Lisbon,Leiria,4,0,4,W
143394,0,POR1,2000-11-04,Gil Vicente,Porto,2,2,0,D
143395,0,POR1,2000-11-04,Farense,Boavista,2,2,0,D
143396,0,POR1,2000-11-05,Alverca,Beira Mar,0,1,-1,L
143397,0,POR1,2000-11-05,Campomaiorense,Belenenses,0,1,-1,L
143398,0,POR1,2000-11-05,Maritimo,Benfica,3,0,3,W
143399,0,POR1,2000-11-05,Pacos Ferreira,Sporting Braga,4,2,2,W
143400,0,POR1,2000-11-05,Salgueiros,Aves,2,1,1,W
143401,0,POR1,2000-11-06,Guimaraes,Estrela Amadora,4,0,4,W
143402,0,POR1,2000-11-11,Belenenses,Maritimo,1,0,1,W
143403,0,POR1,2000-11-11,Estrela Amadora,Sporting Lisbon,1,2,-1,L
143404,0,POR1,2000-11-12,Beira Mar,Gil Vicente,1,0,1,W
143405,0,POR1,2000-11-12,Pacos Ferreira,Campomaiorense,0,1,-1,L
143406,0,POR1,2000-11-12,Benfica,Farense,2,1,1,W
143407,0,POR1,2000-11-12,Sporting Braga,Aves,2,0,2,W
143408,0,POR1,2000-11-12,Leiria,Alverca,2,0,2,W
143409,0,POR1,2000-11-13,Porto,Salgueiros,5,1,4,W
143410,0,POR1,2000-11-14,Boavista,Guimaraes,4,1,3,W
143411,0,POR1,2000-11-17,Farense,Belenenses,3,1,2,W
143412,0,POR1,2000-11-18,Guimaraes,Benfica,0,4,-4,L
143413,0,POR1,2000-11-19,Alverca,Estrela Amadora,3,1,2,W
143414,0,POR1,2000-11-19,Aves,Porto,0,1,-1,L
143415,0,POR1,2000-11-19,Campomaiorense,Sporting Braga,1,1,0,D
143416,0,POR1,2000-11-19,Gil Vicente,Leiria,2,0,2,W
143417,0,POR1,2000-11-19,Maritimo,Pacos Ferreira,1,1,0,D
143418,0,POR1,2000-11-19,Salgueiros,Beira Mar,0,1,-1,L
143419,0,POR1,2000-11-19,Sporting Lisbon,Boavista,0,0,0,D
143420,0,POR1,2000-12-01,Belenenses,Guimaraes,1,0,1,W
143421,0,POR1,2000-12-02,Beira Mar,Aves,1,0,1,W
143422,0,POR1,2000-12-02,Sporting Braga,Porto,2,1,1,W
143423,0,POR1,2000-12-03,Boavista,Alverca,5,1,4,W
143424,0,POR1,2000-12-03,Campomaiorense,Maritimo,2,2,0,D
143425,0,POR1,2000-12-03,Estrela Amadora,Gil Vicente,2,1,1,W
143426,0,POR1,2000-12-03,Pacos Ferreira,Farense,1,1,0,D
143427,0,POR1,2000-12-03,Benfica,Sporting Lisbon,3,0,3,W
143428,0,POR1,2000-12-03,Leiria,Salgueiros,2,1,1,W
143429,0,POR1,2000-12-08,Gil Vicente,Boavista,0,2,-2,L
143430,0,POR1,2000-12-09,Sporting Lisbon,Belenenses,2,1,1,W
143431,0,POR1,2000-12-09,Guimaraes,Pacos Ferreira,0,1,-1,L
143432,0,POR1,2000-12-10,Alverca,Benfica,2,1,1,W
143433,0,POR1,2000-12-10,Aves,Leiria,1,1,0,D
143434,0,POR1,2000-12-10,Maritimo,Sporting Braga,2,0,2,W
143435,0,POR1,2000-12-10,Salgueiros,Estrela Amadora,1,0,1,W
143436,0,POR1,2000-12-10,Farense,Campomaiorense,1,3,-2,L
143437,0,POR1,2000-12-11,Porto,Beira Mar,2,0,2,W
143438,0,POR1,2000-12-15,Campomaiorense,Guimaraes,0,1,-1,L
143439,0,POR1,2000-12-16,Belenenses,Alverca,1,0,1,W
143440,0,POR1,2000-12-16,Leiria,Porto,3,1,2,W
143441,0,POR1,2000-12-17,Boavista,Salgueiros,5,0,5,W
143442,0,POR1,2000-12-17,Estrela Amadora,Aves,0,0,0,D
143443,0,POR1,2000-12-17,Maritimo,Farense,1,1,0,D
143444,0,POR1,2000-12-17,Pacos Ferreira,Sporting Lisbon,0,0,0,D
143445,0,POR1,2000-12-17,Benfica,Gil Vicente,0,0,0,D
143446,0,POR1,2000-12-17,Sporting Braga,Beira Mar,3,3,0,D
143447,0,POR1,2001-01-06,Alverca,Pacos Ferreira,2,0,2,W
143448,0,POR1,2001-01-06,Porto,Estrela Amadora,2,1,1,W
143449,0,POR1,2001-01-06,Sporting Lisbon,Campomaiorense,2,1,1,W
143450,0,POR1,2001-01-07,Aves,Boavista,1,2,-1,L
143451,0,POR1,2001-01-07,Beira Mar,Leiria,3,1,2,W
143452,0,POR1,2001-01-07,Gil Vicente,Belenenses,2,1,1,W
143453,0,POR1,2001-01-07,Salgueiros,Benfica,1,2,-1,L
143454,0,POR1,2001-01-07,Sporting Braga,Farense,3,0,3,W
143455,0,POR1,2001-01-08,Guimaraes,Maritimo,1,1,0,D
143456,0,POR1,2001-01-11,Belenenses,Salgueiros,2,0,2,W
143457,0,POR1,2001-01-12,Maritimo,Sporting Lisbon,0,2,-2,L
143458,0,POR1,2001-01-13,Boavista,Porto,1,0,1,W
143459,0,POR1,2001-01-13,Campomaiorense,Alverca,0,4,-4,L
143460,0,POR1,2001-01-13,Estrela Amadora,Beira Mar,1,1,0,D
143461,0,POR1,2001-01-13,Pacos Ferreira,Gil Vicente,2,0,2,W
143462,0,POR1,2001-01-13,Benfica,Aves,5,1,4,W
143463,0,POR1,2001-01-13,Farense,Guimaraes,1,1,0,D
143464,0,POR1,2001-01-13,Leiria,Sporting Braga,0,0,0,D
143465,0,POR1,2001-01-19,Estrela Amadora,Leiria,1,2,-1,L
143466,0,POR1,2001-01-20,Boavista,Beira Mar,1,0,1,W
143467,0,POR1,2001-01-20,Guimaraes,Sporting Braga,0,0,0,D
143468,0,POR1,2001-01-21,Belenenses,Aves,5,0,5,W
143469,0,POR1,2001-01-21,Campomaiorense,Gil Vicente,1,0,1,W
143470,0,POR1,2001-01-21,Pacos Ferreira,Salgueiros,1,1,0,D
143471,0,POR1,2001-01-21,Benfica,Porto,2,1,1,W
143472,0,POR1,2001-01-21,Farense,Sporting Lisbon,2,1,1,W
143473,0,POR1,2001-01-22,Maritimo,Alverca,2,1,1,W
143474,0,POR1,2001-01-26,Sporting Braga,Estrela Amadora,1,1,0,D
143475,0,POR1,2001-01-27,Porto,Belenenses,0,0,0,D
143476,0,POR1,2001-01-27,Sporting Lisbon,Guimaraes,3,1,2,W
143477,0,POR1,2001-01-28,Alverca,Farense,0,1,-1,L
143478,0,POR1,2001-01-28,Aves,Pacos Ferreira,1,1,0,D
143479,0,POR1,2001-01-28,Beira Mar,Benfica,1,3,-2,L
143480,0,POR1,2001-01-28,Gil Vicente,Maritimo,2,0,2,W
143481,0,POR1,2001-01-28,Salgueiros,Campomaiorense,0,0,0,D
143482,0,POR1,2001-01-28,Leiria,Boavista,0,0,0,D
143483,0,POR1,2001-02-02,Boavista,Estrela Amadora,1,0,1,W
143484,0,POR1,2001-02-03,Guimaraes,Alverca,2,2,0,D
143485,0,POR1,2001-02-04,Belenenses,Beira Mar,0,1,-1,L
143486,0,POR1,2001-02-04,Campomaiorense,Aves,0,0,0,D
143487,0,POR1,2001-02-04,Maritimo,Salgueiros,0,1,-1,L
143488,0,POR1,2001-02-04,Benfica,Leiria,3,2,1,W
143489,0,POR1,2001-02-04,Farense,Gil Vicente,1,1,0,D
143490,0,POR1,2001-02-04,Sporting Lisbon,Sporting Braga,1,2,-1,L
143491,0,POR1,2001-02-05,Pacos Ferreira,Porto,1,0,1,W
143492,0,POR1,2001-02-16,Estrela Amadora,Benfica,1,2,-1,L
143493,0,POR1,2001-02-17,Alverca,Sporting Lisbon,3,1,2,W
143494,0,POR1,2001-02-17,Sporting Braga,Boavista,1,0,1,W
143495,0,POR1,2001-02-18,Aves,Maritimo,1,1,0,D
143496,0,POR1,2001-02-18,Beira Mar,Pacos Ferreira,1,0,1,W
143497,0,POR1,2001-02-18,Porto,Campomaiorense,3,1,2,W
143498,0,POR1,2001-02-18,Gil Vicente,Guimaraes,4,1,3,W
143499,0,POR1,2001-02-18,Salgueiros,Farense,0,0,0,D
143500,0,POR1,2001-02-18,Leiria,Belenenses,1,1,0,D
143501,0,POR1,2001-02-23,Belenenses,Estrela Amadora,0,3,-3,L
143502,0,POR1,2001-02-24,Sporting Lisbon,Gil Vicente,3,1,2,W
143503,0,POR1,2001-02-25,Alverca,Sporting Braga,4,1,3,W
143504,0,POR1,2001-02-25,Campomaiorense,Beira Mar,0,2,-2,L
143505,0,POR1,2001-02-25,Pacos Ferreira,Leiria,0,0,0,D
143506,0,POR1,2001-02-25,Benfica,Boavista,0,0,0,D
143507,0,POR1,2001-02-25,Farense,Aves,1,0,1,W
143508,0,POR1,2001-02-26,Guimaraes,Salgueiros,1,2,-1,L
143509,0,POR1,2001-03-02,Boavista,Belenenses,2,0,2,W
143510,0,POR1,2001-03-03,Salgueiros,Sporting Lisbon,2,5,-3,L
143511,0,POR1,2001-03-04,Aves,Guimaraes,0,3,-3,L
143512,0,POR1,2001-03-04,Beira Mar,Maritimo,2,0,2,W
143513,0,POR1,2001-03-04,Estrela Amadora,Pacos Ferreira,1,1,0,D
143514,0,POR1,2001-03-04,Porto,Farense,2,0,2,W
143515,0,POR1,2001-03-04,Gil Vicente,Alverca,1,2,-1,L
143516,0,POR1,2001-03-04,Sporting Braga,Benfica,3,1,2,W
143517,0,POR1,2001-03-04,Leiria,Campomaiorense,4,1,3,W
143518,0,POR1,2001-03-09,Pacos Ferreira,Boavista,0,2,-2,L
143519,0,POR1,2001-03-10,Belenenses,Benfica,1,0,1,W
143520,0,POR1,2001-03-11,Alverca,Salgueiros,0,3,-3,L
143521,0,POR1,2001-03-11,Campomaiorense,Estrela Amadora,4,1,3,W
143522,0,POR1,2001-03-11,Gil Vicente,Sporting Braga,1,1,0,D
143523,0,POR1,2001-03-11,Maritimo,Leiria,2,1,1,W
143524,0,POR1,2001-03-11,Farense,Beira Mar,1,2,-1,L
143525,0,POR1,2001-03-11,Sporting Lisbon,Aves,2,0,2,W
143526,0,POR1,2001-03-12,Guimaraes,Porto,2,2,0,D
143527,0,POR1,2001-03-16,Boavista,Campomaiorense,3,1,2,W
143528,0,POR1,2001-03-17,Estrela Amadora,Maritimo,0,1,-1,L
143529,0,POR1,2001-03-17,Sporting Braga,Belenenses,2,0,2,W
143530,0,POR1,2001-03-18,Aves,Alverca,0,0,0,D
143531,0,POR1,2001-03-18,Beira Mar,Guimaraes,3,2,1,W
143532,0,POR1,2001-03-18,Benfica,Pacos Ferreira,2,3,-1,L
143533,0,POR1,2001-03-18,Salgueiros,Gil Vicente,0,1,-1,L
143534,0,POR1,2001-03-18,Leiria,Farense,2,0,2,W
143535,0,POR1,2001-03-19,Porto,Sporting Lisbon,2,2,0,D
143536,0,POR1,2001-03-31,Campomaiorense,Benfica,1,1,0,D
143537,0,POR1,2001-03-31,Maritimo,Boavista,1,1,0,D
143538,0,POR1,2001-03-31,Salgueiros,Sporting Braga,3,4,-1,L
143539,0,POR1,2001-04-01,Alverca,Porto,1,3,-2,L
143540,0,POR1,2001-04-01,Gil Vicente,Aves,1,0,1,W
143541,0,POR1,2001-04-01,Pacos Ferreira,Belenenses,2,2,0,D
143542,0,POR1,2001-04-01,Farense,Estrela Amadora,2,0,2,W
143543,0,POR1,2001-04-01,Guimaraes,Leiria,0,1,-1,L
143544,0,POR1,2001-04-02,Sporting Lisbon,Beira Mar,2,1,1,W
143545,0,POR1,2001-04-06,Sporting Braga,Pacos Ferreira,2,2,0,D
143546,0,POR1,2001-04-07,Leiria,Sporting Lisbon,2,0,2,W
143547,0,POR1,2001-04-08,Aves,Salgueiros,0,3,-3,L
143548,0,POR1,2001-04-08,Beira Mar,Alverca,0,0,0,D
143549,0,POR1,2001-04-08,Belenenses,Campomaiorense,1,1,0,D
143550,0,POR1,2001-04-08,Boavista,Farense,1,0,1,W
143551,0,POR1,2001-04-08,Estrela Amadora,Guimaraes,0,2,-2,L
143552,0,POR1,2001-04-08,Benfica,Maritimo,3,0,3,W
143553,0,POR1,2001-04-09,Porto,Gil Vicente,2,0,2,W
143554,0,POR1,2001-04-13,Farense,Benfica,2,2,0,D
143555,0,POR1,2001-04-14,Alverca,Leiria,0,1,-1,L
143556,0,POR1,2001-04-14,Aves,Sporting Braga,2,1,1,W
143557,0,POR1,2001-04-14,Campomaiorense,Pacos Ferreira,2,1,1,W
143558,0,POR1,2001-04-14,Gil Vicente,Beira Mar,3,0,3,W
143559,0,POR1,2001-04-14,Maritimo,Belenenses,1,2,-1,L
143560,0,POR1,2001-04-14,Salgueiros,Porto,0,1,-1,L
143561,0,POR1,2001-04-14,Sporting Lisbon,Estrela Amadora,1,0,1,W
143562,0,POR1,2001-04-16,Guimaraes,Boavista,1,2,-1,L
143563,0,POR1,2001-04-18,Maritimo,Porto,0,1,-1,L
143564,0,POR1,2001-04-20,Sporting Braga,Campomaiorense,4,0,4,W
143565,0,POR1,2001-04-21,Boavista,Sporting Lisbon,1,0,1,W
143566,0,POR1,2001-04-22,Beira Mar,Salgueiros,3,2,1,W
143567,0,POR1,2001-04-22,Estrela Amadora,Alverca,1,2,-1,L
143568,0,POR1,2001-04-22,Porto,Aves,4,0,4,W
143569,0,POR1,2001-04-22,Pacos Ferreira,Maritimo,2,1,1,W
143570,0,POR1,2001-04-22,Benfica,Guimaraes,1,0,1,W
143571,0,POR1,2001-04-22,Leiria,Gil Vicente,1,0,1,W
143572,0,POR1,2001-04-23,Belenenses,Farense,4,2,2,W
143573,0,POR1,2001-04-28,Alverca,Boavista,1,2,-1,L
143574,0,POR1,2001-04-28,Guimaraes,Belenenses,1,1,0,D
143575,0,POR1,2001-04-29,Aves,Beira Mar,2,3,-1,L
143576,0,POR1,2001-04-29,Porto,Sporting Braga,3,2,1,W
143577,0,POR1,2001-04-29,Gil Vicente,Estrela Amadora,0,0,0,D
143578,0,POR1,2001-04-29,Maritimo,Campomaiorense,3,0,3,W
143579,0,POR1,2001-04-29,Salgueiros,Leiria,1,4,-3,L
143580,0,POR1,2001-04-29,Farense,Pacos Ferreira,2,4,-2,L
143581,0,POR1,2001-04-29,Sporting Lisbon,Benfica,3,0,3,W
143582,0,POR1,2001-05-04,Benfica,Alverca,0,2,-2,L
143583,0,POR1,2001-05-04,Sporting Braga,Maritimo,2,1,1,W
143584,0,POR1,2001-05-05,Boavista,Gil Vicente,2,0,2,W
143585,0,POR1,2001-05-06,Beira Mar,Porto,0,3,-3,L
143586,0,POR1,2001-05-06,Belenenses,Sporting Lisbon,1,1,0,D
143587,0,POR1,2001-05-06,Campomaiorense,Farense,1,0,1,W
143588,0,POR1,2001-05-06,Estrela Amadora,Salgueiros,1,0,1,W
143589,0,POR1,2001-05-06,Pacos Ferreira,Guimaraes,0,1,-1,L
143590,0,POR1,2001-05-06,Leiria,Aves,1,1,0,D
143591,0,POR1,2001-05-11,Sporting Lisbon,Pacos Ferreira,1,3,-2,L
143592,0,POR1,2001-05-12,Porto,Leiria,3,0,3,W
143593,0,POR1,2001-05-13,Alverca,Belenenses,0,3,-3,L
143594,0,POR1,2001-05-13,Aves,Estrela Amadora,3,2,1,W
143595,0,POR1,2001-05-13,Beira Mar,Sporting Braga,3,0,3,W
143596,0,POR1,2001-05-13,Gil Vicente,Benfica,3,0,3,W
143597,0,POR1,2001-05-13,Salgueiros,Boavista,1,5,-4,L
143598,0,POR1,2001-05-13,Farense,Maritimo,1,2,-1,L
143599,0,POR1,2001-05-13,Guimaraes,Campomaiorense,3,0,3,W
143600,0,POR1,2001-05-18,Boavista,Aves,3,0,3,W
143601,0,POR1,2001-05-19,Maritimo,Guimaraes,1,0,1,W
143602,0,POR1,2001-05-20,Belenenses,Gil Vicente,1,3,-2,L
143603,0,POR1,2001-05-20,Campomaiorense,Sporting Lisbon,1,0,1,W
143604,0,POR1,2001-05-20,Pacos Ferreira,Alverca,2,2,0,D
143605,0,POR1,2001-05-20,Benfica,Salgueiros,1,1,0,D
143606,0,POR1,2001-05-20,Farense,Sporting Braga,1,0,1,W
143607,0,POR1,2001-05-20,Leiria,Beira Mar,1,0,1,W
143608,0,POR1,2001-05-21,Estrela Amadora,Porto,2,3,-1,L
143609,0,POR1,2001-05-27,Alverca,Campomaiorense,2,1,1,W
143610,0,POR1,2001-05-27,Aves,Benfica,4,4,0,D
143611,0,POR1,2001-05-27,Beira Mar,Estrela Amadora,3,3,0,D
143612,0,POR1,2001-05-27,Porto,Boavista,4,0,4,W
143613,0,POR1,2001-05-27,Gil Vicente,Pacos Ferreira,3,1,2,W
143614,0,POR1,2001-05-27,Salgueiros,Belenenses,2,0,2,W
143615,0,POR1,2001-05-27,Sporting Braga,Leiria,3,5,-2,L
143616,0,POR1,2001-05-27,Sporting Lisbon,Maritimo,1,0,1,W
143617,0,POR1,2001-05-27,Guimaraes,Farense,1,0,1,W
143618,1,POR1,2001-08-10,Boavista,Beira Mar,3,0,3,W
143619,1,POR1,2001-08-11,Sporting Braga,Leiria,0,0,0,D
143620,1,POR1,2001-08-11,Varzim,Benfica,2,2,0,D
143621,1,POR1,2001-08-12,Pacos Ferreira,Belenenses,3,1,2,W
143622,1,POR1,2001-08-12,Salgueiros,Farense,0,2,-2,L
143623,1,POR1,2001-08-12,Sporting Lisbon,Porto,1,0,1,W
143624,1,POR1,2001-08-12,Guimaraes,Gil Vicente,0,2,-2,L
143625,1,POR1,2001-08-13,Maritimo,Setubal,3,1,2,W
143626,1,POR1,2001-08-18,Belenenses,Sporting Lisbon,3,0,3,W
143627,1,POR1,2001-08-18,Gil Vicente,Sporting Braga,2,1,1,W
143628,1,POR1,2001-08-19,Alverca,Pacos Ferreira,1,0,1,W
143629,1,POR1,2001-08-19,Beira Mar,Maritimo,2,0,2,W
143630,1,POR1,2001-08-19,Porto,Boavista,4,1,3,W
143631,1,POR1,2001-08-19,Benfica,Salgueiros,2,0,2,W
143632,1,POR1,2001-08-19,Leiria,Santa Clara,2,2,0,D
143633,1,POR1,2001-08-19,Setubal,Varzim,2,0,2,W
143634,1,POR1,2001-08-20,Farense,Guimaraes,0,1,-1,L
143635,1,POR1,2001-08-25,Benfica,Setubal,3,2,1,W
143636,1,POR1,2001-08-25,Santa Clara,Gil Vicente,0,0,0,D
143637,1,POR1,2001-08-25,Sporting Lisbon,Alverca,0,1,-1,L
143638,1,POR1,2001-08-26,Boavista,Belenenses,2,0,2,W
143639,1,POR1,2001-08-26,Pacos Ferreira,Leiria,1,2,-1,L
143640,1,POR1,2001-08-26,Sporting Braga,Farense,4,0,4,W
143641,1,POR1,2001-08-26,Varzim,Beira Mar,1,1,0,D
143642,1,POR1,2001-08-27,Maritimo,Porto,1,3,-2,L
143643,1,POR1,2001-08-27,Salgueiros,Guimaraes,1,3,-2,L
143644,1,POR1,2001-09-02,Santa Clara,Alverca,2,1,1,W
143645,1,POR1,2001-09-07,Alverca,Boavista,1,2,-1,L
143646,1,POR1,2001-09-08,Belenenses,Maritimo,0,1,-1,L
143647,1,POR1,2001-09-08,Leiria,Sporting Lisbon,1,1,0,D
143648,1,POR1,2001-09-09,Beira Mar,Benfica,3,3,0,D
143649,1,POR1,2001-09-09,Porto,Varzim,3,0,3,W
143650,1,POR1,2001-09-09,Gil Vicente,Pacos Ferreira,1,1,0,D
143651,1,POR1,2001-09-09,Farense,Santa Clara,1,0,1,W
143652,1,POR1,2001-09-09,Setubal,Salgueiros,3,0,3,W
143653,1,POR1,2001-09-10,Guimaraes,Sporting Braga,2,1,1,W
143654,1,POR1,2001-09-14,Varzim,Belenenses,1,5,-4,L
143655,1,POR1,2001-09-15,Boavista,Leiria,1,0,1,W
143656,1,POR1,2001-09-15,Benfica,Porto,0,0,0,D
143657,1,POR1,2001-09-16,Maritimo,Alverca,5,0,5,W
143658,1,POR1,2001-09-16,Pacos Ferreira,Farense,1,1,0,D
143659,1,POR1,2001-09-16,Salgueiros,Sporting Braga,1,0,1,W
143660,1,POR1,2001-09-16,Santa Clara,Guimaraes,2,0,2,W
143661,1,POR1,2001-09-16,Sporting Lisbon,Gil Vicente,3,1,2,W
143662,1,POR1,2001-09-16,Setubal,Beira Mar,4,1,3,W
143663,1,POR1,2001-09-21,Sporting Braga,Santa Clara,6,0,6,W
143664,1,POR1,2001-09-22,Porto,Setubal,3,0,3,W
143665,1,POR1,2001-09-22,Gil Vicente,Boavista,0,3,-3,L
143666,1,POR1,2001-09-23,Alverca,Varzim,4,2,2,W
143667,1,POR1,2001-09-23,Beira Mar,Salgueiros,1,1,0,D
143668,1,POR1,2001-09-23,Belenenses,Benfica,1,1,0,D
143669,1,POR1,2001-09-23,Farense,Sporting Lisbon,1,3,-2,L
143670,1,POR1,2001-09-23,Leiria,Maritimo,2,0,2,W
143671,1,POR1,2001-09-23,Guimaraes,Pacos Ferreira,1,1,0,D
143672,1,POR1,2001-09-28,Setubal,Belenenses,0,1,-1,L
143673,1,POR1,2001-09-29,Beira Mar,Porto,2,0,2,W
143674,1,POR1,2001-09-29,Pacos Ferreira,Sporting Braga,0,0,0,D
143675,1,POR1,2001-09-30,Boavista,Farense,1,1,0,D
143676,1,POR1,2001-09-30,Benfica,Alverca,3,2,1,W
143677,1,POR1,2001-09-30,Salgueiros,Santa Clara,2,1,1,W
143678,1,POR1,2001-09-30,Varzim,Leiria,2,0,2,W
143679,1,POR1,2001-10-01,Maritimo,Gil Vicente,2,1,1,W
143680,1,POR1,2001-10-01,Sporting Lisbon,Guimaraes,5,0,5,W
143681,1,POR1,2001-10-07,Santa Clara,Boavista,0,2,-2,L
143682,1,POR1,2001-10-12,Guimaraes,Boavista,2,0,2,W
143683,1,POR1,2001-10-13,Porto,Salgueiros,3,0,3,W
143684,1,POR1,2001-10-13,Santa Clara,Pacos Ferreira,1,1,0,D
