,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL
201238,3,ISR1,2004-02-14,Maccabi Netanya,Bnei Sachnin FC,0,1,-1,L
201239,3,ISR1,2004-02-14,SC Ashdod,Beitar Jerusalem,2,1,1,W
201240,3,ISR1,2004-02-14,Maccabi Tel Aviv,Hapoel Tel Aviv,3,0,3,W
201241,3,ISR1,2004-02-15,Maccabi Petach-Tikva,Maccabi Haifa,0,2,-2,L
201242,3,ISR1,2004-02-16,Maccabi Ahi Nazareth,Hapoel Petach-Tikva,3,3,0,D
201243,3,ISR1,2004-02-21,Maccabi Ahi Nazareth,Maccabi Netanya,2,0,2,W
201244,3,ISR1,2004-02-21,Maccabi Haifa,Bnei Sachnin FC,1,0,1,W
201245,3,ISR1,2004-02-21,Beitar Jerusalem,Maccabi Petach-Tikva,3,2,1,W
201246,3,ISR1,2004-02-21,Hapoel Beer Sheva,Maccabi Tel Aviv,0,0,0,D
201247,3,ISR1,2004-02-22,Hapoel Tel Aviv,SC Ashdod,3,0,3,W
201248,3,ISR1,2004-02-23,Hapoel Petach-Tikva,Bnei Yehuda Tel Aviv,1,0,1,W
201249,3,ISR1,2004-02-28,SC Ashdod,Hapoel Beer Sheva,1,2,-1,L
201250,3,ISR1,2004-02-28,Maccabi Petach-Tikva,Hapoel Tel Aviv,2,1,1,W
201251,3,ISR1,2004-02-28,Maccabi Netanya,Maccabi Haifa,4,3,1,W
201252,3,ISR1,2004-02-28,Bnei Sachnin FC,Beitar Jerusalem,0,2,-2,L
201253,3,ISR1,2004-02-29,Maccabi Tel Aviv,Hapoel Petach-Tikva,3,0,3,W
201254,3,ISR1,2004-03-01,Bnei Yehuda Tel Aviv,Maccabi Ahi Nazareth,2,0,2,W
201255,3,ISR1,2004-03-06,Hapoel Tel Aviv,Maccabi Ahi Nazareth,3,2,1,W
201256,3,ISR1,2004-03-06,Hapoel Petach-Tikva,Maccabi Haifa,0,2,-2,L
201257,3,ISR1,2004-03-06,Bnei Yehuda Tel Aviv,Maccabi Netanya,1,0,1,W
201258,3,ISR1,2004-03-06,Bnei Sachnin FC,Beitar Jerusalem,0,0,0,D
201259,3,ISR1,2004-03-07,Maccabi Tel Aviv,Hapoel Beer Sheva,1,0,1,W
201260,3,ISR1,2004-03-08,Maccabi Petach-Tikva,SC Ashdod,2,2,0,D
201261,3,ISR1,2004-03-13,Maccabi Ahi Nazareth,Beitar Jerusalem,0,0,0,D
201262,3,ISR1,2004-03-13,Hapoel Beer Sheva,Hapoel Petach-Tikva,0,0,0,D
201263,3,ISR1,2004-03-13,Maccabi Netanya,Maccabi Petach-Tikva,0,3,-3,L
201264,3,ISR1,2004-03-13,Hapoel Tel Aviv,Maccabi Tel Aviv,0,1,-1,L
201265,3,ISR1,2004-03-14,Maccabi Haifa,Bnei Yehuda Tel Aviv,2,0,2,W
201266,3,ISR1,2004-03-20,Bnei Sachnin FC,Maccabi Netanya,0,1,-1,L
201267,3,ISR1,2004-03-20,Maccabi Tel Aviv,Maccabi Ahi Nazareth,1,1,0,D
201268,3,ISR1,2004-03-20,Hapoel Petach-Tikva,Hapoel Tel Aviv,2,2,0,D
201269,3,ISR1,2004-03-20,Beitar Jerusalem,SC Ashdod,0,3,-3,L
201270,3,ISR1,2004-03-21,Maccabi Petach-Tikva,Maccabi Haifa,0,1,-1,L
201271,3,ISR1,2004-03-22,Bnei Yehuda Tel Aviv,Hapoel Beer Sheva,1,6,-5,L
201272,3,ISR1,2004-03-23,SC Ashdod,Bnei Sachnin FC,4,1,3,W
201273,3,ISR1,2004-04-03,Maccabi Ahi Nazareth,SC Ashdod,3,0,3,W
201274,3,ISR1,2004-04-03,Hapoel Tel Aviv,Bnei Yehuda Tel Aviv,2,1,1,W
201275,3,ISR1,2004-04-03,Hapoel Beer Sheva,Maccabi Petach-Tikva,1,3,-2,L
201276,3,ISR1,2004-04-03,Maccabi Netanya,Beitar Jerusalem,1,1,0,D
201277,3,ISR1,2004-04-03,Maccabi Tel Aviv,Hapoel Petach-Tikva,3,0,3,W
201278,3,ISR1,2004-04-04,Maccabi Haifa,Bnei Sachnin FC,4,1,3,W
201279,3,ISR1,2004-04-10,Bnei Sachnin FC,Hapoel Beer Sheva,0,1,-1,L
201280,3,ISR1,2004-04-10,Maccabi Petach-Tikva,Hapoel Tel Aviv,2,1,1,W
201281,3,ISR1,2004-04-10,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,1,0,1,W
201282,3,ISR1,2004-04-10,SC Ashdod,Maccabi Netanya,2,1,1,W
201283,3,ISR1,2004-04-10,Hapoel Petach-Tikva,Maccabi Ahi Nazareth,4,1,3,W
201284,3,ISR1,2004-04-10,Beitar Jerusalem,Maccabi Haifa,0,1,-1,L
201285,3,ISR1,2004-04-17,Maccabi Ahi Nazareth,Maccabi Netanya,2,2,0,D
201286,3,ISR1,2004-04-17,Maccabi Tel Aviv,Maccabi Petach-Tikva,0,0,0,D
201287,3,ISR1,2004-04-17,Maccabi Haifa,SC Ashdod,1,1,0,D
201288,3,ISR1,2004-04-17,Hapoel Petach-Tikva,Bnei Yehuda Tel Aviv,1,2,-1,L
201289,3,ISR1,2004-04-17,Hapoel Beer Sheva,Beitar Jerusalem,0,1,-1,L
201290,3,ISR1,2004-04-19,Hapoel Tel Aviv,Bnei Sachnin FC,2,2,0,D
201291,3,ISR1,2004-04-24,Bnei Sachnin FC,Maccabi Tel Aviv,0,0,0,D
201292,3,ISR1,2004-04-24,SC Ashdod,Hapoel Beer Sheva,1,1,0,D
201293,3,ISR1,2004-04-24,Bnei Yehuda Tel Aviv,Maccabi Ahi Nazareth,0,2,-2,L
201294,3,ISR1,2004-04-24,Maccabi Netanya,Maccabi Haifa,1,0,1,W
201295,3,ISR1,2004-04-24,Maccabi Petach-Tikva,Hapoel Petach-Tikva,2,0,2,W
201296,3,ISR1,2004-04-24,Beitar Jerusalem,Hapoel Tel Aviv,3,2,1,W
201297,3,ISR1,2004-04-30,Hapoel Tel Aviv,SC Ashdod,1,0,1,W
201298,3,ISR1,2004-05-01,Maccabi Tel Aviv,Beitar Jerusalem,1,0,1,W
201299,3,ISR1,2004-05-01,Hapoel Beer Sheva,Maccabi Netanya,2,1,1,W
201300,3,ISR1,2004-05-01,Hapoel Petach-Tikva,Bnei Sachnin FC,1,3,-2,L
201301,3,ISR1,2004-05-02,Maccabi Haifa,Maccabi Ahi Nazareth,3,1,2,W
201302,3,ISR1,2004-05-03,Bnei Yehuda Tel Aviv,Maccabi Petach-Tikva,0,1,-1,L
201303,3,ISR1,2004-05-08,Maccabi Haifa,Hapoel Beer Sheva,3,1,2,W
201304,3,ISR1,2004-05-08,Maccabi Ahi Nazareth,Maccabi Petach-Tikva,2,3,-1,L
201305,3,ISR1,2004-05-08,SC Ashdod,Maccabi Tel Aviv,1,1,0,D
201306,3,ISR1,2004-05-08,Beitar Jerusalem,Hapoel Petach-Tikva,1,0,1,W
201307,3,ISR1,2004-05-09,Bnei Sachnin FC,Bnei Yehuda Tel Aviv,1,1,0,D
201308,3,ISR1,2004-05-09,Maccabi Netanya,Hapoel Tel Aviv,2,0,2,W
201309,3,ISR1,2004-05-15,Hapoel Petach-Tikva,SC Ashdod,0,3,-3,L
201310,3,ISR1,2004-05-15,Hapoel Beer Sheva,Maccabi Ahi Nazareth,2,1,1,W
201311,3,ISR1,2004-05-15,Maccabi Tel Aviv,Maccabi Netanya,2,0,2,W
201312,3,ISR1,2004-05-15,Maccabi Petach-Tikva,Bnei Sachnin FC,2,1,1,W
201313,3,ISR1,2004-05-15,Bnei Yehuda Tel Aviv,Beitar Jerusalem,2,0,2,W
201314,3,ISR1,2004-05-16,Hapoel Tel Aviv,Maccabi Haifa,1,0,1,W
201315,3,ISR1,2004-05-21,Maccabi Ahi Nazareth,Bnei Sachnin FC,1,0,1,W
201316,3,ISR1,2004-05-21,Maccabi Netanya,Hapoel Petach-Tikva,1,3,-2,L
201317,3,ISR1,2004-05-22,Beitar Jerusalem,Maccabi Petach-Tikva,2,4,-2,L
201318,3,ISR1,2004-05-22,SC Ashdod,Bnei Yehuda Tel Aviv,2,0,2,W
201319,3,ISR1,2004-05-22,Maccabi Haifa,Maccabi Tel Aviv,0,1,-1,L
201320,3,ISR1,2004-05-22,Hapoel Beer Sheva,Hapoel Tel Aviv,3,1,2,W
201321,4,ISR1,2004-08-21,Maccabi Petach-Tikva,Maccabi Tel Aviv,2,1,1,W
201322,4,ISR1,2004-08-21,Bnei Sachnin FC,Hapoel Beer Sheva,4,3,1,W
201323,4,ISR1,2004-08-21,SC Ashdod,Hapoel Nazareth,3,1,2,W
201324,4,ISR1,2004-08-21,Maccabi Haifa,Beitar Jerusalem,1,1,0,D
201325,4,ISR1,2004-08-22,Hapoel Tel Aviv,Hapoel Petach-Tikva,0,1,-1,L
201326,4,ISR1,2004-08-23,Bnei Yehuda Tel Aviv,Hapoel Haifa,2,1,1,W
201327,4,ISR1,2004-08-28,Maccabi Tel Aviv,Bnei Yehuda Tel Aviv,1,0,1,W
201328,4,ISR1,2004-08-28,Hapoel Nazareth,Hapoel Beer Sheva,3,3,0,D
201329,4,ISR1,2004-08-28,SC Ashdod,Maccabi Haifa,0,1,-1,L
201330,4,ISR1,2004-08-29,Beitar Jerusalem,Hapoel Tel Aviv,1,2,-1,L
201331,4,ISR1,2004-08-30,Hapoel Haifa,Bnei Sachnin FC,1,0,1,W
201332,4,ISR1,2004-08-30,Hapoel Petach-Tikva,Maccabi Petach-Tikva,0,0,0,D
201333,4,ISR1,2004-09-11,Bnei Yehuda Tel Aviv,Hapoel Petach-Tikva,1,0,1,W
201334,4,ISR1,2004-09-11,Hapoel Beer Sheva,Hapoel Haifa,2,1,1,W
201335,4,ISR1,2004-09-11,Bnei Sachnin FC,Maccabi Tel Aviv,0,1,-1,L
201336,4,ISR1,2004-09-11,Hapoel Tel Aviv,SC Ashdod,0,1,-1,L
201337,4,ISR1,2004-09-12,Maccabi Haifa,Hapoel Nazareth,3,1,2,W
201338,4,ISR1,2004-09-13,Maccabi Petach-Tikva,Beitar Jerusalem,2,0,2,W
201339,4,ISR1,2004-09-18,Hapoel Nazareth,Hapoel Haifa,0,0,0,D
201340,4,ISR1,2004-09-18,SC Ashdod,Maccabi Petach-Tikva,0,0,0,D
201341,4,ISR1,2004-09-18,Maccabi Tel Aviv,Hapoel Beer Sheva,1,1,0,D
201342,4,ISR1,2004-09-18,Beitar Jerusalem,Bnei Yehuda Tel Aviv,3,2,1,W
201343,4,ISR1,2004-09-19,Maccabi Haifa,Hapoel Tel Aviv,1,0,1,W
201344,4,ISR1,2004-09-20,Hapoel Petach-Tikva,Bnei Sachnin FC,1,1,0,D
201345,4,ISR1,2004-10-02,Bnei Yehuda Tel Aviv,SC Ashdod,0,4,-4,L
201346,4,ISR1,2004-10-02,Hapoel Beer Sheva,Hapoel Petach-Tikva,1,1,0,D
201347,4,ISR1,2004-10-02,Hapoel Haifa,Maccabi Tel Aviv,1,2,-1,L
201348,4,ISR1,2004-10-02,Hapoel Tel Aviv,Hapoel Nazareth,3,1,2,W
201349,4,ISR1,2004-10-03,Maccabi Petach-Tikva,Maccabi Haifa,0,2,-2,L
201350,4,ISR1,2004-10-04,Bnei Sachnin FC,Beitar Jerusalem,4,1,3,W
201351,4,ISR1,2004-10-16,SC Ashdod,Bnei Sachnin FC,2,2,0,D
201352,4,ISR1,2004-10-16,Hapoel Petach-Tikva,Hapoel Haifa,2,2,0,D
201353,4,ISR1,2004-10-16,Beitar Jerusalem,Hapoel Beer Sheva,4,1,3,W
201354,4,ISR1,2004-10-16,Hapoel Nazareth,Maccabi Tel Aviv,1,1,0,D
201355,4,ISR1,2004-10-17,Maccabi Haifa,Bnei Yehuda Tel Aviv,5,0,5,W
201356,4,ISR1,2004-10-18,Hapoel Tel Aviv,Maccabi Petach-Tikva,2,2,0,D
201357,4,ISR1,2004-10-23,Maccabi Petach-Tikva,Hapoel Nazareth,1,1,0,D
201358,4,ISR1,2004-10-23,Bnei Yehuda Tel Aviv,Hapoel Tel Aviv,0,0,0,D
201359,4,ISR1,2004-10-23,Hapoel Beer Sheva,SC Ashdod,0,2,-2,L
201360,4,ISR1,2004-10-23,Hapoel Haifa,Beitar Jerusalem,3,1,2,W
201361,4,ISR1,2004-10-24,Bnei Sachnin FC,Maccabi Haifa,1,4,-3,L
201362,4,ISR1,2004-10-25,Maccabi Tel Aviv,Hapoel Petach-Tikva,1,0,1,W
201363,4,ISR1,2004-10-29,Maccabi Petach-Tikva,Bnei Yehuda Tel Aviv,3,0,3,W
201364,4,ISR1,2004-10-30,Hapoel Nazareth,Hapoel Petach-Tikva,3,0,3,W
201365,4,ISR1,2004-10-30,SC Ashdod,Hapoel Haifa,2,0,2,W
201366,4,ISR1,2004-10-30,Beitar Jerusalem,Maccabi Tel Aviv,2,0,2,W
201367,4,ISR1,2004-10-31,Maccabi Haifa,Hapoel Beer Sheva,4,1,3,W
201368,4,ISR1,2004-11-01,Hapoel Tel Aviv,Bnei Sachnin FC,3,2,1,W
201369,4,ISR1,2004-11-05,Bnei Yehuda Tel Aviv,Hapoel Nazareth,3,1,2,W
201370,4,ISR1,2004-11-06,Bnei Sachnin FC,Maccabi Petach-Tikva,0,0,0,D
201371,4,ISR1,2004-11-06,Hapoel Petach-Tikva,Beitar Jerusalem,1,3,-2,L
201372,4,ISR1,2004-11-06,Hapoel Beer Sheva,Hapoel Tel Aviv,1,0,1,W
201373,4,ISR1,2004-11-07,Hapoel Haifa,Maccabi Haifa,1,4,-3,L
201374,4,ISR1,2004-11-08,Maccabi Tel Aviv,SC Ashdod,0,1,-1,L
201375,4,ISR1,2004-11-19,Bnei Yehuda Tel Aviv,Bnei Sachnin FC,3,0,3,W
201376,4,ISR1,2004-11-20,SC Ashdod,Hapoel Petach-Tikva,2,0,2,W
201377,4,ISR1,2004-11-20,Maccabi Haifa,Maccabi Tel Aviv,3,0,3,W
201378,4,ISR1,2004-11-20,Hapoel Nazareth,Beitar Jerusalem,4,3,1,W
201379,4,ISR1,2004-11-21,Hapoel Tel Aviv,Hapoel Haifa,1,2,-1,L
201380,4,ISR1,2004-11-22,Maccabi Petach-Tikva,Hapoel Beer Sheva,0,0,0,D
201381,4,ISR1,2004-11-26,Bnei Sachnin FC,Hapoel Nazareth,0,1,-1,L
201382,4,ISR1,2004-11-27,Hapoel Haifa,Maccabi Petach-Tikva,0,3,-3,L
201383,4,ISR1,2004-11-27,Hapoel Petach-Tikva,Maccabi Haifa,2,2,0,D
201384,4,ISR1,2004-11-27,Beitar Jerusalem,SC Ashdod,1,0,1,W
201385,4,ISR1,2004-11-28,Maccabi Tel Aviv,Hapoel Tel Aviv,1,0,1,W
201386,4,ISR1,2004-11-29,Hapoel Beer Sheva,Bnei Yehuda Tel Aviv,0,0,0,D
201387,4,ISR1,2004-12-03,Hapoel Nazareth,SC Ashdod,2,0,2,W
201388,4,ISR1,2004-12-04,Hapoel Haifa,Bnei Yehuda Tel Aviv,0,1,-1,L
201389,4,ISR1,2004-12-04,Beitar Jerusalem,Maccabi Haifa,0,0,0,D
201390,4,ISR1,2004-12-04,Hapoel Beer Sheva,Bnei Sachnin FC,0,4,-4,L
201391,4,ISR1,2004-12-05,Maccabi Tel Aviv,Maccabi Petach-Tikva,1,0,1,W
201392,4,ISR1,2004-12-06,Hapoel Petach-Tikva,Hapoel Tel Aviv,1,0,1,W
201393,4,ISR1,2004-12-10,Bnei Sachnin FC,Hapoel Haifa,0,0,0,D
201394,4,ISR1,2004-12-11,Hapoel Beer Sheva,Hapoel Nazareth,2,2,0,D
201395,4,ISR1,2004-12-11,Bnei Yehuda Tel Aviv,Maccabi Tel Aviv,2,2,0,D
201396,4,ISR1,2004-12-11,Maccabi Haifa,SC Ashdod,6,0,6,W
201397,4,ISR1,2004-12-12,Hapoel Tel Aviv,Beitar Jerusalem,1,1,0,D
201398,4,ISR1,2004-12-13,Maccabi Petach-Tikva,Hapoel Petach-Tikva,1,0,1,W
201399,4,ISR1,2004-12-17,Hapoel Petach-Tikva,Bnei Yehuda Tel Aviv,3,1,2,W
201400,4,ISR1,2004-12-18,Hapoel Haifa,Hapoel Beer Sheva,0,2,-2,L
