,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL
260632,7,VEN1,2007-11-11,Deportivo Italia,Mineros de Guayana,2,3,-1,L
260633,7,VEN1,2007-11-11,Portuguesa FC,Llaneros de Guanare,1,0,1,W
260634,7,VEN1,2007-11-11,Deportivo Tachira,Zamora FC,0,0,0,D
260635,7,VEN1,2007-11-11,Estrella Roja,Deportivo Anzoategui,1,3,-2,L
260636,7,VEN1,2007-11-11,Trujillanos FC,UA Maracaibo,2,1,1,W
260637,7,VEN1,2007-11-11,Guaros de Lara,Union Lara,2,1,1,W
260638,7,VEN1,2007-11-11,Carabobo FC,Aragua FC,0,2,-2,L
260639,7,VEN1,2007-11-11,Atletico El Vigia,Estudiantes de Merida,2,3,-1,L
260640,7,VEN1,2007-11-11,Monagas,Caracas FC,1,0,1,W
260641,7,VEN1,2007-11-18,Carabobo FC,UA Maracaibo,0,0,0,D
260642,7,VEN1,2007-11-24,Llaneros de Guanare,Monagas,2,1,1,W
260643,7,VEN1,2007-11-24,Estudiantes de Merida,Estrella Roja,1,1,0,D
260644,7,VEN1,2007-11-24,Deportivo Anzoategui,Portuguesa FC,0,0,0,D
260645,7,VEN1,2007-11-25,Mineros de Guayana,Carabobo FC,2,1,1,W
260646,7,VEN1,2007-11-25,Aragua FC,Guaros de Lara,0,0,0,D
260647,7,VEN1,2007-11-25,Caracas FC,Deportivo Italia,0,0,0,D
260648,7,VEN1,2007-11-25,Union Lara,Trujillanos FC,3,0,3,W
260649,7,VEN1,2007-11-25,Zamora FC,Atletico El Vigia,3,1,2,W
260650,7,VEN1,2007-11-29,Portuguesa FC,Estudiantes de Merida,0,0,0,D
260651,7,VEN1,2007-11-29,Estrella Roja,Zamora FC,0,1,-1,L
260652,7,VEN1,2007-11-29,Carabobo FC,Caracas FC,1,1,0,D
260653,7,VEN1,2007-11-29,Atletico El Vigia,UA Maracaibo,0,2,-2,L
260654,7,VEN1,2007-11-29,Monagas,Deportivo Anzoategui,2,3,-1,L
260655,7,VEN1,2007-11-29,Deportivo Tachira,Union Lara,2,0,2,W
260656,7,VEN1,2007-11-29,Trujillanos FC,Aragua FC,0,0,0,D
260657,7,VEN1,2007-11-29,Guaros de Lara,Mineros de Guayana,3,1,2,W
260658,7,VEN1,2007-11-29,Deportivo Italia,Llaneros de Guanare,3,0,3,W
260659,7,VEN1,2007-12-04,UA Maracaibo,Deportivo Tachira,0,1,-1,L
260660,7,VEN1,2007-12-08,Llaneros de Guanare,Carabobo FC,3,1,2,W
260661,7,VEN1,2007-12-09,Zamora FC,Portuguesa FC,0,0,0,D
260662,7,VEN1,2007-12-09,Caracas FC,Guaros de Lara,5,1,4,W
260663,7,VEN1,2007-12-09,Union Lara,Atletico El Vigia,2,3,-1,L
260664,7,VEN1,2007-12-09,Estudiantes de Merida,Monagas,2,1,1,W
260665,7,VEN1,2007-12-09,Mineros de Guayana,Trujillanos FC,1,5,-4,L
260666,7,VEN1,2007-12-09,Deportivo Anzoategui,Deportivo Italia,1,1,0,D
260667,7,VEN1,2007-12-09,Aragua FC,Deportivo Tachira,1,1,0,D
260668,7,VEN1,2007-12-09,UA Maracaibo,Estrella Roja,4,0,4,W
260669,7,VEN1,2007-12-15,Guaros de Lara,Llaneros de Guanare,0,0,0,D
260670,7,VEN1,2007-12-16,Atletico El Vigia,Aragua FC,3,1,2,W
260671,7,VEN1,2007-12-16,Carabobo FC,Deportivo Anzoategui,0,1,-1,L
260672,7,VEN1,2007-12-16,Deportivo Italia,Estudiantes de Merida,2,0,2,W
260673,7,VEN1,2007-12-16,Deportivo Tachira,Mineros de Guayana,3,0,3,W
260674,7,VEN1,2007-12-16,Estrella Roja,Union Lara,1,4,-3,L
260675,7,VEN1,2007-12-16,Monagas,Zamora FC,2,0,2,W
260676,7,VEN1,2007-12-16,Portuguesa FC,UA Maracaibo,1,1,0,D
260677,7,VEN1,2007-12-16,Trujillanos FC,Caracas FC,1,1,0,D
260678,7,VEN1,2008-01-20,Atletico El Vigia,Mineros de Guayana,3,0,3,W
260679,7,VEN1,2008-01-20,Portuguesa FC,Trujillanos FC,2,1,1,W
260680,7,VEN1,2008-01-20,Estrella Roja,Deportivo Tachira,0,1,-1,L
260681,7,VEN1,2008-01-20,Monagas,Guaros de Lara,0,1,-1,L
260682,7,VEN1,2008-01-20,Union Lara,Llaneros de Guanare,1,1,0,D
260683,7,VEN1,2008-01-20,Deportivo Italia,Carabobo FC,2,0,2,W
260684,7,VEN1,2008-01-20,Zamora FC,Estudiantes de Merida,3,2,1,W
260685,7,VEN1,2008-01-20,Aragua FC,Caracas FC,1,2,-1,L
260686,7,VEN1,2008-01-20,UA Maracaibo,Deportivo Anzoategui,1,0,1,W
260687,7,VEN1,2008-01-26,Mineros de Guayana,Aragua FC,0,0,0,D
260688,7,VEN1,2008-01-27,Atletico El Vigia,Estrella Roja,1,0,1,W
260689,7,VEN1,2008-01-27,Llaneros de Guanare,UA Maracaibo,3,6,-3,L
260690,7,VEN1,2008-01-27,Caracas FC,Union Lara,4,2,2,W
260691,7,VEN1,2008-01-27,Carabobo FC,Estudiantes de Merida,2,1,1,W
260692,7,VEN1,2008-01-27,Guaros de Lara,Deportivo Italia,1,1,0,D
260693,7,VEN1,2008-01-27,Trujillanos FC,Monagas,1,1,0,D
260694,7,VEN1,2008-01-27,Deportivo Anzoategui,Zamora FC,5,0,5,W
260695,7,VEN1,2008-02-02,Deportivo Tachira,Portuguesa FC,4,1,3,W
260696,7,VEN1,2008-02-08,UA Maracaibo,Caracas FC,1,2,-1,L
260697,7,VEN1,2008-02-09,Deportivo Italia,Trujillanos FC,2,2,0,D
260698,7,VEN1,2008-02-10,Portuguesa FC,Atletico El Vigia,2,3,-1,L
260699,7,VEN1,2008-02-10,Union Lara,Mineros de Guayana,1,1,0,D
260700,7,VEN1,2008-02-10,Zamora FC,Llaneros de Guanare,1,1,0,D
260701,7,VEN1,2008-02-10,Estrella Roja,Aragua FC,3,2,1,W
260702,7,VEN1,2008-02-10,Carabobo FC,Guaros de Lara,0,0,0,D
260703,7,VEN1,2008-02-10,Estudiantes de Merida,Deportivo Anzoategui,1,1,0,D
260704,7,VEN1,2008-02-11,Monagas,Deportivo Tachira,0,1,-1,L
260705,7,VEN1,2008-02-16,Mineros de Guayana,UA Maracaibo,2,0,2,W
260706,7,VEN1,2008-02-16,Guaros de Lara,Deportivo Anzoategui,0,1,-1,L
260707,7,VEN1,2008-02-17,Atletico El Vigia,Monagas,2,1,1,W
260708,7,VEN1,2008-02-17,Llaneros de Guanare,Estudiantes de Merida,0,0,0,D
260709,7,VEN1,2008-02-17,Caracas FC,Zamora FC,3,1,2,W
260710,7,VEN1,2008-02-17,Trujillanos FC,Carabobo FC,2,3,-1,L
260711,7,VEN1,2008-02-17,Estrella Roja,Portuguesa FC,3,3,0,D
260712,7,VEN1,2008-02-17,Deportivo Tachira,Deportivo Italia,1,0,1,W
260713,7,VEN1,2008-02-17,Aragua FC,Union Lara,1,2,-1,L
260714,7,VEN1,2008-02-23,Estudiantes de Merida,Caracas FC,1,2,-1,L
260715,7,VEN1,2008-02-24,Portuguesa FC,Union Lara,4,0,4,W
260716,7,VEN1,2008-02-24,Zamora FC,Mineros de Guayana,2,0,2,W
260717,7,VEN1,2008-02-24,Monagas,Estrella Roja,1,0,1,W
260718,7,VEN1,2008-02-24,Deportivo Italia,Atletico El Vigia,1,0,1,W
260719,7,VEN1,2008-02-24,Carabobo FC,Deportivo Tachira,0,1,-1,L
260720,7,VEN1,2008-02-24,Guaros de Lara,Trujillanos FC,4,1,3,W
260721,7,VEN1,2008-02-24,UA Maracaibo,Aragua FC,1,1,0,D
260722,7,VEN1,2008-02-24,Deportivo Anzoategui,Llaneros de Guanare,2,1,1,W
260723,7,VEN1,2008-03-02,Atletico El Vigia,Carabobo FC,1,1,0,D
260724,7,VEN1,2008-03-02,Portuguesa FC,Monagas,2,1,1,W
260725,7,VEN1,2008-03-02,Mineros de Guayana,Estudiantes de Merida,2,3,-1,L
260726,7,VEN1,2008-03-02,Union Lara,UA Maracaibo,0,1,-1,L
260727,7,VEN1,2008-03-02,Trujillanos FC,Llaneros de Guanare,2,1,1,W
260728,7,VEN1,2008-03-02,Estrella Roja,Deportivo Italia,0,0,0,D
260729,7,VEN1,2008-03-02,Deportivo Tachira,Guaros de Lara,1,0,1,W
260730,7,VEN1,2008-03-02,Aragua FC,Zamora FC,2,2,0,D
260731,7,VEN1,2008-03-08,Llaneros de Guanare,Caracas FC,1,2,-1,L
260732,7,VEN1,2008-03-08,Trujillanos FC,Deportivo Tachira,1,2,-1,L
260733,7,VEN1,2008-03-09,Zamora FC,Union Lara,2,0,2,W
260734,7,VEN1,2008-03-09,Estudiantes de Merida,Aragua FC,1,1,0,D
260735,7,VEN1,2008-03-09,Carabobo FC,Estrella Roja,4,1,3,W
260736,7,VEN1,2008-03-09,Guaros de Lara,Atletico El Vigia,1,0,1,W
260737,7,VEN1,2008-03-09,Deportivo Italia,Portuguesa FC,2,0,2,W
260738,7,VEN1,2008-03-09,Deportivo Anzoategui,Mineros de Guayana,1,0,1,W
260739,7,VEN1,2008-03-15,Caracas FC,Deportivo Tachira,2,2,0,D
260740,7,VEN1,2008-03-16,Atletico El Vigia,Trujillanos FC,2,0,2,W
260741,7,VEN1,2008-03-16,Portuguesa FC,Carabobo FC,0,0,0,D
260742,7,VEN1,2008-03-16,Mineros de Guayana,Llaneros de Guanare,3,0,3,W
260743,7,VEN1,2008-03-16,Union Lara,Estudiantes de Merida,2,1,1,W
260744,7,VEN1,2008-03-16,Monagas,Deportivo Italia,0,1,-1,L
260745,7,VEN1,2008-03-16,Aragua FC,Deportivo Anzoategui,1,0,1,W
260746,7,VEN1,2008-03-16,UA Maracaibo,Zamora FC,2,0,2,W
260747,7,VEN1,2008-03-22,Estrella Roja,Guaros de Lara,0,0,0,D
260748,7,VEN1,2008-03-23,Caracas FC,Deportivo Anzoategui,0,1,-1,L
260749,7,VEN1,2008-03-28,Caracas FC,Mineros de Guayana,0,0,0,D
260750,7,VEN1,2008-03-29,Llaneros de Guanare,Aragua FC,0,2,-2,L
260751,7,VEN1,2008-03-29,Guaros de Lara,Portuguesa FC,1,0,1,W
260752,7,VEN1,2008-03-30,Estudiantes de Merida,UA Maracaibo,0,0,0,D
260753,7,VEN1,2008-03-30,Zamora FC,Deportivo Italia,0,2,-2,L
260754,7,VEN1,2008-03-30,Carabobo FC,Monagas,2,0,2,W
260755,7,VEN1,2008-03-30,Trujillanos FC,Estrella Roja,0,0,0,D
260756,7,VEN1,2008-03-30,Deportivo Tachira,Atletico El Vigia,1,0,1,W
260757,7,VEN1,2008-03-30,Deportivo Anzoategui,Union Lara,2,1,1,W
260758,7,VEN1,2008-04-05,Deportivo Italia,UA Maracaibo,1,1,0,D
260759,7,VEN1,2008-04-06,Atletico El Vigia,Caracas FC,0,2,-2,L
260760,7,VEN1,2008-04-06,Portuguesa FC,Aragua FC,1,0,1,W
260761,7,VEN1,2008-04-06,Trujillanos FC,Deportivo Anzoategui,1,1,0,D
260762,7,VEN1,2008-04-06,Guaros de Lara,Estudiantes de Merida,1,1,0,D
260763,7,VEN1,2008-04-06,Carabobo FC,Zamora FC,0,2,-2,L
260764,7,VEN1,2008-04-06,Monagas,Union Lara,2,1,1,W
260765,7,VEN1,2008-04-06,Estrella Roja,Mineros de Guayana,1,0,1,W
260766,7,VEN1,2008-04-06,Deportivo Tachira,Llaneros de Guanare,3,2,1,W
260767,7,VEN1,2008-04-12,Llaneros de Guanare,Atletico El Vigia,2,1,1,W
260768,7,VEN1,2008-04-12,Caracas FC,Estrella Roja,6,4,2,W
260769,7,VEN1,2008-04-13,Deportivo Anzoategui,Deportivo Tachira,2,3,-1,L
260770,7,VEN1,2008-04-13,Estudiantes de Merida,Trujillanos FC,1,0,1,W
260771,7,VEN1,2008-04-13,Zamora FC,Guaros de Lara,2,1,1,W
260772,7,VEN1,2008-04-13,Union Lara,Deportivo Italia,4,4,0,D
260773,7,VEN1,2008-04-13,Mineros de Guayana,Portuguesa FC,3,3,0,D
260774,7,VEN1,2008-04-13,Aragua FC,Monagas,1,2,-1,L
260775,7,VEN1,2008-04-19,Guaros de Lara,UA Maracaibo,2,1,1,W
260776,7,VEN1,2008-04-20,Atletico El Vigia,Deportivo Anzoategui,0,4,-4,L
260777,7,VEN1,2008-04-20,Portuguesa FC,Caracas FC,1,1,0,D
260778,7,VEN1,2008-04-20,Trujillanos FC,Zamora FC,1,4,-3,L
260779,7,VEN1,2008-04-20,Carabobo FC,Union Lara,0,0,0,D
260780,7,VEN1,2008-04-20,Deportivo Italia,Aragua FC,2,1,1,W
260781,7,VEN1,2008-04-20,Monagas,Mineros de Guayana,1,1,0,D
260782,7,VEN1,2008-04-20,Estrella Roja,Llaneros de Guanare,0,1,-1,L
260783,7,VEN1,2008-04-20,Deportivo Tachira,Estudiantes de Merida,1,0,1,W
260784,7,VEN1,2008-04-26,Caracas FC,Monagas,3,0,3,W
260785,7,VEN1,2008-04-26,Llaneros de Guanare,Portuguesa FC,1,0,1,W
260786,7,VEN1,2008-04-27,Zamora FC,Deportivo Tachira,2,0,2,W
260787,7,VEN1,2008-04-27,Union Lara,Guaros de Lara,0,1,-1,L
260788,7,VEN1,2008-04-27,Estudiantes de Merida,Atletico El Vigia,1,0,1,W
260789,7,VEN1,2008-04-27,Mineros de Guayana,Deportivo Italia,2,2,0,D
260790,7,VEN1,2008-04-27,Aragua FC,Carabobo FC,1,1,0,D
260791,7,VEN1,2008-04-27,UA Maracaibo,Trujillanos FC,2,1,1,W
260792,7,VEN1,2008-04-27,Deportivo Anzoategui,Estrella Roja,7,1,6,W
260793,7,VEN1,2008-05-04,Atletico El Vigia,Zamora FC,1,0,1,W
260794,7,VEN1,2008-05-04,Deportivo Italia,Caracas FC,1,1,0,D
260795,7,VEN1,2008-05-04,Portuguesa FC,Deportivo Anzoategui,1,0,1,W
260796,7,VEN1,2008-05-04,Trujillanos FC,Union Lara,2,0,2,W
260797,7,VEN1,2008-05-04,Guaros de Lara,Aragua FC,1,0,1,W
260798,7,VEN1,2008-05-04,Carabobo FC,Mineros de Guayana,0,1,-1,L
260799,7,VEN1,2008-05-04,Monagas,Llaneros de Guanare,1,0,1,W
260800,7,VEN1,2008-05-04,Estrella Roja,Estudiantes de Merida,4,1,3,W
260801,7,VEN1,2008-05-04,Deportivo Tachira,UA Maracaibo,4,3,1,W
260802,7,VEN1,2008-05-08,Monagas,UA Maracaibo,0,2,-2,L
260803,7,VEN1,2008-05-11,Llaneros de Guanare,Deportivo Italia,1,0,1,W
260804,7,VEN1,2008-05-11,Mineros de Guayana,Guaros de Lara,0,1,-1,L
260805,7,VEN1,2008-05-11,Caracas FC,Carabobo FC,1,1,0,D
260806,7,VEN1,2008-05-11,Estudiantes de Merida,Portuguesa FC,2,1,1,W
260807,7,VEN1,2008-05-11,Zamora FC,Estrella Roja,0,1,-1,L
260808,7,VEN1,2008-05-11,Union Lara,Deportivo Tachira,0,0,0,D
260809,7,VEN1,2008-05-11,Aragua FC,Trujillanos FC,2,0,2,W
260810,7,VEN1,2008-05-11,UA Maracaibo,Atletico El Vigia,3,1,2,W
260811,7,VEN1,2008-05-11,Deportivo Anzoategui,Monagas,4,0,4,W
260812,7,VEN1,2008-05-15,UA Maracaibo,Carabobo FC,2,3,-1,L
260813,7,VEN1,2008-05-18,Atletico El Vigia,Union Lara,2,3,-1,L
260814,7,VEN1,2008-05-18,Portuguesa FC,Zamora FC,2,1,1,W
260815,7,VEN1,2008-05-18,Deportivo Tachira,Aragua FC,3,0,3,W
260816,7,VEN1,2008-05-18,Trujillanos FC,Mineros de Guayana,2,1,1,W
260817,7,VEN1,2008-05-18,Guaros de Lara,Caracas FC,0,0,0,D
260818,7,VEN1,2008-05-18,Carabobo FC,Llaneros de Guanare,1,0,1,W
260819,7,VEN1,2008-05-18,Deportivo Italia,Deportivo Anzoategui,2,0,2,W
260820,7,VEN1,2008-05-18,Monagas,Estudiantes de Merida,5,0,5,W
260821,7,VEN1,2008-05-18,Estrella Roja,UA Maracaibo,2,1,1,W
260822,7,VEN1,2008-05-25,Llaneros de Guanare,Guaros de Lara,3,2,1,W
260823,7,VEN1,2008-05-25,Mineros de Guayana,Deportivo Tachira,2,2,0,D
260824,7,VEN1,2008-05-25,Caracas FC,Trujillanos FC,3,1,2,W
260825,7,VEN1,2008-05-25,Deportivo Anzoategui,Carabobo FC,1,0,1,W
260826,7,VEN1,2008-05-25,Aragua FC,Atletico El Vigia,2,1,1,W
260827,7,VEN1,2008-05-25,Estudiantes de Merida,Deportivo Italia,2,0,2,W
260828,7,VEN1,2008-05-25,Zamora FC,Monagas,4,1,3,W
260829,7,VEN1,2008-05-25,UA Maracaibo,Portuguesa FC,1,0,1,W
260830,7,VEN1,2008-05-25,Union Lara,Estrella Roja,1,2,-1,L
260831,8,VEN1,2008-08-09,Deportivo Anzoategui,Caracas FC,3,1,2,W
260832,8,VEN1,2008-08-10,Deportivo Italia,Atletico El Vigia,2,0,2,W
260833,8,VEN1,2008-08-10,Minerven FC,Zamora FC,3,0,3,W
260834,8,VEN1,2008-08-10,Guaros de Lara,Portuguesa FC,1,0,1,W
260835,8,VEN1,2008-08-10,Llaneros de Guanare,Aragua FC,2,0,2,W
260836,8,VEN1,2008-08-10,Estudiantes de Merida,Mineros de Guayana,3,0,3,W
260837,8,VEN1,2008-08-10,Deportivo Tachira,Estrella Roja,3,2,1,W
260838,8,VEN1,2008-08-10,Carabobo FC,Zulia FC,1,0,1,W
260839,8,VEN1,2008-08-10,UA Maracaibo,Monagas,3,2,1,W
260840,8,VEN1,2008-08-16,Estrella Roja,Carabobo FC,1,1,0,D
260841,8,VEN1,2008-08-16,Aragua FC,Estudiantes de Merida,4,1,3,W
260842,8,VEN1,2008-08-17,Atletico El Vigia,Minerven FC,2,2,0,D
260843,8,VEN1,2008-08-17,Monagas,Deportivo Italia,0,0,0,D
260844,8,VEN1,2008-08-17,Caracas FC,Zulia FC,0,2,-2,L
260845,8,VEN1,2008-08-17,Mineros de Guayana,Deportivo Anzoategui,1,1,0,D
260846,8,VEN1,2008-08-17,Portuguesa FC,Llaneros de Guanare,0,1,-1,L
260847,8,VEN1,2008-08-17,Zamora FC,Deportivo Tachira,0,1,-1,L
260848,8,VEN1,2008-08-17,UA Maracaibo,Guaros de Lara,2,1,1,W
260849,8,VEN1,2008-08-23,Estrella Roja,Caracas FC,0,2,-2,L
260850,8,VEN1,2008-08-24,Deportivo Anzoategui,Aragua FC,1,1,0,D
