,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL
288995,13,USA2,2013-04-21,Carolina RailHawks,Fort Lauderdale Strikers,3,1,2,W
288996,13,USA2,2013-04-21,Tampa Bay Rowdies,Atlanta Silverbacks,3,4,-1,L
288997,13,USA2,2013-04-28,Atlanta Silverbacks,Minnesota,2,3,-1,L
288998,13,USA2,2013-04-28,Fort Lauderdale Strikers,Tampa Bay Rowdies,1,2,-1,L
288999,13,USA2,2013-04-28,FC Edmonton,San Antonio Scorpions,1,0,1,W
289000,13,USA2,2013-05-05,Tampa Bay Rowdies,FC Edmonton,1,1,0,D
289001,13,USA2,2013-05-05,Minnesota,Carolina RailHawks,2,2,0,D
289002,13,USA2,2013-05-05,San Antonio Scorpions,Atlanta Silverbacks,2,2,0,D
289003,13,USA2,2013-05-12,Carolina RailHawks,San Antonio Scorpions,5,2,3,W
289004,13,USA2,2013-05-12,Fort Lauderdale Strikers,Minnesota,2,1,1,W
289005,13,USA2,2013-05-12,FC Edmonton,Atlanta Silverbacks,3,0,3,W
289006,13,USA2,2013-05-18,Minnesota,Tampa Bay Rowdies,2,3,-1,L
289007,13,USA2,2013-05-19,Atlanta Silverbacks,Carolina RailHawks,2,0,2,W
289008,13,USA2,2013-05-19,San Antonio Scorpions,Fort Lauderdale Strikers,3,1,2,W
289009,13,USA2,2013-05-26,Atlanta Silverbacks,San Antonio Scorpions,1,0,1,W
289010,13,USA2,2013-05-26,Tampa Bay Rowdies,Minnesota,2,3,-1,L
289011,13,USA2,2013-05-26,FC Edmonton,Fort Lauderdale Strikers,0,1,-1,L
289012,13,USA2,2013-06-02,Fort Lauderdale Strikers,Carolina RailHawks,1,1,0,D
289013,13,USA2,2013-06-02,San Antonio Scorpions,Minnesota,2,0,2,W
289014,13,USA2,2013-06-02,FC Edmonton,Tampa Bay Rowdies,0,0,0,D
289015,13,USA2,2013-06-09,Carolina RailHawks,Tampa Bay Rowdies,2,1,1,W
289016,13,USA2,2013-06-09,Atlanta Silverbacks,FC Edmonton,1,1,0,D
289017,13,USA2,2013-06-09,Minnesota,Fort Lauderdale Strikers,2,1,1,W
289018,13,USA2,2013-06-16,Fort Lauderdale Strikers,Atlanta Silverbacks,0,1,-1,L
289019,13,USA2,2013-06-16,Tampa Bay Rowdies,San Antonio Scorpions,1,2,-1,L
289020,13,USA2,2013-06-16,FC Edmonton,Carolina RailHawks,1,1,0,D
289021,13,USA2,2013-06-23,Carolina RailHawks,Minnesota,3,2,1,W
289022,13,USA2,2013-06-23,Atlanta Silverbacks,Tampa Bay Rowdies,1,2,-1,L
289023,13,USA2,2013-06-23,San Antonio Scorpions,FC Edmonton,2,1,1,W
289024,13,USA2,2013-06-30,Carolina RailHawks,Atlanta Silverbacks,1,1,0,D
289025,13,USA2,2013-06-30,Fort Lauderdale Strikers,San Antonio Scorpions,1,4,-3,L
289026,13,USA2,2013-06-30,FC Edmonton,Minnesota,3,1,2,W
289027,13,USA2,2013-07-04,Tampa Bay Rowdies,Fort Lauderdale Strikers,4,0,4,W
289028,13,USA2,2013-07-05,Minnesota,Atlanta Silverbacks,0,3,-3,L
289029,13,USA2,2013-07-05,San Antonio Scorpions,Carolina RailHawks,2,0,2,W
289030,13,USA2,2013-08-04,Carolina RailHawks,FC Edmonton,1,0,1,W
289031,13,USA2,2013-08-04,New York Cosmos,Fort Lauderdale Strikers,2,1,1,W
289032,13,USA2,2013-08-04,Minnesota,Atlanta Silverbacks,0,1,-1,L
289033,13,USA2,2013-08-04,San Antonio Scorpions,Tampa Bay Rowdies,4,7,-3,L
289034,13,USA2,2013-08-11,Atlanta Silverbacks,Carolina RailHawks,1,1,0,D
289035,13,USA2,2013-08-11,Tampa Bay Rowdies,New York Cosmos,0,0,0,D
289036,13,USA2,2013-08-11,Fort Lauderdale Strikers,Minnesota,1,3,-2,L
289037,13,USA2,2013-08-11,FC Edmonton,San Antonio Scorpions,1,0,1,W
289038,13,USA2,2013-08-18,Carolina RailHawks,New York Cosmos,3,0,3,W
289039,13,USA2,2013-08-18,Minnesota,Tampa Bay Rowdies,1,1,0,D
289040,13,USA2,2013-08-18,San Antonio Scorpions,Fort Lauderdale Strikers,1,2,-1,L
289041,13,USA2,2013-08-18,FC Edmonton,Atlanta Silverbacks,1,1,0,D
289042,13,USA2,2013-08-25,Carolina RailHawks,Minnesota,1,0,1,W
289043,13,USA2,2013-08-25,New York Cosmos,San Antonio Scorpions,2,1,1,W
289044,13,USA2,2013-08-25,Atlanta Silverbacks,Fort Lauderdale Strikers,0,1,-1,L
289045,13,USA2,2013-08-25,Tampa Bay Rowdies,FC Edmonton,1,1,0,D
289046,13,USA2,2013-08-31,Fort Lauderdale Strikers,Carolina RailHawks,1,0,1,W
289047,13,USA2,2013-09-01,Atlanta Silverbacks,Tampa Bay Rowdies,1,1,0,D
289048,13,USA2,2013-09-01,San Antonio Scorpions,Minnesota,2,3,-1,L
289049,13,USA2,2013-09-01,FC Edmonton,New York Cosmos,1,1,0,D
289050,13,USA2,2013-09-08,New York Cosmos,Atlanta Silverbacks,1,1,0,D
289051,13,USA2,2013-09-08,Minnesota,FC Edmonton,1,1,0,D
289052,13,USA2,2013-09-08,Tampa Bay Rowdies,Carolina RailHawks,3,2,1,W
289053,13,USA2,2013-09-08,Fort Lauderdale Strikers,San Antonio Scorpions,0,0,0,D
289054,13,USA2,2013-09-15,Carolina RailHawks,Tampa Bay Rowdies,2,2,0,D
289055,13,USA2,2013-09-15,New York Cosmos,Minnesota,1,0,1,W
289056,13,USA2,2013-09-15,Atlanta Silverbacks,San Antonio Scorpions,2,1,1,W
289057,13,USA2,2013-09-15,FC Edmonton,Fort Lauderdale Strikers,1,1,0,D
289058,13,USA2,2013-09-22,Tampa Bay Rowdies,Atlanta Silverbacks,3,1,2,W
289059,13,USA2,2013-09-22,Fort Lauderdale Strikers,New York Cosmos,0,2,-2,L
289060,13,USA2,2013-09-22,San Antonio Scorpions,Carolina RailHawks,2,1,1,W
289061,13,USA2,2013-09-22,FC Edmonton,Minnesota,1,2,-1,L
289062,13,USA2,2013-09-29,Carolina RailHawks,Fort Lauderdale Strikers,2,0,2,W
289063,13,USA2,2013-09-29,Atlanta Silverbacks,FC Edmonton,1,0,1,W
289064,13,USA2,2013-09-29,Minnesota,San Antonio Scorpions,1,0,1,W
289065,13,USA2,2013-09-29,New York Cosmos,Tampa Bay Rowdies,4,3,1,W
289066,13,USA2,2013-10-06,Fort Lauderdale Strikers,Tampa Bay Rowdies,2,1,1,W
289067,13,USA2,2013-10-06,Minnesota,New York Cosmos,0,1,-1,L
289068,13,USA2,2013-10-06,San Antonio Scorpions,Atlanta Silverbacks,1,0,1,W
289069,13,USA2,2013-10-06,FC Edmonton,Carolina RailHawks,2,1,1,W
289070,13,USA2,2013-10-13,New York Cosmos,Carolina RailHawks,4,0,4,W
289071,13,USA2,2013-10-13,Atlanta Silverbacks,Minnesota,3,1,2,W
289072,13,USA2,2013-10-13,Tampa Bay Rowdies,Fort Lauderdale Strikers,2,1,1,W
289073,13,USA2,2013-10-14,San Antonio Scorpions,FC Edmonton,1,0,1,W
