,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL
167359,0,AUS1,2001-01-12,Parramatta Power,Perth Glory,2,3,-1,L
167360,0,AUS1,2001-01-12,Newcastle United Jets,Sydney Olympic,0,1,-1,L
167361,0,AUS1,2001-01-13,Canberra Cosmos,Adelaide City Force,1,1,0,D
167362,0,AUS1,2001-01-14,Sydney United Pumas,Eastern Pride,1,0,1,W
167363,0,AUS1,2001-01-14,Melbourne Knights,Marconi-Fairfield Stallions,1,4,-3,L
167364,0,AUS1,2001-01-14,South Melbourne Lakers,Auckland Football Kingz,3,0,3,W
167365,0,AUS1,2001-01-19,Auckland Football Kingz,Sydney United Pumas,1,1,0,D
167366,0,AUS1,2001-01-19,Newcastle United Jets,Melbourne Knights,1,5,-4,L
167367,0,AUS1,2001-01-19,Northern Spirit,South Melbourne Lakers,1,2,-1,L
167368,0,AUS1,2001-01-20,Eastern Pride,Sydney Olympic,0,2,-2,L
167369,0,AUS1,2001-01-20,Marconi-Fairfield Stallions,Brisbane Strikers,2,1,1,W
167370,0,AUS1,2001-01-20,Perth Glory,Canberra Cosmos,3,0,3,W
167371,0,AUS1,2001-01-26,Northern Spirit,Sydney United Pumas,1,2,-1,L
167372,0,AUS1,2001-01-26,Auckland Football Kingz,Sydney Olympic,1,0,1,W
167373,0,AUS1,2001-01-26,Newcastle United Jets,Eastern Pride,1,0,1,W
167374,0,AUS1,2001-01-27,Marconi-Fairfield Stallions,Parramatta Power,2,1,1,W
167375,0,AUS1,2001-01-27,Perth Glory,Wollongong City Wolves,1,1,0,D
167376,0,AUS1,2001-01-28,South Melbourne Lakers,Adelaide City Force,1,0,1,W
167377,0,AUS1,2001-01-28,Melbourne Knights,Brisbane Strikers,2,1,1,W
167378,0,AUS1,2001-02-02,Parramatta Power,Melbourne Knights,1,3,-2,L
167379,0,AUS1,2001-02-03,Canberra Cosmos,Marconi-Fairfield Stallions,1,2,-1,L
167380,0,AUS1,2001-02-03,Brisbane Strikers,Newcastle United Jets,0,0,0,D
167381,0,AUS1,2001-02-03,Eastern Pride,Auckland Football Kingz,1,3,-2,L
167382,0,AUS1,2001-02-04,South Melbourne Lakers,Perth Glory,1,1,0,D
167383,0,AUS1,2001-02-04,Sydney United Pumas,Adelaide City Force,2,1,1,W
167384,0,AUS1,2001-02-04,Sydney Olympic,Northern Spirit,2,1,1,W
167385,0,AUS1,2001-02-09,Brisbane Strikers,Parramatta Power,3,1,2,W
167386,0,AUS1,2001-02-09,Newcastle United Jets,Auckland Football Kingz,1,0,1,W
167387,0,AUS1,2001-02-09,Northern Spirit,Eastern Pride,0,1,-1,L
167388,0,AUS1,2001-02-09,Adelaide City Force,Sydney Olympic,3,5,-2,L
167389,0,AUS1,2001-02-10,Marconi-Fairfield Stallions,Wollongong City Wolves,1,3,-2,L
167390,0,AUS1,2001-02-10,Perth Glory,Sydney United Pumas,5,1,4,W
167391,0,AUS1,2001-02-11,Melbourne Knights,Canberra Cosmos,2,0,2,W
167392,0,AUS1,2001-02-16,Auckland Football Kingz,Northern Spirit,1,2,-1,L
167393,0,AUS1,2001-02-17,Canberra Cosmos,Brisbane Strikers,1,1,0,D
167394,0,AUS1,2001-02-17,Wollongong City Wolves,Melbourne Knights,5,2,3,W
167395,0,AUS1,2001-02-17,Eastern Pride,Adelaide City Force,1,2,-1,L
167396,0,AUS1,2001-02-18,Parramatta Power,Newcastle United Jets,1,1,0,D
167397,0,AUS1,2001-02-18,South Melbourne Lakers,Marconi-Fairfield Stallions,6,1,5,W
167398,0,AUS1,2001-02-18,Sydney Olympic,Perth Glory,3,3,0,D
167399,0,AUS1,2001-02-23,Melbourne Knights,South Melbourne Lakers,4,0,4,W
167400,0,AUS1,2001-02-23,Brisbane Strikers,Wollongong City Wolves,2,4,-2,L
167401,0,AUS1,2001-02-23,Marconi-Fairfield Stallions,Sydney United Pumas,5,2,3,W
167402,0,AUS1,2001-02-23,Newcastle United Jets,Northern Spirit,2,4,-2,L
167403,0,AUS1,2001-02-23,Adelaide City Force,Auckland Football Kingz,1,1,0,D
167404,0,AUS1,2001-02-24,Canberra Cosmos,Parramatta Power,0,1,-1,L
167405,0,AUS1,2001-02-24,Perth Glory,Eastern Pride,2,1,1,W
167406,0,AUS1,2001-02-27,Wollongong City Wolves,Northern Spirit,2,2,0,D
167407,0,AUS1,2001-03-02,Auckland Football Kingz,Perth Glory,3,3,0,D
167408,0,AUS1,2001-03-02,Wollongong City Wolves,Parramatta Power,5,1,4,W
167409,0,AUS1,2001-03-03,Canberra Cosmos,Newcastle United Jets,3,2,1,W
167410,0,AUS1,2001-03-04,Sydney United Pumas,Melbourne Knights,0,1,-1,L
167411,0,AUS1,2001-03-04,Sydney Olympic,Marconi-Fairfield Stallions,1,0,1,W
167412,0,AUS1,2001-03-04,Northern Spirit,Adelaide City Force,2,3,-1,L
167413,0,AUS1,2001-03-09,Melbourne Knights,Sydney Olympic,2,3,-1,L
167414,0,AUS1,2001-03-10,Canberra Cosmos,Wollongong City Wolves,2,1,1,W
167415,0,AUS1,2001-03-10,Marconi-Fairfield Stallions,Eastern Pride,2,1,1,W
167416,0,AUS1,2001-03-10,Newcastle United Jets,Adelaide City Force,0,1,-1,L
167417,0,AUS1,2001-03-10,Perth Glory,Northern Spirit,4,1,3,W
167418,0,AUS1,2001-03-11,Parramatta Power,South Melbourne Lakers,0,3,-3,L
167419,0,AUS1,2001-03-11,Brisbane Strikers,Sydney United Pumas,4,2,2,W
167420,0,AUS1,2001-03-14,Brisbane Strikers,South Melbourne Lakers,3,2,1,W
167421,0,AUS1,2001-03-16,Auckland Football Kingz,Marconi-Fairfield Stallions,1,0,1,W
167422,0,AUS1,2001-03-16,Wollongong City Wolves,Newcastle United Jets,9,4,5,W
167423,0,AUS1,2001-03-16,Adelaide City Force,Perth Glory,4,6,-2,L
167424,0,AUS1,2001-03-17,Eastern Pride,Melbourne Knights,2,2,0,D
167425,0,AUS1,2001-03-18,Sydney United Pumas,Parramatta Power,2,1,1,W
167426,0,AUS1,2001-03-18,South Melbourne Lakers,Canberra Cosmos,1,0,1,W
167427,0,AUS1,2001-03-18,Sydney Olympic,Brisbane Strikers,2,0,2,W
167428,0,AUS1,2001-03-23,Newcastle United Jets,Perth Glory,1,0,1,W
167429,0,AUS1,2001-03-23,Wollongong City Wolves,South Melbourne Lakers,0,1,-1,L
167430,0,AUS1,2001-03-24,Canberra Cosmos,Sydney United Pumas,1,2,-1,L
167431,0,AUS1,2001-03-24,Marconi-Fairfield Stallions,Northern Spirit,0,0,0,D
167432,0,AUS1,2001-03-25,Adelaide City Force,Wollongong City Wolves,1,1,0,D
167433,0,AUS1,2001-03-25,Parramatta Power,Sydney Olympic,3,1,2,W
167434,0,AUS1,2001-03-25,Brisbane Strikers,Eastern Pride,3,1,2,W
167435,0,AUS1,2001-03-25,Melbourne Knights,Auckland Football Kingz,2,2,0,D
167436,0,AUS1,2001-03-30,Auckland Football Kingz,Brisbane Strikers,3,2,1,W
167437,0,AUS1,2001-03-30,Northern Spirit,Melbourne Knights,1,4,-3,L
167438,0,AUS1,2001-03-30,Adelaide City Force,Marconi-Fairfield Stallions,0,0,0,D
167439,0,AUS1,2001-03-31,Eastern Pride,Parramatta Power,2,1,1,W
167440,0,AUS1,2001-04-01,Sydney United Pumas,Wollongong City Wolves,1,1,0,D
167441,0,AUS1,2001-04-01,South Melbourne Lakers,Newcastle United Jets,1,0,1,W
167442,0,AUS1,2001-04-01,Sydney Olympic,Canberra Cosmos,3,1,2,W
167443,0,AUS1,2001-04-06,Parramatta Power,Auckland Football Kingz,1,3,-2,L
167444,0,AUS1,2001-04-07,Wollongong City Wolves,Sydney Olympic,3,1,2,W
167445,0,AUS1,2001-04-07,Canberra Cosmos,Eastern Pride,7,1,6,W
167446,0,AUS1,2001-04-07,Marconi-Fairfield Stallions,Perth Glory,0,2,-2,L
167447,0,AUS1,2001-04-08,South Melbourne Lakers,Sydney United Pumas,3,1,2,W
167448,0,AUS1,2001-04-08,Brisbane Strikers,Northern Spirit,1,1,0,D
167449,0,AUS1,2001-04-08,Melbourne Knights,Adelaide City Force,1,1,0,D
167450,0,AUS1,2001-04-13,Auckland Football Kingz,Canberra Cosmos,2,3,-1,L
167451,0,AUS1,2001-04-13,Northern Spirit,Parramatta Power,0,0,0,D
167452,0,AUS1,2001-04-14,Eastern Pride,Wollongong City Wolves,0,3,-3,L
167453,0,AUS1,2001-04-14,Perth Glory,Melbourne Knights,1,0,1,W
167454,0,AUS1,2001-04-15,Adelaide City Force,Brisbane Strikers,2,2,0,D
167455,0,AUS1,2001-04-16,Sydney United Pumas,Newcastle United Jets,0,3,-3,L
167456,0,AUS1,2001-04-16,Sydney Olympic,South Melbourne Lakers,2,2,0,D
167457,0,AUS1,2001-04-20,South Melbourne Lakers,Eastern Pride,3,0,3,W
167458,0,AUS1,2001-04-20,Auckland Football Kingz,Wollongong City Wolves,3,2,1,W
167459,0,AUS1,2001-04-20,Brisbane Strikers,Perth Glory,1,4,-3,L
167460,0,AUS1,2001-04-20,Newcastle United Jets,Marconi-Fairfield Stallions,0,1,-1,L
167461,0,AUS1,2001-04-21,Canberra Cosmos,Northern Spirit,3,2,1,W
167462,0,AUS1,2001-04-21,Parramatta Power,Adelaide City Force,1,0,1,W
167463,0,AUS1,2001-04-22,Sydney United Pumas,Sydney Olympic,3,2,1,W
167464,0,AUS1,2001-04-25,Eastern Pride,Sydney United Pumas,0,3,-3,L
167465,0,AUS1,2001-04-25,Northern Spirit,Wollongong City Wolves,0,4,-4,L
167466,0,AUS1,2001-04-25,Adelaide City Force,Canberra Cosmos,6,0,6,W
167467,0,AUS1,2001-04-25,Auckland Football Kingz,South Melbourne Lakers,1,6,-5,L
167468,0,AUS1,2001-04-25,Sydney Olympic,Newcastle United Jets,2,2,0,D
167469,0,AUS1,2001-04-25,Marconi-Fairfield Stallions,Melbourne Knights,0,0,0,D
167470,0,AUS1,2001-04-25,Perth Glory,Parramatta Power,0,1,-1,L
167471,0,AUS1,2001-04-29,Sydney Olympic,Eastern Pride,3,0,3,W
167472,0,AUS1,2001-04-29,Melbourne Knights,Newcastle United Jets,6,4,2,W
167473,0,AUS1,2001-04-29,South Melbourne Lakers,Northern Spirit,6,2,4,W
167474,0,AUS1,2001-04-29,Sydney United Pumas,Auckland Football Kingz,2,4,-2,L
167475,0,AUS1,2001-04-29,Brisbane Strikers,Marconi-Fairfield Stallions,1,2,-1,L
167476,0,AUS1,2001-04-29,Canberra Cosmos,Perth Glory,0,3,-3,L
167477,0,AUS1,2001-04-29,Wollongong City Wolves,Adelaide City Force,6,2,4,W
167478,1,AUS1,2001-10-05,Brisbane Strikers,Auckland Football Kingz,2,1,1,W
167479,1,AUS1,2001-10-05,Newcastle United Jets,Melbourne Knights,1,0,1,W
167480,1,AUS1,2001-10-05,Wollongong City Wolves,Marconi-Fairfield Stallions,0,0,0,D
167481,1,AUS1,2001-10-06,Olympic Sharks,Sydney United Pumas,1,0,1,W
167482,1,AUS1,2001-10-06,Parramatta Power,Northern Spirit,1,3,-2,L
167483,1,AUS1,2001-10-07,South Melbourne Lakers,Perth Glory,1,3,-2,L
167484,1,AUS1,2001-10-12,Auckland Football Kingz,South Melbourne Lakers,0,0,0,D
167485,1,AUS1,2001-10-12,Northern Spirit,Newcastle United Jets,1,1,0,D
167486,1,AUS1,2001-10-13,Melbourne Knights,Adelaide City Force,1,1,0,D
167487,1,AUS1,2001-10-13,Parramatta Power,Wollongong City Wolves,3,1,2,W
167488,1,AUS1,2001-10-13,Perth Glory,Marconi-Fairfield Stallions,2,0,2,W
167489,1,AUS1,2001-10-14,Sydney United Pumas,Brisbane Strikers,1,3,-2,L
167490,1,AUS1,2001-10-19,Wollongong City Wolves,Perth Glory,0,2,-2,L
167491,1,AUS1,2001-10-19,Newcastle United Jets,Parramatta Power,0,0,0,D
167492,1,AUS1,2001-10-19,Adelaide City Force,Northern Spirit,2,2,0,D
167493,1,AUS1,2001-10-20,Marconi-Fairfield Stallions,Auckland Football Kingz,5,3,2,W
167494,1,AUS1,2001-10-20,Olympic Sharks,Melbourne Knights,0,1,-1,L
167495,1,AUS1,2001-10-21,South Melbourne Lakers,Sydney United Pumas,0,1,-1,L
167496,1,AUS1,2001-10-26,Auckland Football Kingz,Perth Glory,2,7,-5,L
167497,1,AUS1,2001-10-26,Newcastle United Jets,Wollongong City Wolves,3,1,2,W
167498,1,AUS1,2001-10-26,Northern Spirit,Olympic Sharks,0,3,-3,L
167499,1,AUS1,2001-10-27,Parramatta Power,Adelaide City Force,1,0,1,W
167500,1,AUS1,2001-10-27,Melbourne Knights,Brisbane Strikers,0,2,-2,L
167501,1,AUS1,2001-10-28,Sydney United Pumas,Marconi-Fairfield Stallions,1,1,0,D
167502,1,AUS1,2001-11-02,Wollongong City Wolves,Auckland Football Kingz,2,2,0,D
167503,1,AUS1,2001-11-02,South Melbourne Lakers,Melbourne Knights,0,1,-1,L
167504,1,AUS1,2001-11-02,Adelaide City Force,Newcastle United Jets,2,2,0,D
167505,1,AUS1,2001-11-03,Olympic Sharks,Parramatta Power,2,2,0,D
167506,1,AUS1,2001-11-03,Brisbane Strikers,Northern Spirit,1,1,0,D
167507,1,AUS1,2001-11-03,Perth Glory,Sydney United Pumas,2,1,1,W
167508,1,AUS1,2001-11-09,Northern Spirit,South Melbourne Lakers,1,0,1,W
167509,1,AUS1,2001-11-09,Parramatta Power,Brisbane Strikers,1,2,-1,L
167510,1,AUS1,2001-11-09,Melbourne Knights,Marconi-Fairfield Stallions,1,3,-2,L
167511,1,AUS1,2001-11-09,Sydney United Pumas,Auckland Football Kingz,1,2,-1,L
167512,1,AUS1,2001-11-09,Adelaide City Force,Wollongong City Wolves,3,0,3,W
167513,1,AUS1,2001-11-10,Newcastle United Jets,Olympic Sharks,1,0,1,W
167514,1,AUS1,2001-11-17,Wollongong City Wolves,Sydney United Pumas,1,0,1,W
167515,1,AUS1,2001-11-17,Marconi-Fairfield Stallions,Northern Spirit,0,2,-2,L
167516,1,AUS1,2001-11-17,Brisbane Strikers,Newcastle United Jets,1,2,-1,L
167517,1,AUS1,2001-11-17,Perth Glory,Melbourne Knights,2,0,2,W
167518,1,AUS1,2001-11-18,Olympic Sharks,Adelaide City Force,1,0,1,W
167519,1,AUS1,2001-11-18,South Melbourne Lakers,Parramatta Power,2,0,2,W
167520,1,AUS1,2001-11-23,Northern Spirit,Perth Glory,0,2,-2,L
167521,1,AUS1,2001-11-23,Melbourne Knights,Auckland Football Kingz,2,1,1,W
167522,1,AUS1,2001-11-23,Adelaide City Force,Brisbane Strikers,1,1,0,D
167523,1,AUS1,2001-11-24,Olympic Sharks,Wollongong City Wolves,2,1,1,W
167524,1,AUS1,2001-11-24,Parramatta Power,Marconi-Fairfield Stallions,1,0,1,W
167525,1,AUS1,2001-11-25,South Melbourne Lakers,Newcastle United Jets,0,1,-1,L
167526,1,AUS1,2001-11-30,Auckland Football Kingz,Northern Spirit,2,3,-1,L
167527,1,AUS1,2001-12-01,Marconi-Fairfield Stallions,Newcastle United Jets,1,1,0,D
167528,1,AUS1,2001-12-01,Brisbane Strikers,Olympic Sharks,1,0,1,W
167529,1,AUS1,2001-12-01,Perth Glory,Parramatta Power,2,1,1,W
167530,1,AUS1,2001-12-02,South Melbourne Lakers,Adelaide City Force,2,1,1,W
167531,1,AUS1,2001-12-02,Sydney United Pumas,Melbourne Knights,2,1,1,W
167532,1,AUS1,2001-12-07,Newcastle United Jets,Perth Glory,1,1,0,D
167533,1,AUS1,2001-12-07,Northern Spirit,Sydney United Pumas,1,2,-1,L
167534,1,AUS1,2001-12-07,Adelaide City Force,Marconi-Fairfield Stallions,1,2,-1,L
167535,1,AUS1,2001-12-08,Olympic Sharks,South Melbourne Lakers,0,0,0,D
167536,1,AUS1,2001-12-08,Parramatta Power,Auckland Football Kingz,2,2,0,D
167537,1,AUS1,2001-12-08,Brisbane Strikers,Wollongong City Wolves,1,1,0,D
167538,1,AUS1,2001-12-14,Auckland Football Kingz,Newcastle United Jets,2,2,0,D
167539,1,AUS1,2001-12-15,Wollongong City Wolves,Melbourne Knights,1,3,-2,L
167540,1,AUS1,2001-12-15,Marconi-Fairfield Stallions,Olympic Sharks,1,0,1,W
167541,1,AUS1,2001-12-15,Perth Glory,Adelaide City Force,4,1,3,W
167542,1,AUS1,2001-12-16,South Melbourne Lakers,Brisbane Strikers,1,1,0,D
167543,1,AUS1,2001-12-16,Sydney United Pumas,Parramatta Power,0,2,-2,L
167544,1,AUS1,2001-12-21,South Melbourne Lakers,Wollongong City Wolves,1,3,-2,L
167545,1,AUS1,2001-12-21,Northern Spirit,Melbourne Knights,3,5,-2,L
167546,1,AUS1,2001-12-21,Newcastle United Jets,Sydney United Pumas,2,0,2,W
167547,1,AUS1,2001-12-21,Adelaide City Force,Auckland Football Kingz,3,0,3,W
167548,1,AUS1,2001-12-22,Olympic Sharks,Perth Glory,3,1,2,W
167549,1,AUS1,2001-12-22,Brisbane Strikers,Marconi-Fairfield Stallions,2,0,2,W
167550,1,AUS1,2002-01-04,Auckland Football Kingz,Olympic Sharks,2,1,1,W
167551,1,AUS1,2002-01-04,Wollongong City Wolves,Northern Spirit,2,1,1,W
167552,1,AUS1,2002-01-05,Marconi-Fairfield Stallions,South Melbourne Lakers,1,0,1,W
167553,1,AUS1,2002-01-05,Perth Glory,Brisbane Strikers,4,2,2,W
167554,1,AUS1,2002-01-06,Sydney United Pumas,Adelaide City Force,1,1,0,D
167555,1,AUS1,2002-01-06,Melbourne Knights,Parramatta Power,0,1,-1,L
167556,1,AUS1,2002-01-11,Auckland Football Kingz,Brisbane Strikers,1,2,-1,L
167557,1,AUS1,2002-01-11,Northern Spirit,Parramatta Power,1,0,1,W
167558,1,AUS1,2002-01-12,Marconi-Fairfield Stallions,Wollongong City Wolves,1,1,0,D
167559,1,AUS1,2002-01-12,Perth Glory,South Melbourne Lakers,0,0,0,D
167560,1,AUS1,2002-01-13,Melbourne Knights,Newcastle United Jets,2,1,1,W
167561,1,AUS1,2002-01-13,Sydney United Pumas,Olympic Sharks,1,4,-3,L
167562,1,AUS1,2002-01-18,South Melbourne Lakers,Auckland Football Kingz,2,1,1,W
167563,1,AUS1,2002-01-18,Newcastle United Jets,Northern Spirit,1,1,0,D
167564,1,AUS1,2002-01-18,Wollongong City Wolves,Parramatta Power,1,0,1,W
167565,1,AUS1,2002-01-18,Adelaide City Force,Melbourne Knights,3,2,1,W
167566,1,AUS1,2002-01-19,Marconi-Fairfield Stallions,Perth Glory,1,2,-1,L
167567,1,AUS1,2002-01-19,Brisbane Strikers,Sydney United Pumas,1,2,-1,L
167568,1,AUS1,2002-01-25,Auckland Football Kingz,Marconi-Fairfield Stallions,1,0,1,W
167569,1,AUS1,2002-01-25,Northern Spirit,Adelaide City Force,1,0,1,W
167570,1,AUS1,2002-01-26,Parramatta Power,Newcastle United Jets,2,0,2,W
167571,1,AUS1,2002-01-27,Melbourne Knights,Olympic Sharks,1,2,-1,L
167572,1,AUS1,2002-01-27,Sydney United Pumas,South Melbourne Lakers,2,2,0,D
167573,1,AUS1,2002-01-27,Perth Glory,Wollongong City Wolves,1,1,0,D
167574,1,AUS1,2002-02-01,Wollongong City Wolves,Newcastle United Jets,0,2,-2,L
167575,1,AUS1,2002-02-01,Brisbane Strikers,Melbourne Knights,3,5,-2,L
167576,1,AUS1,2002-02-01,Adelaide City Force,Parramatta Power,1,1,0,D
167577,1,AUS1,2002-02-02,Marconi-Fairfield Stallions,Sydney United Pumas,2,2,0,D
