,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL
265436,8,GER3,2008-09-20,Erzgebirge Aue,Fortuna Dusseldorf,0,1,-1,L
265437,8,GER3,2008-09-20,Jahn Regensburg,Unterhaching,1,2,-1,L
265438,8,GER3,2008-09-20,Kickers Offenbach,Carl Zeiss Jena,2,1,1,W
265439,8,GER3,2008-09-20,VfB Stuttgart II,Aalen,0,0,0,D
265440,8,GER3,2008-09-20,Wacker Burghausen,Sandhausen,2,3,-1,L
265441,8,GER3,2008-09-21,Wuppertaler SV,Dynamo Dresden,1,0,1,W
265442,8,GER3,2008-09-21,Union Berlin,Braunschweig,1,1,0,D
265443,8,GER3,2008-09-26,Werder Bremen II,VfB Stuttgart II,4,5,-1,L
265444,8,GER3,2008-09-26,Sandhausen,Jahn Regensburg,3,0,3,W
265445,8,GER3,2008-09-27,Braunschweig,Wuppertaler SV,2,1,1,W
265446,8,GER3,2008-09-27,Dynamo Dresden,Wacker Burghausen,3,1,2,W
265447,8,GER3,2008-09-27,Unterhaching,Erzgebirge Aue,1,1,0,D
265448,8,GER3,2008-09-27,Fortuna Dusseldorf,RW Erfurt,3,0,3,W
265449,8,GER3,2008-09-27,Stuttgarter Kickers,Kickers Emden,1,1,0,D
265450,8,GER3,2008-09-27,Paderborn,Bayern Munich II,2,1,1,W
265451,8,GER3,2008-09-28,Aalen,Kickers Offenbach,1,1,0,D
265452,8,GER3,2008-09-28,Carl Zeiss Jena,Union Berlin,1,2,-1,L
265453,8,GER3,2008-10-03,Wuppertaler SV,Carl Zeiss Jena,0,1,-1,L
265454,8,GER3,2008-10-03,VfB Stuttgart II,Paderborn,1,2,-1,L
265455,8,GER3,2008-10-04,Kickers Emden,Fortuna Dusseldorf,1,0,1,W
265456,8,GER3,2008-10-04,RW Erfurt,Unterhaching,4,1,3,W
265457,8,GER3,2008-10-04,Erzgebirge Aue,Sandhausen,2,2,0,D
265458,8,GER3,2008-10-04,Union Berlin,Aalen,3,0,3,W
265459,8,GER3,2008-10-04,Kickers Offenbach,Werder Bremen II,1,0,1,W
265460,8,GER3,2008-10-04,Wacker Burghausen,Jahn Regensburg,0,1,-1,L
265461,8,GER3,2008-10-05,Bayern Munich II,Stuttgarter Kickers,3,3,0,D
265462,8,GER3,2008-10-05,Dynamo Dresden,Braunschweig,1,1,0,D
265463,8,GER3,2008-10-17,Stuttgarter Kickers,VfB Stuttgart II,4,4,0,D
265464,8,GER3,2008-10-18,Aalen,Wuppertaler SV,0,0,0,D
265465,8,GER3,2008-10-18,Braunschweig,Wacker Burghausen,2,0,2,W
265466,8,GER3,2008-10-18,Jahn Regensburg,Erzgebirge Aue,1,4,-3,L
265467,8,GER3,2008-10-18,Sandhausen,RW Erfurt,2,0,2,W
265468,8,GER3,2008-10-18,Unterhaching,Kickers Emden,1,1,0,D
265469,8,GER3,2008-10-18,Fortuna Dusseldorf,Bayern Munich II,1,1,0,D
265470,8,GER3,2008-10-18,Paderborn,Kickers Offenbach,0,0,0,D
265471,8,GER3,2008-10-19,Werder Bremen II,Union Berlin,1,2,-1,L
265472,8,GER3,2008-10-19,Carl Zeiss Jena,Dynamo Dresden,0,0,0,D
265473,8,GER3,2008-10-24,Wuppertaler SV,Werder Bremen II,2,1,1,W
265474,8,GER3,2008-10-25,RW Erfurt,Jahn Regensburg,4,1,3,W
265475,8,GER3,2008-10-25,Braunschweig,Carl Zeiss Jena,1,2,-1,L
265476,8,GER3,2008-10-25,Dynamo Dresden,Aalen,1,1,0,D
265477,8,GER3,2008-10-25,Union Berlin,Paderborn,3,2,1,W
265478,8,GER3,2008-10-25,Kickers Offenbach,Stuttgarter Kickers,4,0,4,W
265479,8,GER3,2008-10-25,VfB Stuttgart II,Fortuna Dusseldorf,0,4,-4,L
265480,8,GER3,2008-10-25,Wacker Burghausen,Erzgebirge Aue,0,4,-4,L
265481,8,GER3,2008-10-26,Bayern Munich II,Unterhaching,0,0,0,D
265482,8,GER3,2008-10-26,Kickers Emden,Sandhausen,3,0,3,W
265483,8,GER3,2008-10-28,Carl Zeiss Jena,Wacker Burghausen,2,2,0,D
265484,8,GER3,2008-10-28,Erzgebirge Aue,RW Erfurt,1,0,1,W
265485,8,GER3,2008-10-28,Stuttgarter Kickers,Union Berlin,2,2,0,D
265486,8,GER3,2008-10-28,Paderborn,Wuppertaler SV,0,1,-1,L
265487,8,GER3,2008-10-29,Aalen,Braunschweig,2,0,2,W
265488,8,GER3,2008-10-29,Jahn Regensburg,Kickers Emden,0,1,-1,L
265489,8,GER3,2008-10-29,Sandhausen,Bayern Munich II,3,3,0,D
265490,8,GER3,2008-10-29,Unterhaching,VfB Stuttgart II,0,2,-2,L
265491,8,GER3,2008-10-29,Fortuna Dusseldorf,Kickers Offenbach,1,0,1,W
265492,8,GER3,2008-10-31,Wuppertaler SV,Stuttgarter Kickers,3,3,0,D
265493,8,GER3,2008-10-31,Wacker Burghausen,RW Erfurt,1,4,-3,L
265494,8,GER3,2008-11-01,Kickers Emden,Erzgebirge Aue,1,1,0,D
265495,8,GER3,2008-11-01,Carl Zeiss Jena,Aalen,1,1,0,D
265496,8,GER3,2008-11-01,Braunschweig,Werder Bremen II,1,1,0,D
265497,8,GER3,2008-11-01,Kickers Offenbach,Unterhaching,3,1,2,W
265498,8,GER3,2008-11-02,Bayern Munich II,Jahn Regensburg,2,2,0,D
265499,8,GER3,2008-11-02,Dynamo Dresden,Paderborn,0,3,-3,L
265500,8,GER3,2008-11-02,Union Berlin,Fortuna Dusseldorf,1,0,1,W
265501,8,GER3,2008-11-02,VfB Stuttgart II,Sandhausen,1,1,0,D
265502,8,GER3,2008-11-07,Aalen,Wacker Burghausen,0,0,0,D
265503,8,GER3,2008-11-08,Werder Bremen II,Carl Zeiss Jena,0,0,0,D
265504,8,GER3,2008-11-08,RW Erfurt,Kickers Emden,0,1,-1,L
265505,8,GER3,2008-11-08,Jahn Regensburg,VfB Stuttgart II,1,1,0,D
265506,8,GER3,2008-11-08,Sandhausen,Kickers Offenbach,0,2,-2,L
265507,8,GER3,2008-11-08,Unterhaching,Union Berlin,1,0,1,W
265508,8,GER3,2008-11-08,Fortuna Dusseldorf,Wuppertaler SV,3,1,2,W
265509,8,GER3,2008-11-08,Stuttgarter Kickers,Dynamo Dresden,2,1,1,W
265510,8,GER3,2008-11-09,Erzgebirge Aue,Bayern Munich II,1,1,0,D
265511,8,GER3,2008-11-09,Paderborn,Braunschweig,2,1,1,W
265512,8,GER3,2008-11-12,Werder Bremen II,Dynamo Dresden,0,1,-1,L
265513,8,GER3,2008-11-14,Union Berlin,Sandhausen,2,2,0,D
265514,8,GER3,2008-11-15,Bayern Munich II,RW Erfurt,1,0,1,W
265515,8,GER3,2008-11-15,Aalen,Werder Bremen II,1,0,1,W
265516,8,GER3,2008-11-15,Carl Zeiss Jena,Paderborn,2,4,-2,L
265517,8,GER3,2008-11-15,Braunschweig,Stuttgarter Kickers,1,1,0,D
265518,8,GER3,2008-11-15,Dynamo Dresden,Fortuna Dusseldorf,0,2,-2,L
265519,8,GER3,2008-11-15,Wuppertaler SV,Unterhaching,2,4,-2,L
265520,8,GER3,2008-11-15,Kickers Offenbach,Jahn Regensburg,1,1,0,D
265521,8,GER3,2008-11-16,VfB Stuttgart II,Erzgebirge Aue,3,0,3,W
265522,8,GER3,2008-11-16,Wacker Burghausen,Kickers Emden,3,1,2,W
265523,8,GER3,2008-11-21,RW Erfurt,VfB Stuttgart II,1,0,1,W
265524,8,GER3,2008-11-21,Jahn Regensburg,Union Berlin,0,2,-2,L
265525,8,GER3,2008-11-21,Fortuna Dusseldorf,Braunschweig,2,1,1,W
265526,8,GER3,2008-11-22,Sandhausen,Wuppertaler SV,1,1,0,D
265527,8,GER3,2008-11-22,Stuttgarter Kickers,Carl Zeiss Jena,0,3,-3,L
265528,8,GER3,2008-11-22,Paderborn,Aalen,4,0,4,W
265529,8,GER3,2008-11-23,Unterhaching,Dynamo Dresden,2,0,2,W
265530,8,GER3,2008-11-28,Werder Bremen II,Paderborn,2,3,-1,L
265531,8,GER3,2008-11-29,Aalen,Stuttgarter Kickers,3,1,2,W
265532,8,GER3,2008-11-29,Braunschweig,Unterhaching,4,0,4,W
265533,8,GER3,2008-11-29,Wuppertaler SV,Jahn Regensburg,0,0,0,D
265534,8,GER3,2008-11-29,Union Berlin,Erzgebirge Aue,2,0,2,W
265535,8,GER3,2008-11-29,VfB Stuttgart II,Kickers Emden,0,1,-1,L
265536,8,GER3,2008-11-29,Kickers Offenbach,RW Erfurt,0,0,0,D
265537,8,GER3,2008-11-29,Carl Zeiss Jena,Fortuna Dusseldorf,1,0,1,W
265538,8,GER3,2008-11-30,Dynamo Dresden,Sandhausen,1,1,0,D
265539,8,GER3,2008-11-30,Wacker Burghausen,Bayern Munich II,0,0,0,D
265540,8,GER3,2008-12-02,Erzgebirge Aue,Kickers Offenbach,2,1,1,W
265541,8,GER3,2008-12-03,Werder Bremen II,Wacker Burghausen,2,2,0,D
265542,8,GER3,2008-12-05,Sandhausen,Braunschweig,0,1,-1,L
265543,8,GER3,2008-12-06,Bayern Munich II,VfB Stuttgart II,1,1,0,D
265544,8,GER3,2008-12-06,Kickers Emden,Kickers Offenbach,1,1,0,D
265545,8,GER3,2008-12-06,RW Erfurt,Union Berlin,1,1,0,D
265546,8,GER3,2008-12-06,Erzgebirge Aue,Wuppertaler SV,1,0,1,W
265547,8,GER3,2008-12-06,Jahn Regensburg,Dynamo Dresden,1,0,1,W
265548,8,GER3,2008-12-06,Fortuna Dusseldorf,Aalen,1,1,0,D
265549,8,GER3,2008-12-06,Wacker Burghausen,Paderborn,2,0,2,W
265550,8,GER3,2008-12-07,Unterhaching,Carl Zeiss Jena,1,0,1,W
265551,8,GER3,2008-12-07,Stuttgarter Kickers,Werder Bremen II,3,2,1,W
265552,8,GER3,2008-12-12,Kickers Offenbach,Bayern Munich II,2,0,2,W
265553,8,GER3,2008-12-13,Aalen,Unterhaching,2,3,-1,L
265554,8,GER3,2008-12-13,Carl Zeiss Jena,Sandhausen,2,0,2,W
265555,8,GER3,2008-12-13,Braunschweig,Jahn Regensburg,0,3,-3,L
265556,8,GER3,2008-12-13,Wuppertaler SV,RW Erfurt,0,2,-2,L
265557,8,GER3,2008-12-13,Union Berlin,Kickers Emden,2,0,2,W
265558,8,GER3,2008-12-13,Paderborn,Stuttgarter Kickers,2,0,2,W
265559,8,GER3,2008-12-14,Werder Bremen II,Fortuna Dusseldorf,2,0,2,W
265560,8,GER3,2008-12-16,Kickers Emden,Bayern Munich II,0,2,-2,L
265561,8,GER3,2008-12-19,Kickers Offenbach,VfB Stuttgart II,2,0,2,W
265562,8,GER3,2008-12-20,Dynamo Dresden,RW Erfurt,1,1,0,D
265563,8,GER3,2008-12-20,Union Berlin,Bayern Munich II,0,0,0,D
265564,8,GER3,2008-12-20,Wuppertaler SV,Kickers Emden,0,3,-3,L
265565,8,GER3,2008-12-20,Carl Zeiss Jena,Jahn Regensburg,0,0,0,D
265566,8,GER3,2008-12-20,Werder Bremen II,Unterhaching,1,0,1,W
265567,8,GER3,2008-12-20,Stuttgarter Kickers,Wacker Burghausen,0,0,0,D
265568,8,GER3,2008-12-20,Paderborn,Fortuna Dusseldorf,0,0,0,D
265569,8,GER3,2008-12-21,Braunschweig,Erzgebirge Aue,1,1,0,D
265570,8,GER3,2008-12-21,Aalen,Sandhausen,0,0,0,D
265571,8,GER3,2009-01-31,Dynamo Dresden,Erzgebirge Aue,3,1,2,W
265572,8,GER3,2009-02-05,Fortuna Dusseldorf,Stuttgarter Kickers,2,0,2,W
265573,8,GER3,2009-02-07,Kickers Emden,Dynamo Dresden,2,2,0,D
265574,8,GER3,2009-02-07,VfB Stuttgart II,Union Berlin,0,3,-3,L
265575,8,GER3,2009-02-08,Unterhaching,Paderborn,2,1,1,W
265576,8,GER3,2009-02-08,Jahn Regensburg,Aalen,1,0,1,W
265577,8,GER3,2009-02-14,Dynamo Dresden,Bayern Munich II,3,2,1,W
265578,8,GER3,2009-02-14,Braunschweig,Kickers Emden,2,1,1,W
265579,8,GER3,2009-02-14,Carl Zeiss Jena,RW Erfurt,1,1,0,D
265580,8,GER3,2009-02-14,Paderborn,Sandhausen,1,2,-1,L
265581,8,GER3,2009-02-14,Fortuna Dusseldorf,Wacker Burghausen,3,1,2,W
265582,8,GER3,2009-02-15,Union Berlin,Kickers Offenbach,1,0,1,W
265583,8,GER3,2009-02-21,Kickers Emden,Carl Zeiss Jena,3,1,2,W
265584,8,GER3,2009-02-21,Kickers Offenbach,Wuppertaler SV,1,2,-1,L
265585,8,GER3,2009-02-22,Unterhaching,Fortuna Dusseldorf,2,1,1,W
265586,8,GER3,2009-02-27,Braunschweig,VfB Stuttgart II,2,0,2,W
265587,8,GER3,2009-02-28,Werder Bremen II,RW Erfurt,2,1,1,W
265588,8,GER3,2009-02-28,Paderborn,Erzgebirge Aue,0,0,0,D
265589,8,GER3,2009-02-28,Fortuna Dusseldorf,Sandhausen,3,2,1,W
265590,8,GER3,2009-02-28,Dynamo Dresden,Kickers Offenbach,1,1,0,D
265591,8,GER3,2009-02-28,Unterhaching,Wacker Burghausen,0,2,-2,L
265592,8,GER3,2009-03-01,Carl Zeiss Jena,Bayern Munich II,0,2,-2,L
265593,8,GER3,2009-03-01,Wuppertaler SV,Union Berlin,0,1,-1,L
265594,8,GER3,2009-03-03,Sandhausen,Werder Bremen II,3,1,2,W
265595,8,GER3,2009-03-04,VfB Stuttgart II,Wacker Burghausen,3,0,3,W
265596,8,GER3,2009-03-04,Erzgebirge Aue,Carl Zeiss Jena,5,0,5,W
265597,8,GER3,2009-03-04,RW Erfurt,Braunschweig,2,1,1,W
265598,8,GER3,2009-03-06,Kickers Emden,Werder Bremen II,3,1,2,W
265599,8,GER3,2009-03-07,Kickers Offenbach,Braunschweig,2,0,2,W
265600,8,GER3,2009-03-07,Wacker Burghausen,Wuppertaler SV,2,0,2,W
265601,8,GER3,2009-03-07,Sandhausen,Unterhaching,3,1,2,W
265602,8,GER3,2009-03-07,Jahn Regensburg,Fortuna Dusseldorf,1,2,-1,L
265603,8,GER3,2009-03-07,Erzgebirge Aue,Stuttgarter Kickers,0,2,-2,L
265604,8,GER3,2009-03-07,RW Erfurt,Paderborn,1,4,-3,L
265605,8,GER3,2009-03-08,VfB Stuttgart II,Carl Zeiss Jena,3,0,3,W
265606,8,GER3,2009-03-08,Union Berlin,Dynamo Dresden,2,1,1,W
265607,8,GER3,2009-03-10,Wacker Burghausen,Kickers Offenbach,0,0,0,D
265608,8,GER3,2009-03-10,Werder Bremen II,Jahn Regensburg,2,2,0,D
265609,8,GER3,2009-03-11,Aalen,Erzgebirge Aue,0,0,0,D
265610,8,GER3,2009-03-11,Stuttgarter Kickers,Unterhaching,2,1,1,W
265611,8,GER3,2009-03-11,Wuppertaler SV,VfB Stuttgart II,2,0,2,W
265612,8,GER3,2009-03-13,Werder Bremen II,Bayern Munich II,0,0,0,D
265613,8,GER3,2009-03-14,Stuttgarter Kickers,RW Erfurt,1,2,-1,L
265614,8,GER3,2009-03-14,Fortuna Dusseldorf,Erzgebirge Aue,0,0,0,D
265615,8,GER3,2009-03-14,Unterhaching,Jahn Regensburg,1,0,1,W
265616,8,GER3,2009-03-14,Dynamo Dresden,Wuppertaler SV,1,1,0,D
265617,8,GER3,2009-03-14,Braunschweig,Union Berlin,0,2,-2,L
265618,8,GER3,2009-03-14,Aalen,VfB Stuttgart II,2,1,1,W
265619,8,GER3,2009-03-14,Sandhausen,Wacker Burghausen,1,1,0,D
265620,8,GER3,2009-03-15,Paderborn,Kickers Emden,2,0,2,W
265621,8,GER3,2009-03-15,Carl Zeiss Jena,Kickers Offenbach,0,2,-2,L
265622,8,GER3,2009-03-17,Erzgebirge Aue,Werder Bremen II,0,1,-1,L
265623,8,GER3,2009-03-17,Bayern Munich II,Braunschweig,0,1,-1,L
265624,8,GER3,2009-03-17,VfB Stuttgart II,Dynamo Dresden,2,0,2,W
265625,8,GER3,2009-03-17,Sandhausen,Stuttgarter Kickers,2,0,2,W
265626,8,GER3,2009-03-18,RW Erfurt,Aalen,0,0,0,D
265627,8,GER3,2009-03-18,Wacker Burghausen,Union Berlin,0,0,0,D
265628,8,GER3,2009-03-18,Jahn Regensburg,Paderborn,0,4,-4,L
265629,8,GER3,2009-03-20,VfB Stuttgart II,Werder Bremen II,2,0,2,W
265630,8,GER3,2009-03-21,Kickers Offenbach,Aalen,2,1,1,W
265631,8,GER3,2009-03-21,Union Berlin,Carl Zeiss Jena,1,0,1,W
265632,8,GER3,2009-03-21,Jahn Regensburg,Sandhausen,2,1,1,W
265633,8,GER3,2009-03-21,Erzgebirge Aue,Unterhaching,1,1,0,D
265634,8,GER3,2009-03-21,RW Erfurt,Fortuna Dusseldorf,2,0,2,W
265635,8,GER3,2009-03-21,Kickers Emden,Stuttgarter Kickers,0,1,-1,L
265636,8,GER3,2009-03-22,Wuppertaler SV,Braunschweig,1,0,1,W
265637,8,GER3,2009-03-22,Wacker Burghausen,Dynamo Dresden,0,3,-3,L
265638,8,GER3,2009-03-22,Bayern Munich II,Paderborn,2,1,1,W
265639,8,GER3,2009-03-25,Bayern Munich II,Aalen,4,0,4,W
265640,8,GER3,2009-03-27,Paderborn,VfB Stuttgart II,1,1,0,D
265641,8,GER3,2009-03-28,Fortuna Dusseldorf,Kickers Emden,1,1,0,D
265642,8,GER3,2009-03-28,Unterhaching,RW Erfurt,4,0,4,W
265643,8,GER3,2009-03-28,Sandhausen,Erzgebirge Aue,0,2,-2,L
265644,8,GER3,2009-03-28,Braunschweig,Dynamo Dresden,0,1,-1,L
265645,8,GER3,2009-03-28,Carl Zeiss Jena,Wuppertaler SV,0,0,0,D
265646,8,GER3,2009-03-28,Werder Bremen II,Kickers Offenbach,3,1,2,W
265647,8,GER3,2009-03-28,Jahn Regensburg,Wacker Burghausen,1,0,1,W
265648,8,GER3,2009-03-29,Stuttgarter Kickers,Bayern Munich II,0,0,0,D
265649,8,GER3,2009-03-29,Aalen,Union Berlin,1,4,-3,L
265650,8,GER3,2009-03-31,Dynamo Dresden,Carl Zeiss Jena,2,0,2,W
265651,8,GER3,2009-03-31,Wacker Burghausen,Braunschweig,0,2,-2,L
265652,8,GER3,2009-03-31,Erzgebirge Aue,Jahn Regensburg,1,0,1,W
265653,8,GER3,2009-03-31,RW Erfurt,Sandhausen,1,1,0,D
265654,8,GER3,2009-03-31,Kickers Emden,Unterhaching,0,4,-4,L
265655,8,GER3,2009-04-01,Bayern Munich II,Fortuna Dusseldorf,0,1,-1,L
265656,8,GER3,2009-04-01,VfB Stuttgart II,Stuttgarter Kickers,3,0,3,W
265657,8,GER3,2009-04-01,Wuppertaler SV,Aalen,5,0,5,W
265658,8,GER3,2009-04-01,Kickers Offenbach,Paderborn,0,0,0,D
265659,8,GER3,2009-04-01,Union Berlin,Werder Bremen II,0,0,0,D
265660,8,GER3,2009-04-04,Unterhaching,Bayern Munich II,2,1,1,W
265661,8,GER3,2009-04-04,Fortuna Dusseldorf,VfB Stuttgart II,1,1,0,D
265662,8,GER3,2009-04-04,Erzgebirge Aue,Wacker Burghausen,2,0,2,W
265663,8,GER3,2009-04-05,Sandhausen,Kickers Emden,2,1,1,W
265664,8,GER3,2009-04-05,Paderborn,Union Berlin,0,0,0,D
265665,8,GER3,2009-04-07,Jahn Regensburg,RW Erfurt,1,0,1,W
265666,8,GER3,2009-04-07,Carl Zeiss Jena,Braunschweig,2,0,2,W
265667,8,GER3,2009-04-07,Aalen,Dynamo Dresden,4,3,1,W
265668,8,GER3,2009-04-07,Werder Bremen II,Wuppertaler SV,1,1,0,D
265669,8,GER3,2009-04-07,Stuttgarter Kickers,Kickers Offenbach,0,1,-1,L
265670,8,GER3,2009-04-11,Dynamo Dresden,Werder Bremen II,2,1,1,W
265671,8,GER3,2009-04-11,Braunschweig,Aalen,2,0,2,W
265672,8,GER3,2009-04-11,Wacker Burghausen,Carl Zeiss Jena,0,2,-2,L
265673,8,GER3,2009-04-11,RW Erfurt,Erzgebirge Aue,2,0,2,W
265674,8,GER3,2009-04-11,Kickers Emden,Jahn Regensburg,0,0,0,D
265675,8,GER3,2009-04-11,VfB Stuttgart II,Unterhaching,1,3,-2,L
265676,8,GER3,2009-04-11,Kickers Offenbach,Fortuna Dusseldorf,0,2,-2,L
265677,8,GER3,2009-04-11,Wuppertaler SV,Paderborn,0,1,-1,L
265678,8,GER3,2009-04-12,Bayern Munich II,Sandhausen,2,1,1,W
265679,8,GER3,2009-04-12,Union Berlin,Stuttgarter Kickers,5,1,4,W
265680,8,GER3,2009-04-14,Aalen,Kickers Emden,0,0,0,D
265681,8,GER3,2009-04-15,Bayern Munich II,Wuppertaler SV,2,0,2,W
265682,8,GER3,2009-04-15,Stuttgarter Kickers,Jahn Regensburg,1,1,0,D
265683,8,GER3,2009-04-17,Sandhausen,VfB Stuttgart II,1,1,0,D
265684,8,GER3,2009-04-18,Erzgebirge Aue,Kickers Emden,3,0,3,W
265685,8,GER3,2009-04-18,Aalen,Carl Zeiss Jena,3,2,1,W
265686,8,GER3,2009-04-18,Werder Bremen II,Braunschweig,1,1,0,D
265687,8,GER3,2009-04-18,Paderborn,Dynamo Dresden,1,2,-1,L
265688,8,GER3,2009-04-18,Stuttgarter Kickers,Wuppertaler SV,0,1,-1,L
265689,8,GER3,2009-04-18,Unterhaching,Kickers Offenbach,1,0,1,W
265690,8,GER3,2009-04-18,RW Erfurt,Wacker Burghausen,0,3,-3,L
265691,8,GER3,2009-04-19,Jahn Regensburg,Bayern Munich II,1,2,-1,L
265692,8,GER3,2009-04-19,Fortuna Dusseldorf,Union Berlin,0,1,-1,L
265693,8,GER3,2009-04-24,Wuppertaler SV,Fortuna Dusseldorf,0,0,0,D
265694,8,GER3,2009-04-24,VfB Stuttgart II,Jahn Regensburg,1,2,-1,L
265695,8,GER3,2009-04-25,Carl Zeiss Jena,Werder Bremen II,3,1,2,W
265696,8,GER3,2009-04-25,Wacker Burghausen,Aalen,1,0,1,W
265697,8,GER3,2009-04-25,Kickers Emden,RW Erfurt,1,0,1,W
265698,8,GER3,2009-04-25,Kickers Offenbach,Sandhausen,0,3,-3,L
265699,8,GER3,2009-04-25,Union Berlin,Unterhaching,0,1,-1,L
265700,8,GER3,2009-04-25,Dynamo Dresden,Stuttgarter Kickers,1,2,-1,L
