,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL
95373,0,SPA1,2000-10-01,Alaves,Osasuna,2,0,2,W
95374,0,SPA1,2000-10-01,Athletic Bilbao,Mallorca,2,1,1,W
95375,0,SPA1,2000-10-01,La Coruna,FC Barcelona,2,0,2,W
95376,0,SPA1,2000-10-01,Malaga,Numancia,1,3,-2,L
95377,0,SPA1,2000-10-01,Oviedo,Zaragoza,2,1,1,W
95378,0,SPA1,2000-10-01,Vallecano,Celta de Vigo,3,0,3,W
95379,0,SPA1,2000-10-01,Valencia,Las Palmas,5,1,4,W
95380,0,SPA1,2000-10-01,Valladolid,Villarreal,0,0,0,D
95381,0,SPA1,2000-10-14,Espanyol Barcelona,Vallecano,0,0,0,D
95382,0,SPA1,2000-10-14,Las Palmas,Malaga,2,1,1,W
95383,0,SPA1,2000-10-14,Real Madrid,La Coruna,3,0,3,W
95384,0,SPA1,2000-10-14,Real Sociedad,FC Barcelona,0,6,-6,L
95385,0,SPA1,2000-10-14,Villarreal,Valencia,1,1,0,D
95386,0,SPA1,2000-10-15,Celta de Vigo,Alaves,1,1,0,D
95387,0,SPA1,2000-10-15,Mallorca,Santander,2,1,1,W
95388,0,SPA1,2000-10-15,Numancia,Athletic Bilbao,0,0,0,D
95389,0,SPA1,2000-10-15,Osasuna,Oviedo,0,0,0,D
95390,0,SPA1,2000-10-15,Zaragoza,Valladolid,0,0,0,D
95391,0,SPA1,2000-10-18,Espanyol Barcelona,Real Sociedad,1,2,-1,L
95392,0,SPA1,2000-10-21,FC Barcelona,Real Madrid,2,0,2,W
95393,0,SPA1,2000-10-21,La Coruna,Mallorca,1,1,0,D
95394,0,SPA1,2000-10-21,Valencia,Zaragoza,1,0,1,W
95395,0,SPA1,2000-10-22,Alaves,Espanyol Barcelona,1,0,1,W
95396,0,SPA1,2000-10-22,Athletic Bilbao,Las Palmas,0,3,-3,L
95397,0,SPA1,2000-10-22,Malaga,Villarreal,2,1,1,W
95398,0,SPA1,2000-10-22,Oviedo,Celta de Vigo,3,1,2,W
95399,0,SPA1,2000-10-22,Vallecano,Real Sociedad,4,1,3,W
95400,0,SPA1,2000-10-22,Santander,Numancia,4,2,2,W
95401,0,SPA1,2000-10-22,Valladolid,Osasuna,1,1,0,D
95402,0,SPA1,2000-10-28,Las Palmas,Santander,2,1,1,W
95403,0,SPA1,2000-10-28,Mallorca,FC Barcelona,2,0,2,W
95404,0,SPA1,2000-10-28,Numancia,La Coruna,1,2,-1,L
95405,0,SPA1,2000-10-28,Villarreal,Athletic Bilbao,0,0,0,D
95406,0,SPA1,2000-10-28,Zaragoza,Malaga,1,1,0,D
95407,0,SPA1,2000-10-29,Celta de Vigo,Valladolid,2,1,1,W
95408,0,SPA1,2000-10-29,Espanyol Barcelona,Oviedo,2,0,2,W
95409,0,SPA1,2000-10-29,Osasuna,Valencia,1,2,-1,L
95410,0,SPA1,2000-10-29,Real Sociedad,Real Madrid,1,4,-3,L
95411,0,SPA1,2000-10-29,Vallecano,Alaves,0,1,-1,L
95412,0,SPA1,2000-10-31,La Coruna,Las Palmas,4,0,4,W
95413,0,SPA1,2000-11-01,Alaves,Real Sociedad,0,1,-1,L
95414,0,SPA1,2000-11-01,Athletic Bilbao,Zaragoza,1,2,-1,L
95415,0,SPA1,2000-11-01,FC Barcelona,Numancia,1,1,0,D
95416,0,SPA1,2000-11-01,Malaga,Osasuna,3,1,2,W
95417,0,SPA1,2000-11-01,Oviedo,Vallecano,4,1,3,W
95418,0,SPA1,2000-11-01,Real Madrid,Mallorca,0,2,-2,L
95419,0,SPA1,2000-11-01,Santander,Villarreal,3,1,2,W
95420,0,SPA1,2000-11-01,Valencia,Celta de Vigo,1,0,1,W
95421,0,SPA1,2000-11-01,Valladolid,Espanyol Barcelona,1,1,0,D
95422,0,SPA1,2000-11-04,Celta de Vigo,Malaga,1,0,1,W
95423,0,SPA1,2000-11-04,Espanyol Barcelona,Valencia,1,0,1,W
95424,0,SPA1,2000-11-04,Las Palmas,FC Barcelona,0,1,-1,L
95425,0,SPA1,2000-11-04,Numancia,Real Madrid,3,1,2,W
95426,0,SPA1,2000-11-04,Villarreal,La Coruna,3,2,1,W
95427,0,SPA1,2000-11-05,Alaves,Oviedo,4,0,4,W
95428,0,SPA1,2000-11-05,Osasuna,Athletic Bilbao,1,1,0,D
95429,0,SPA1,2000-11-05,Real Sociedad,Mallorca,0,1,-1,L
95430,0,SPA1,2000-11-05,Vallecano,Valladolid,2,1,1,W
95431,0,SPA1,2000-11-05,Zaragoza,Santander,2,0,2,W
95432,0,SPA1,2000-11-11,La Coruna,Zaragoza,2,0,2,W
95433,0,SPA1,2000-11-12,Athletic Bilbao,Celta de Vigo,2,1,1,W
95434,0,SPA1,2000-11-12,FC Barcelona,Villarreal,1,2,-1,L
95435,0,SPA1,2000-11-12,Malaga,Espanyol Barcelona,0,0,0,D
95436,0,SPA1,2000-11-12,Mallorca,Numancia,2,1,1,W
95437,0,SPA1,2000-11-12,Oviedo,Real Sociedad,1,0,1,W
95438,0,SPA1,2000-11-12,Real Madrid,Las Palmas,5,1,4,W
95439,0,SPA1,2000-11-12,Santander,Osasuna,0,0,0,D
95440,0,SPA1,2000-11-12,Valencia,Vallecano,2,2,0,D
95441,0,SPA1,2000-11-12,Valladolid,Alaves,2,1,1,W
95442,0,SPA1,2000-11-18,Alaves,Valencia,1,1,0,D
95443,0,SPA1,2000-11-18,Las Palmas,Mallorca,1,0,1,W
95444,0,SPA1,2000-11-18,Osasuna,La Coruna,1,1,0,D
95445,0,SPA1,2000-11-18,Villarreal,Real Madrid,0,1,-1,L
95446,0,SPA1,2000-11-19,Celta de Vigo,Santander,1,1,0,D
95447,0,SPA1,2000-11-19,Espanyol Barcelona,Athletic Bilbao,2,1,1,W
95448,0,SPA1,2000-11-19,Oviedo,Valladolid,4,1,3,W
95449,0,SPA1,2000-11-19,Real Sociedad,Numancia,4,1,3,W
95450,0,SPA1,2000-11-19,Vallecano,Malaga,4,2,2,W
95451,0,SPA1,2000-11-19,Zaragoza,FC Barcelona,3,1,2,W
95452,0,SPA1,2000-11-25,Mallorca,Villarreal,2,1,1,W
95453,0,SPA1,2000-11-26,Athletic Bilbao,Vallecano,4,2,2,W
95454,0,SPA1,2000-11-26,FC Barcelona,Osasuna,2,0,2,W
95455,0,SPA1,2000-11-26,La Coruna,Celta de Vigo,1,0,1,W
95456,0,SPA1,2000-11-26,Malaga,Alaves,3,1,2,W
95457,0,SPA1,2000-11-26,Numancia,Las Palmas,0,1,-1,L
95458,0,SPA1,2000-11-26,Santander,Espanyol Barcelona,1,2,-1,L
95459,0,SPA1,2000-11-26,Valencia,Oviedo,2,0,2,W
95460,0,SPA1,2000-11-26,Valladolid,Real Sociedad,2,1,1,W
95461,0,SPA1,2000-12-02,Celta de Vigo,FC Barcelona,3,3,0,D
95462,0,SPA1,2000-12-02,Espanyol Barcelona,La Coruna,0,2,-2,L
95463,0,SPA1,2000-12-02,Osasuna,Real Madrid,2,3,-1,L
95464,0,SPA1,2000-12-02,Vallecano,Santander,4,1,3,W
95465,0,SPA1,2000-12-02,Valladolid,Valencia,0,0,0,D
95466,0,SPA1,2000-12-03,Alaves,Athletic Bilbao,2,1,1,W
95467,0,SPA1,2000-12-03,Oviedo,Malaga,3,2,1,W
95468,0,SPA1,2000-12-03,Real Sociedad,Las Palmas,1,1,0,D
95469,0,SPA1,2000-12-03,Villarreal,Numancia,0,0,0,D
95470,0,SPA1,2000-12-03,Zaragoza,Mallorca,1,1,0,D
95471,0,SPA1,2000-12-09,Las Palmas,Villarreal,1,5,-4,L
95472,0,SPA1,2000-12-09,Numancia,Zaragoza,1,1,0,D
95473,0,SPA1,2000-12-09,Valencia,Real Sociedad,2,0,2,W
95474,0,SPA1,2000-12-10,Athletic Bilbao,Oviedo,4,0,4,W
95475,0,SPA1,2000-12-10,FC Barcelona,Espanyol Barcelona,4,2,2,W
95476,0,SPA1,2000-12-10,La Coruna,Vallecano,1,1,0,D
95477,0,SPA1,2000-12-10,Malaga,Valladolid,3,1,2,W
95478,0,SPA1,2000-12-10,Mallorca,Osasuna,1,1,0,D
95479,0,SPA1,2000-12-10,Real Madrid,Celta de Vigo,3,0,3,W
95480,0,SPA1,2000-12-10,Santander,Alaves,2,1,1,W
95481,0,SPA1,2000-12-16,Alaves,La Coruna,3,1,2,W
95482,0,SPA1,2000-12-16,Espanyol Barcelona,Real Madrid,1,2,-1,L
95483,0,SPA1,2000-12-16,Real Sociedad,Villarreal,0,2,-2,L
95484,0,SPA1,2000-12-16,Vallecano,FC Barcelona,2,2,0,D
95485,0,SPA1,2000-12-16,Zaragoza,Las Palmas,3,1,2,W
95486,0,SPA1,2000-12-17,Celta de Vigo,Mallorca,2,2,0,D
95487,0,SPA1,2000-12-17,Osasuna,Numancia,2,0,2,W
95488,0,SPA1,2000-12-17,Oviedo,Santander,1,0,1,W
95489,0,SPA1,2000-12-17,Valencia,Malaga,2,0,2,W
95490,0,SPA1,2000-12-17,Valladolid,Athletic Bilbao,0,0,0,D
95491,0,SPA1,2000-12-19,Real Madrid,Vallecano,3,1,2,W
95492,0,SPA1,2000-12-20,Athletic Bilbao,Valencia,1,1,0,D
95493,0,SPA1,2000-12-20,FC Barcelona,Alaves,3,2,1,W
95494,0,SPA1,2000-12-20,La Coruna,Oviedo,3,0,3,W
95495,0,SPA1,2000-12-20,Las Palmas,Osasuna,3,2,1,W
95496,0,SPA1,2000-12-20,Malaga,Real Sociedad,3,0,3,W
95497,0,SPA1,2000-12-20,Mallorca,Espanyol Barcelona,3,2,1,W
95498,0,SPA1,2000-12-20,Numancia,Celta de Vigo,4,2,2,W
95499,0,SPA1,2000-12-20,Santander,Valladolid,2,2,0,D
95500,0,SPA1,2000-12-20,Villarreal,Zaragoza,1,1,0,D
95501,0,SPA1,2001-01-06,Malaga,Athletic Bilbao,2,1,1,W
95502,0,SPA1,2001-01-07,Alaves,Real Madrid,1,3,-2,L
95503,0,SPA1,2001-01-07,Celta de Vigo,Las Palmas,0,1,-1,L
95504,0,SPA1,2001-01-07,Espanyol Barcelona,Numancia,2,0,2,W
95505,0,SPA1,2001-01-07,Osasuna,Villarreal,1,0,1,W
95506,0,SPA1,2001-01-07,Oviedo,FC Barcelona,2,3,-1,L
95507,0,SPA1,2001-01-07,Real Sociedad,Zaragoza,1,1,0,D
95508,0,SPA1,2001-01-07,Vallecano,Mallorca,2,2,0,D
95509,0,SPA1,2001-01-07,Valencia,Santander,1,0,1,W
95510,0,SPA1,2001-01-07,Valladolid,La Coruna,3,1,2,W
95511,0,SPA1,2001-01-13,FC Barcelona,Valladolid,3,1,2,W
95512,0,SPA1,2001-01-13,La Coruna,Valencia,2,0,2,W
95513,0,SPA1,2001-01-14,Las Palmas,Espanyol Barcelona,1,0,1,W
95514,0,SPA1,2001-01-14,Mallorca,Alaves,4,3,1,W
95515,0,SPA1,2001-01-14,Numancia,Vallecano,0,2,-2,L
95516,0,SPA1,2001-01-14,Real Madrid,Oviedo,4,0,4,W
95517,0,SPA1,2001-01-14,Real Sociedad,Athletic Bilbao,0,2,-2,L
95518,0,SPA1,2001-01-14,Santander,Malaga,0,1,-1,L
95519,0,SPA1,2001-01-14,Villarreal,Celta de Vigo,2,0,2,W
95520,0,SPA1,2001-01-14,Zaragoza,Osasuna,4,2,2,W
95521,0,SPA1,2001-01-20,Valencia,FC Barcelona,0,1,-1,L
95522,0,SPA1,2001-01-21,Alaves,Numancia,0,2,-2,L
95523,0,SPA1,2001-01-21,Athletic Bilbao,Santander,3,1,2,W
95524,0,SPA1,2001-01-21,Celta de Vigo,Zaragoza,1,1,0,D
95525,0,SPA1,2001-01-21,Espanyol Barcelona,Villarreal,2,1,1,W
95526,0,SPA1,2001-01-21,Malaga,La Coruna,1,3,-2,L
95527,0,SPA1,2001-01-21,Osasuna,Real Sociedad,1,1,0,D
95528,0,SPA1,2001-01-21,Oviedo,Mallorca,1,1,0,D
95529,0,SPA1,2001-01-21,Vallecano,Las Palmas,1,1,0,D
95530,0,SPA1,2001-01-21,Valladolid,Real Madrid,2,2,0,D
95531,0,SPA1,2001-01-24,Real Madrid,Zaragoza,3,0,3,W
95532,0,SPA1,2001-01-27,Athletic Bilbao,La Coruna,2,2,0,D
95533,0,SPA1,2001-01-27,Espanyol Barcelona,Zaragoza,5,0,5,W
95534,0,SPA1,2001-01-27,Malaga,FC Barcelona,0,0,0,D
95535,0,SPA1,2001-01-28,Alaves,Las Palmas,1,0,1,W
95536,0,SPA1,2001-01-28,Celta de Vigo,Osasuna,1,0,1,W
95537,0,SPA1,2001-01-28,Oviedo,Numancia,3,0,3,W
95538,0,SPA1,2001-01-28,Vallecano,Villarreal,0,1,-1,L
95539,0,SPA1,2001-01-28,Santander,Real Sociedad,1,4,-3,L
95540,0,SPA1,2001-01-28,Valencia,Real Madrid,0,1,-1,L
95541,0,SPA1,2001-01-28,Valladolid,Mallorca,2,0,2,W
95542,0,SPA1,2001-02-03,FC Barcelona,Athletic Bilbao,7,0,7,W
95543,0,SPA1,2001-02-04,La Coruna,Santander,2,1,1,W
95544,0,SPA1,2001-02-04,Las Palmas,Oviedo,1,0,1,W
95545,0,SPA1,2001-02-04,Mallorca,Valencia,2,2,0,D
95546,0,SPA1,2001-02-04,Numancia,Valladolid,0,0,0,D
95547,0,SPA1,2001-02-04,Osasuna,Espanyol Barcelona,1,3,-2,L
95548,0,SPA1,2001-02-04,Real Madrid,Malaga,4,3,1,W
95549,0,SPA1,2001-02-04,Real Sociedad,Celta de Vigo,2,2,0,D
95550,0,SPA1,2001-02-04,Villarreal,Alaves,2,0,2,W
95551,0,SPA1,2001-02-04,Zaragoza,Vallecano,6,1,5,W
95552,0,SPA1,2001-02-10,Athletic Bilbao,Real Madrid,1,0,1,W
95553,0,SPA1,2001-02-10,La Coruna,Real Sociedad,4,1,3,W
95554,0,SPA1,2001-02-10,Espanyol Barcelona,Celta de Vigo,0,1,-1,L
95555,0,SPA1,2001-02-10,Vallecano,Osasuna,2,1,1,W
95556,0,SPA1,2001-02-10,Valencia,Numancia,3,0,3,W
95557,0,SPA1,2001-02-11,Alaves,Zaragoza,1,0,1,W
95558,0,SPA1,2001-02-11,Malaga,Mallorca,0,1,-1,L
95559,0,SPA1,2001-02-11,Oviedo,Villarreal,1,3,-2,L
95560,0,SPA1,2001-02-11,Santander,FC Barcelona,4,0,4,W
95561,0,SPA1,2001-02-11,Valladolid,Las Palmas,1,0,1,W
95562,0,SPA1,2001-02-17,FC Barcelona,La Coruna,2,3,-1,L
95563,0,SPA1,2001-02-17,Las Palmas,Valencia,0,2,-2,L
95564,0,SPA1,2001-02-17,Real Madrid,Santander,1,0,1,W
95565,0,SPA1,2001-02-18,Celta de Vigo,Vallecano,1,1,0,D
95566,0,SPA1,2001-02-18,Mallorca,Athletic Bilbao,1,0,1,W
95567,0,SPA1,2001-02-18,Numancia,Malaga,3,2,1,W
95568,0,SPA1,2001-02-18,Osasuna,Alaves,0,1,-1,L
95569,0,SPA1,2001-02-18,Real Sociedad,Espanyol Barcelona,2,1,1,W
95570,0,SPA1,2001-02-18,Villarreal,Valladolid,2,1,1,W
95571,0,SPA1,2001-02-18,Zaragoza,Oviedo,5,2,3,W
95572,0,SPA1,2001-02-24,La Coruna,Real Madrid,2,2,0,D
95573,0,SPA1,2001-02-25,Alaves,Celta de Vigo,2,2,0,D
95574,0,SPA1,2001-02-25,Athletic Bilbao,Numancia,3,1,2,W
95575,0,SPA1,2001-02-25,FC Barcelona,Real Sociedad,3,0,3,W
95576,0,SPA1,2001-02-25,Malaga,Las Palmas,2,1,1,W
95577,0,SPA1,2001-02-25,Oviedo,Osasuna,2,3,-1,L
95578,0,SPA1,2001-02-25,Vallecano,Espanyol Barcelona,1,1,0,D
95579,0,SPA1,2001-02-25,Santander,Mallorca,2,1,1,W
95580,0,SPA1,2001-02-25,Valencia,Villarreal,3,1,2,W
95581,0,SPA1,2001-02-25,Valladolid,Zaragoza,2,0,2,W
95582,0,SPA1,2001-03-03,Mallorca,La Coruna,2,1,1,W
95583,0,SPA1,2001-03-03,Real Madrid,FC Barcelona,2,2,0,D
95584,0,SPA1,2001-03-03,Real Sociedad,Vallecano,2,0,2,W
95585,0,SPA1,2001-03-03,Zaragoza,Valencia,1,1,0,D
95586,0,SPA1,2001-03-04,Celta de Vigo,Oviedo,1,0,1,W
95587,0,SPA1,2001-03-04,Espanyol Barcelona,Alaves,0,0,0,D
95588,0,SPA1,2001-03-04,Las Palmas,Athletic Bilbao,0,0,0,D
95589,0,SPA1,2001-03-04,Numancia,Santander,1,0,1,W
95590,0,SPA1,2001-03-04,Osasuna,Valladolid,2,1,1,W
95591,0,SPA1,2001-03-04,Villarreal,Malaga,1,2,-1,L
95592,0,SPA1,2001-03-10,Athletic Bilbao,Villarreal,1,1,0,D
95593,0,SPA1,2001-03-10,La Coruna,Numancia,4,1,3,W
95594,0,SPA1,2001-03-10,Valencia,Osasuna,1,0,1,W
95595,0,SPA1,2001-03-11,Alaves,Vallecano,4,2,2,W
95596,0,SPA1,2001-03-11,FC Barcelona,Mallorca,1,1,0,D
95597,0,SPA1,2001-03-11,Malaga,Zaragoza,2,0,2,W
95598,0,SPA1,2001-03-11,Oviedo,Espanyol Barcelona,2,2,0,D
95599,0,SPA1,2001-03-11,Real Madrid,Real Sociedad,4,0,4,W
95600,0,SPA1,2001-03-11,Santander,Las Palmas,2,1,1,W
95601,0,SPA1,2001-03-11,Valladolid,Celta de Vigo,1,2,-1,L
95602,0,SPA1,2001-03-17,Las Palmas,La Coruna,2,0,2,W
95603,0,SPA1,2001-03-18,Celta de Vigo,Valencia,3,2,1,W
95604,0,SPA1,2001-03-18,Espanyol Barcelona,Valladolid,1,0,1,W
95605,0,SPA1,2001-03-18,Mallorca,Real Madrid,1,0,1,W
95606,0,SPA1,2001-03-18,Numancia,FC Barcelona,1,1,0,D
95607,0,SPA1,2001-03-18,Osasuna,Malaga,3,3,0,D
95608,0,SPA1,2001-03-18,Real Sociedad,Alaves,1,1,0,D
95609,0,SPA1,2001-03-18,Vallecano,Oviedo,0,2,-2,L
95610,0,SPA1,2001-03-18,Villarreal,Santander,4,2,2,W
95611,0,SPA1,2001-03-18,Zaragoza,Athletic Bilbao,2,2,0,D
95612,0,SPA1,2001-03-31,La Coruna,Villarreal,4,2,2,W
95613,0,SPA1,2001-03-31,Malaga,Celta de Vigo,1,4,-3,L
95614,0,SPA1,2001-03-31,Real Madrid,Numancia,1,0,1,W
95615,0,SPA1,2001-03-31,Valencia,Espanyol Barcelona,0,1,-1,L
95616,0,SPA1,2001-04-01,Athletic Bilbao,Osasuna,0,1,-1,L
95617,0,SPA1,2001-04-01,FC Barcelona,Las Palmas,4,1,3,W
95618,0,SPA1,2001-04-01,Mallorca,Real Sociedad,1,1,0,D
95619,0,SPA1,2001-04-01,Oviedo,Alaves,3,3,0,D
95620,0,SPA1,2001-04-01,Santander,Zaragoza,2,1,1,W
95621,0,SPA1,2001-04-01,Valladolid,Vallecano,1,3,-2,L
95622,0,SPA1,2001-04-07,Vallecano,Valencia,1,4,-3,L
95623,0,SPA1,2001-04-08,Alaves,Valladolid,4,2,2,W
95624,0,SPA1,2001-04-08,Celta de Vigo,Athletic Bilbao,2,1,1,W
95625,0,SPA1,2001-04-08,Espanyol Barcelona,Malaga,1,2,-1,L
95626,0,SPA1,2001-04-08,Las Palmas,Real Madrid,0,1,-1,L
95627,0,SPA1,2001-04-08,Numancia,Mallorca,0,2,-2,L
95628,0,SPA1,2001-04-08,Osasuna,Santander,1,1,0,D
95629,0,SPA1,2001-04-08,Real Sociedad,Oviedo,3,0,3,W
95630,0,SPA1,2001-04-08,Villarreal,FC Barcelona,4,4,0,D
95631,0,SPA1,2001-04-08,Zaragoza,La Coruna,2,1,1,W
95632,0,SPA1,2001-04-14,FC Barcelona,Zaragoza,4,4,0,D
95633,0,SPA1,2001-04-14,La Coruna,Osasuna,2,1,1,W
95634,0,SPA1,2001-04-14,Real Madrid,Villarreal,4,0,4,W
95635,0,SPA1,2001-04-14,Valencia,Alaves,1,2,-1,L
95636,0,SPA1,2001-04-15,Athletic Bilbao,Espanyol Barcelona,0,1,-1,L
95637,0,SPA1,2001-04-15,Malaga,Vallecano,1,1,0,D
95638,0,SPA1,2001-04-15,Mallorca,Las Palmas,2,1,1,W
95639,0,SPA1,2001-04-15,Numancia,Real Sociedad,3,3,0,D
95640,0,SPA1,2001-04-15,Santander,Celta de Vigo,3,0,3,W
95641,0,SPA1,2001-04-15,Valladolid,Oviedo,1,0,1,W
95642,0,SPA1,2001-04-21,Celta de Vigo,La Coruna,2,1,1,W
95643,0,SPA1,2001-04-22,Alaves,Malaga,1,2,-1,L
95644,0,SPA1,2001-04-22,Espanyol Barcelona,Santander,3,0,3,W
95645,0,SPA1,2001-04-22,Las Palmas,Numancia,1,1,0,D
95646,0,SPA1,2001-04-22,Osasuna,FC Barcelona,3,1,2,W
95647,0,SPA1,2001-04-22,Oviedo,Valencia,0,0,0,D
95648,0,SPA1,2001-04-22,Real Sociedad,Valladolid,3,1,2,W
95649,0,SPA1,2001-04-22,Vallecano,Athletic Bilbao,1,2,-1,L
95650,0,SPA1,2001-04-22,Villarreal,Mallorca,2,2,0,D
95651,0,SPA1,2001-04-22,Zaragoza,Real Madrid,2,3,-1,L
95652,0,SPA1,2001-04-28,Real Madrid,Osasuna,1,1,0,D
95653,0,SPA1,2001-04-28,Valencia,Valladolid,1,0,1,W
95654,0,SPA1,2001-04-29,Athletic Bilbao,Alaves,2,0,2,W
95655,0,SPA1,2001-04-29,FC Barcelona,Celta de Vigo,1,1,0,D
95656,0,SPA1,2001-04-29,La Coruna,Espanyol Barcelona,1,0,1,W
95657,0,SPA1,2001-04-29,Las Palmas,Real Sociedad,2,1,1,W
95658,0,SPA1,2001-04-29,Malaga,Oviedo,2,2,0,D
95659,0,SPA1,2001-04-29,Mallorca,Zaragoza,2,1,1,W
95660,0,SPA1,2001-04-29,Numancia,Villarreal,1,3,-2,L
95661,0,SPA1,2001-04-29,Santander,Vallecano,1,1,0,D
95662,0,SPA1,2001-05-05,Celta de Vigo,Real Madrid,3,0,3,W
95663,0,SPA1,2001-05-05,Espanyol Barcelona,FC Barcelona,0,0,0,D
95664,0,SPA1,2001-05-05,Real Sociedad,Valencia,1,2,-1,L
95665,0,SPA1,2001-05-06,Alaves,Santander,5,1,4,W
95666,0,SPA1,2001-05-06,Osasuna,Mallorca,1,0,1,W
95667,0,SPA1,2001-05-06,Oviedo,Athletic Bilbao,5,0,5,W
95668,0,SPA1,2001-05-06,Vallecano,La Coruna,1,1,0,D
95669,0,SPA1,2001-05-06,Valladolid,Malaga,0,0,0,D
95670,0,SPA1,2001-05-06,Villarreal,Las Palmas,2,1,1,W
95671,0,SPA1,2001-05-06,Zaragoza,Numancia,3,1,2,W
95672,0,SPA1,2001-05-11,La Coruna,Alaves,2,1,1,W
95673,0,SPA1,2001-05-12,Villarreal,Real Sociedad,1,3,-2,L
95674,0,SPA1,2001-05-13,Athletic Bilbao,Valladolid,1,1,0,D
95675,0,SPA1,2001-05-13,FC Barcelona,Vallecano,5,1,4,W
95676,0,SPA1,2001-05-13,Las Palmas,Zaragoza,2,1,1,W
95677,0,SPA1,2001-05-13,Malaga,Valencia,3,0,3,W
95678,0,SPA1,2001-05-13,Mallorca,Celta de Vigo,2,0,2,W
95679,0,SPA1,2001-05-13,Numancia,Osasuna,1,0,1,W
95680,0,SPA1,2001-05-13,Real Madrid,Espanyol Barcelona,2,2,0,D
95681,0,SPA1,2001-05-13,Santander,Oviedo,2,0,2,W
95682,0,SPA1,2001-05-18,Valencia,Athletic Bilbao,1,0,1,W
95683,0,SPA1,2001-05-19,Alaves,FC Barcelona,0,1,-1,L
95684,0,SPA1,2001-05-20,Celta de Vigo,Numancia,1,1,0,D
95685,0,SPA1,2001-05-20,Espanyol Barcelona,Mallorca,0,1,-1,L
95686,0,SPA1,2001-05-20,Osasuna,Las Palmas,3,3,0,D
95687,0,SPA1,2001-05-20,Oviedo,La Coruna,2,3,-1,L
95688,0,SPA1,2001-05-20,Real Sociedad,Malaga,4,0,4,W
95689,0,SPA1,2001-05-20,Vallecano,Real Madrid,0,1,-1,L
95690,0,SPA1,2001-05-20,Valladolid,Santander,1,1,0,D
95691,0,SPA1,2001-05-20,Zaragoza,Villarreal,0,0,0,D
95692,0,SPA1,2001-05-26,Las Palmas,Celta de Vigo,0,1,-1,L
95693,0,SPA1,2001-05-26,Real Madrid,Alaves,5,0,5,W
95694,0,SPA1,2001-05-27,Athletic Bilbao,Malaga,1,3,-2,L
95695,0,SPA1,2001-05-27,FC Barcelona,Oviedo,0,1,-1,L
95696,0,SPA1,2001-05-27,La Coruna,Valladolid,1,2,-1,L
95697,0,SPA1,2001-05-27,Mallorca,Vallecano,4,0,4,W
95698,0,SPA1,2001-05-27,Numancia,Espanyol Barcelona,2,1,1,W
95699,0,SPA1,2001-05-27,Santander,Valencia,1,1,0,D
95700,0,SPA1,2001-05-27,Villarreal,Osasuna,2,0,2,W
95701,0,SPA1,2001-05-27,Zaragoza,Real Sociedad,1,1,0,D
95702,0,SPA1,2001-06-10,Alaves,Mallorca,2,4,-2,L
