,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL
229653,4,CHL1,2004-02-29,CD Cobreloa,Colo Colo,3,0,3,W
229654,4,CHL1,2004-03-05,CD Huachipato,CD Palestino,3,2,1,W
229655,4,CHL1,2004-03-06,Union San Felipe,Universidad de Chile,1,0,1,W
229656,4,CHL1,2004-03-06,Colo Colo,Universidad de Concepcion,0,2,-2,L
229657,4,CHL1,2004-03-06,Union Espanola,Audax Italiano,2,0,2,W
229658,4,CHL1,2004-03-06,Everton CD,La Serena,2,0,2,W
229659,4,CHL1,2004-03-06,Coquimbo Unido,Deportes Temuco,4,3,1,W
229660,4,CHL1,2004-03-07,Puerto Montt,CD Cobresal,4,0,4,W
229661,4,CHL1,2004-03-07,Universidad Catolica,Santiago Wanderers,0,1,-1,L
229662,4,CHL1,2004-03-07,CSD Rangers,CD Cobreloa,0,2,-2,L
229663,4,CHL1,2004-03-09,La Serena,CD Palestino,3,2,1,W
229664,4,CHL1,2004-03-09,Universidad de Chile,Everton CD,0,0,0,D
229665,4,CHL1,2004-03-10,CD Cobresal,Union San Felipe,2,2,0,D
229666,4,CHL1,2004-03-10,Universidad Catolica,CD Huachipato,5,1,4,W
229667,4,CHL1,2004-03-10,Universidad de Concepcion,CSD Rangers,0,0,0,D
229668,4,CHL1,2004-03-10,Audax Italiano,Puerto Montt,2,2,0,D
229669,4,CHL1,2004-03-10,Santiago Wanderers,Coquimbo Unido,2,2,0,D
229670,4,CHL1,2004-03-10,Deportes Temuco,Colo Colo,0,1,-1,L
229671,4,CHL1,2004-03-13,Coquimbo Unido,Universidad Catolica,3,2,1,W
229672,4,CHL1,2004-03-13,Everton CD,CD Cobresal,1,0,1,W
229673,4,CHL1,2004-03-13,Union Espanola,Universidad de Concepcion,2,2,0,D
229674,4,CHL1,2004-03-14,Puerto Montt,CD Cobreloa,1,1,0,D
229675,4,CHL1,2004-03-14,CD Huachipato,La Serena,4,2,2,W
229676,4,CHL1,2004-03-14,CSD Rangers,Deportes Temuco,2,3,-1,L
229677,4,CHL1,2004-03-14,Union San Felipe,Audax Italiano,1,1,0,D
229678,4,CHL1,2004-03-14,CD Palestino,Universidad de Chile,2,3,-1,L
229679,4,CHL1,2004-03-14,Colo Colo,Santiago Wanderers,4,1,3,W
229680,4,CHL1,2004-03-17,CD Cobreloa,Union Espanola,2,2,0,D
229681,4,CHL1,2004-03-19,Coquimbo Unido,CD Huachipato,3,2,1,W
229682,4,CHL1,2004-03-20,Universidad de Chile,La Serena,3,1,2,W
229683,4,CHL1,2004-03-21,Universidad de Concepcion,Puerto Montt,1,1,0,D
229684,4,CHL1,2004-03-21,Deportes Temuco,Union Espanola,2,2,0,D
229685,4,CHL1,2004-03-21,CD Cobresal,CD Palestino,3,3,0,D
229686,4,CHL1,2004-03-21,CD Cobreloa,Union San Felipe,3,1,2,W
229687,4,CHL1,2004-03-21,Santiago Wanderers,CSD Rangers,3,0,3,W
229688,4,CHL1,2004-03-21,Audax Italiano,Everton CD,1,1,0,D
229689,4,CHL1,2004-03-21,Universidad Catolica,Colo Colo,1,2,-1,L
229690,4,CHL1,2004-03-27,CD Palestino,Universidad de Concepcion,0,1,-1,L
229691,4,CHL1,2004-04-02,Union Espanola,Santiago Wanderers,0,1,-1,L
229692,4,CHL1,2004-04-03,CD Huachipato,Universidad de Chile,2,1,1,W
229693,4,CHL1,2004-04-03,Colo Colo,Coquimbo Unido,2,1,1,W
229694,4,CHL1,2004-04-04,La Serena,CD Cobresal,4,3,1,W
229695,4,CHL1,2004-04-04,Puerto Montt,Deportes Temuco,0,1,-1,L
229696,4,CHL1,2004-04-04,Everton CD,CD Cobreloa,1,3,-2,L
229697,4,CHL1,2004-04-04,CD Palestino,Audax Italiano,3,5,-2,L
229698,4,CHL1,2004-04-04,Union San Felipe,Universidad de Concepcion,1,0,1,W
229699,4,CHL1,2004-04-04,CSD Rangers,Universidad Catolica,2,1,1,W
229700,4,CHL1,2004-04-09,Coquimbo Unido,CSD Rangers,4,2,2,W
229701,4,CHL1,2004-04-09,Audax Italiano,La Serena,3,3,0,D
229702,4,CHL1,2004-04-09,Universidad de Concepcion,Everton CD,2,4,-2,L
229703,4,CHL1,2004-04-10,Universidad Catolica,Union Espanola,0,4,-4,L
229704,4,CHL1,2004-04-10,CD Cobresal,Universidad de Chile,0,1,-1,L
229705,4,CHL1,2004-04-11,CD Cobreloa,CD Palestino,6,1,5,W
229706,4,CHL1,2004-04-11,Deportes Temuco,Union San Felipe,1,0,1,W
229707,4,CHL1,2004-04-11,Santiago Wanderers,Puerto Montt,5,0,5,W
229708,4,CHL1,2004-04-11,Colo Colo,CD Huachipato,2,4,-2,L
229709,4,CHL1,2004-04-14,Universidad de Chile,Audax Italiano,0,1,-1,L
229710,4,CHL1,2004-04-14,CD Huachipato,CD Cobresal,3,1,2,W
229711,4,CHL1,2004-04-14,Puerto Montt,Universidad Catolica,1,1,0,D
229712,4,CHL1,2004-04-14,Union Espanola,Coquimbo Unido,2,1,1,W
229713,4,CHL1,2004-04-14,Union San Felipe,Santiago Wanderers,0,2,-2,L
229714,4,CHL1,2004-04-14,Everton CD,Deportes Temuco,5,0,5,W
229715,4,CHL1,2004-04-15,CSD Rangers,Colo Colo,1,2,-1,L
229716,4,CHL1,2004-04-15,La Serena,CD Cobreloa,1,2,-1,L
229717,4,CHL1,2004-04-17,Universidad Catolica,Union San Felipe,4,0,4,W
229718,4,CHL1,2004-04-17,Audax Italiano,CD Cobresal,4,0,4,W
229719,4,CHL1,2004-04-17,Colo Colo,Union Espanola,4,1,3,W
229720,4,CHL1,2004-04-18,Coquimbo Unido,Puerto Montt,4,0,4,W
229721,4,CHL1,2004-04-18,Universidad de Concepcion,La Serena,5,0,5,W
229722,4,CHL1,2004-04-18,Deportes Temuco,CD Palestino,2,1,1,W
229723,4,CHL1,2004-04-18,CSD Rangers,CD Huachipato,2,2,0,D
229724,4,CHL1,2004-04-18,Santiago Wanderers,Everton CD,4,0,4,W
229725,4,CHL1,2004-04-18,CD Cobreloa,Universidad de Chile,3,0,3,W
229726,4,CHL1,2004-04-21,CD Huachipato,Audax Italiano,2,0,2,W
229727,4,CHL1,2004-04-21,CD Cobresal,CD Cobreloa,2,3,-1,L
229728,4,CHL1,2004-04-21,Union Espanola,CSD Rangers,1,2,-1,L
229729,4,CHL1,2004-04-22,Union San Felipe,Coquimbo Unido,2,1,1,W
229730,4,CHL1,2004-04-22,La Serena,Deportes Temuco,2,2,0,D
229731,4,CHL1,2004-04-22,Universidad de Chile,Universidad de Concepcion,3,1,2,W
229732,4,CHL1,2004-04-22,CD Palestino,Santiago Wanderers,2,4,-2,L
229733,4,CHL1,2004-04-23,Everton CD,Universidad Catolica,2,0,2,W
229734,4,CHL1,2004-04-24,Deportes Temuco,Universidad de Chile,3,3,0,D
229735,4,CHL1,2004-04-24,Universidad de Concepcion,CD Cobresal,0,0,0,D
229736,4,CHL1,2004-04-24,Union Espanola,CD Huachipato,2,1,1,W
229737,4,CHL1,2004-04-25,Universidad Catolica,CD Palestino,2,1,1,W
229738,4,CHL1,2004-04-25,CD Cobreloa,Audax Italiano,1,1,0,D
229739,4,CHL1,2004-04-25,CSD Rangers,Puerto Montt,3,2,1,W
229740,4,CHL1,2004-04-25,Santiago Wanderers,La Serena,5,0,5,W
229741,4,CHL1,2004-04-25,Coquimbo Unido,Everton CD,2,0,2,W
229742,4,CHL1,2004-04-25,Colo Colo,Union San Felipe,1,1,0,D
229743,4,CHL1,2004-04-29,Puerto Montt,Colo Colo,3,3,0,D
229744,4,CHL1,2004-04-30,La Serena,Universidad Catolica,1,4,-3,L
229745,4,CHL1,2004-04-30,Universidad de Chile,Santiago Wanderers,2,2,0,D
229746,4,CHL1,2004-05-02,Puerto Montt,Union Espanola,4,1,3,W
229747,4,CHL1,2004-05-02,Union San Felipe,CSD Rangers,0,2,-2,L
229748,4,CHL1,2004-05-02,CD Palestino,Coquimbo Unido,2,3,-1,L
229749,4,CHL1,2004-05-02,CD Huachipato,CD Cobreloa,1,2,-1,L
229750,4,CHL1,2004-05-02,CD Cobresal,Deportes Temuco,0,3,-3,L
229751,4,CHL1,2004-05-02,Audax Italiano,Universidad de Concepcion,0,2,-2,L
229752,4,CHL1,2004-05-02,Everton CD,Colo Colo,0,2,-2,L
229753,4,CHL1,2004-05-04,Universidad Catolica,Universidad de Chile,1,2,-1,L
229754,4,CHL1,2004-05-05,Universidad de Concepcion,CD Cobreloa,3,0,3,W
229755,4,CHL1,2004-05-05,Puerto Montt,CD Huachipato,2,1,1,W
229756,4,CHL1,2004-05-06,Santiago Wanderers,CD Cobresal,2,0,2,W
229757,4,CHL1,2004-05-06,Colo Colo,CD Palestino,2,1,1,W
229758,4,CHL1,2004-05-06,CSD Rangers,Everton CD,1,0,1,W
229759,4,CHL1,2004-05-06,Union Espanola,Union San Felipe,2,2,0,D
229760,4,CHL1,2004-05-06,Deportes Temuco,Audax Italiano,2,1,1,W
229761,4,CHL1,2004-05-07,Coquimbo Unido,La Serena,4,3,1,W
229762,4,CHL1,2004-05-08,CD Cobresal,Universidad Catolica,0,1,-1,L
229763,4,CHL1,2004-05-09,Everton CD,Union Espanola,0,0,0,D
229764,4,CHL1,2004-05-09,Union San Felipe,Puerto Montt,1,2,-1,L
229765,4,CHL1,2004-05-09,CD Palestino,CSD Rangers,0,0,0,D
229766,4,CHL1,2004-05-09,CD Huachipato,Universidad de Concepcion,2,2,0,D
229767,4,CHL1,2004-05-09,La Serena,Colo Colo,1,1,0,D
229768,4,CHL1,2004-05-09,CD Cobreloa,Deportes Temuco,3,0,3,W
229769,4,CHL1,2004-05-09,Universidad de Chile,Coquimbo Unido,1,0,1,W
229770,4,CHL1,2004-05-10,Audax Italiano,Santiago Wanderers,1,1,0,D
229771,4,CHL1,2004-07-31,CD Cobreloa,Santiago Wanderers,1,1,0,D
229772,4,CHL1,2004-07-31,CD Palestino,Union Espanola,2,1,1,W
229773,4,CHL1,2004-07-31,Audax Italiano,Universidad Catolica,2,3,-1,L
229774,4,CHL1,2004-08-01,Everton CD,Puerto Montt,1,1,0,D
229775,4,CHL1,2004-08-01,Universidad de Concepcion,Deportes Temuco,0,0,0,D
229776,4,CHL1,2004-08-01,Union San Felipe,CD Huachipato,1,0,1,W
229777,4,CHL1,2004-08-01,Universidad de Chile,Colo Colo,0,1,-1,L
229778,4,CHL1,2004-08-01,La Serena,CSD Rangers,1,1,0,D
229779,4,CHL1,2004-08-01,CD Cobresal,Coquimbo Unido,2,1,1,W
229780,4,CHL1,2004-08-07,CSD Rangers,Universidad de Chile,0,1,-1,L
229781,4,CHL1,2004-08-07,Puerto Montt,CD Palestino,1,0,1,W
229782,4,CHL1,2004-08-07,CD Huachipato,Deportes Temuco,2,2,0,D
229783,4,CHL1,2004-08-07,Coquimbo Unido,Audax Italiano,1,3,-2,L
229784,4,CHL1,2004-08-07,Universidad Catolica,CD Cobreloa,2,1,1,W
229785,4,CHL1,2004-08-07,Union San Felipe,Everton CD,1,1,0,D
229786,4,CHL1,2004-08-08,Union Espanola,La Serena,1,1,0,D
229787,4,CHL1,2004-08-08,Santiago Wanderers,Universidad de Concepcion,0,1,-1,L
229788,4,CHL1,2004-08-08,Colo Colo,CD Cobresal,4,0,4,W
229789,4,CHL1,2004-08-10,Universidad de Concepcion,Universidad Catolica,4,1,3,W
229790,4,CHL1,2004-08-11,CD Palestino,Union San Felipe,2,1,1,W
229791,4,CHL1,2004-08-11,CD Cobreloa,Coquimbo Unido,3,1,2,W
229792,4,CHL1,2004-08-11,Universidad de Chile,Union Espanola,2,2,0,D
229793,4,CHL1,2004-08-11,Deportes Temuco,Santiago Wanderers,3,3,0,D
229794,4,CHL1,2004-08-12,Everton CD,CD Huachipato,2,0,2,W
229795,4,CHL1,2004-08-12,La Serena,Puerto Montt,0,1,-1,L
229796,4,CHL1,2004-08-12,CD Cobresal,CSD Rangers,2,1,1,W
229797,4,CHL1,2004-08-12,Audax Italiano,Colo Colo,1,2,-1,L
229798,4,CHL1,2004-08-14,Puerto Montt,Universidad de Chile,2,0,2,W
229799,4,CHL1,2004-08-14,Universidad Catolica,Deportes Temuco,3,2,1,W
229800,4,CHL1,2004-08-15,Colo Colo,CD Cobreloa,2,2,0,D
229801,4,CHL1,2004-08-15,CD Huachipato,Santiago Wanderers,1,2,-1,L
229802,4,CHL1,2004-08-15,Union San Felipe,La Serena,2,0,2,W
229803,4,CHL1,2004-08-15,CSD Rangers,Audax Italiano,1,2,-1,L
229804,4,CHL1,2004-08-15,Everton CD,CD Palestino,0,1,-1,L
229805,4,CHL1,2004-08-15,Coquimbo Unido,Universidad de Concepcion,2,0,2,W
229806,4,CHL1,2004-08-15,Union Espanola,CD Cobresal,1,2,-1,L
229807,4,CHL1,2004-08-20,CD Palestino,CD Huachipato,2,3,-1,L
229808,4,CHL1,2004-08-21,Universidad de Concepcion,Colo Colo,2,0,2,W
229809,4,CHL1,2004-08-21,Universidad de Chile,Union San Felipe,3,0,3,W
229810,4,CHL1,2004-08-22,La Serena,Everton CD,3,0,3,W
229811,4,CHL1,2004-08-22,CD Cobreloa,CSD Rangers,5,2,3,W
229812,4,CHL1,2004-08-22,Audax Italiano,Union Espanola,1,1,0,D
229813,4,CHL1,2004-08-22,Deportes Temuco,Coquimbo Unido,1,1,0,D
229814,4,CHL1,2004-08-22,Santiago Wanderers,Universidad Catolica,1,3,-2,L
229815,4,CHL1,2004-08-22,CD Cobresal,Puerto Montt,4,2,2,W
229816,4,CHL1,2004-08-27,Union San Felipe,CD Cobresal,1,1,0,D
229817,4,CHL1,2004-08-28,CD Palestino,La Serena,5,1,4,W
229818,4,CHL1,2004-08-28,CD Huachipato,Universidad Catolica,1,2,-1,L
229819,4,CHL1,2004-08-28,CSD Rangers,Universidad de Concepcion,2,1,1,W
229820,4,CHL1,2004-08-28,Union Espanola,CD Cobreloa,2,0,2,W
229821,4,CHL1,2004-08-28,Colo Colo,Deportes Temuco,2,1,1,W
229822,4,CHL1,2004-08-28,Coquimbo Unido,Santiago Wanderers,3,2,1,W
229823,4,CHL1,2004-08-29,Puerto Montt,Audax Italiano,0,2,-2,L
229824,4,CHL1,2004-08-29,Everton CD,Universidad de Chile,0,0,0,D
229825,4,CHL1,2004-09-07,CD Cobresal,Everton CD,0,1,-1,L
229826,4,CHL1,2004-09-08,CD Cobreloa,Puerto Montt,2,1,1,W
229827,4,CHL1,2004-09-08,Universidad de Chile,CD Palestino,4,1,3,W
229828,4,CHL1,2004-09-08,Deportes Temuco,CSD Rangers,2,2,0,D
229829,4,CHL1,2004-09-09,Audax Italiano,Union San Felipe,3,1,2,W
229830,4,CHL1,2004-09-09,La Serena,CD Huachipato,1,3,-2,L
229831,4,CHL1,2004-09-09,Universidad Catolica,Coquimbo Unido,3,3,0,D
229832,4,CHL1,2004-09-11,CD Palestino,CD Cobresal,1,0,1,W
229833,4,CHL1,2004-09-11,Puerto Montt,Universidad de Concepcion,0,0,0,D
229834,4,CHL1,2004-09-11,Union San Felipe,CD Cobreloa,1,3,-2,L
229835,4,CHL1,2004-09-12,La Serena,Universidad de Chile,1,3,-2,L
229836,4,CHL1,2004-09-12,CD Huachipato,Coquimbo Unido,1,0,1,W
229837,4,CHL1,2004-09-12,Everton CD,Audax Italiano,4,2,2,W
229838,4,CHL1,2004-09-12,Union Espanola,Deportes Temuco,2,3,-1,L
229839,4,CHL1,2004-09-12,CSD Rangers,Santiago Wanderers,4,2,2,W
229840,4,CHL1,2004-09-12,Colo Colo,Universidad Catolica,1,1,0,D
229841,4,CHL1,2004-09-16,Audax Italiano,CD Palestino,0,0,0,D
229842,4,CHL1,2004-09-17,Universidad de Chile,CD Huachipato,2,1,1,W
229843,4,CHL1,2004-09-17,Deportes Temuco,Puerto Montt,4,2,2,W
229844,4,CHL1,2004-09-17,Santiago Wanderers,Union Espanola,0,1,-1,L
229845,4,CHL1,2004-09-17,Universidad de Concepcion,Union San Felipe,1,1,0,D
229846,4,CHL1,2004-09-17,CD Cobresal,La Serena,6,1,5,W
229847,4,CHL1,2004-09-17,CD Cobreloa,Everton CD,6,0,6,W
229848,4,CHL1,2004-09-17,Universidad Catolica,CSD Rangers,0,0,0,D
229849,4,CHL1,2004-09-24,CD Palestino,CD Cobreloa,1,1,0,D
229850,4,CHL1,2004-09-25,CD Huachipato,Colo Colo,2,2,0,D
229851,4,CHL1,2004-09-25,Union Espanola,Universidad Catolica,1,2,-1,L
229852,4,CHL1,2004-09-25,Everton CD,Universidad de Concepcion,2,1,1,W
229853,4,CHL1,2004-09-26,Union San Felipe,Deportes Temuco,1,0,1,W
229854,4,CHL1,2004-09-26,CSD Rangers,Coquimbo Unido,0,0,0,D
229855,4,CHL1,2004-09-26,Puerto Montt,Santiago Wanderers,1,0,1,W
229856,4,CHL1,2004-09-26,La Serena,Audax Italiano,3,1,2,W
229857,4,CHL1,2004-09-26,Universidad de Chile,CD Cobresal,2,0,2,W
229858,4,CHL1,2004-09-30,Santiago Wanderers,Colo Colo,1,2,-1,L
229859,4,CHL1,2004-10-01,Universidad de Concepcion,CD Palestino,2,0,2,W
229860,4,CHL1,2004-10-02,Universidad Catolica,Puerto Montt,0,0,0,D
229861,4,CHL1,2004-10-02,Audax Italiano,Universidad de Chile,1,1,0,D
229862,4,CHL1,2004-10-03,Coquimbo Unido,Union Espanola,2,2,0,D
229863,4,CHL1,2004-10-03,Colo Colo,CSD Rangers,0,0,0,D
229864,4,CHL1,2004-10-03,CD Cobresal,CD Huachipato,1,3,-2,L
229865,4,CHL1,2004-10-03,CD Cobreloa,La Serena,1,1,0,D
229866,4,CHL1,2004-10-03,Santiago Wanderers,Union San Felipe,2,4,-2,L
229867,4,CHL1,2004-10-03,Deportes Temuco,Everton CD,2,1,1,W
229868,4,CHL1,2004-10-09,Universidad de Concepcion,Union Espanola,1,0,1,W
229869,4,CHL1,2004-10-16,Puerto Montt,Coquimbo Unido,0,2,-2,L
229870,4,CHL1,2004-10-16,CD Palestino,Deportes Temuco,1,2,-1,L
229871,4,CHL1,2004-10-16,CD Cobresal,Audax Italiano,1,1,0,D
229872,4,CHL1,2004-10-16,CD Huachipato,CSD Rangers,4,0,4,W
229873,4,CHL1,2004-10-16,Union Espanola,Colo Colo,3,0,3,W
229874,4,CHL1,2004-10-16,La Serena,Universidad de Concepcion,0,1,-1,L
229875,4,CHL1,2004-10-17,Union San Felipe,Universidad Catolica,1,0,1,W
229876,4,CHL1,2004-10-17,Everton CD,Santiago Wanderers,0,1,-1,L
229877,4,CHL1,2004-10-17,Universidad de Chile,CD Cobreloa,2,1,1,W
229878,4,CHL1,2004-10-20,CD Cobreloa,CD Cobresal,1,1,0,D
229879,4,CHL1,2004-10-20,Audax Italiano,CD Huachipato,3,0,3,W
229880,4,CHL1,2004-10-20,CSD Rangers,Union Espanola,3,2,1,W
229881,4,CHL1,2004-10-20,Deportes Temuco,La Serena,3,3,0,D
229882,4,CHL1,2004-10-20,Santiago Wanderers,CD Palestino,2,0,2,W
229883,4,CHL1,2004-10-20,Coquimbo Unido,Union San Felipe,0,0,0,D
229884,4,CHL1,2004-10-20,Colo Colo,Puerto Montt,1,0,1,W
229885,4,CHL1,2004-10-21,Universidad Catolica,Everton CD,5,0,5,W
229886,4,CHL1,2004-10-23,Audax Italiano,CD Cobreloa,2,2,0,D
229887,4,CHL1,2004-10-23,Universidad de Chile,Deportes Temuco,2,2,0,D
229888,4,CHL1,2004-10-24,CD Cobresal,Universidad de Concepcion,3,2,1,W
229889,4,CHL1,2004-10-24,Union San Felipe,Colo Colo,1,5,-4,L
229890,4,CHL1,2004-10-24,Puerto Montt,CSD Rangers,3,0,3,W
229891,4,CHL1,2004-10-24,CD Huachipato,Union Espanola,0,1,-1,L
229892,4,CHL1,2004-10-24,Everton CD,Coquimbo Unido,2,0,2,W
229893,4,CHL1,2004-10-24,La Serena,Santiago Wanderers,3,2,1,W
229894,4,CHL1,2004-10-24,CD Palestino,Universidad Catolica,0,3,-3,L
229895,4,CHL1,2004-10-27,Deportes Temuco,CD Cobresal,3,3,0,D
229896,4,CHL1,2004-10-28,CD Cobreloa,CD Huachipato,2,0,2,W
229897,4,CHL1,2004-10-28,Universidad de Concepcion,Audax Italiano,1,3,-2,L
229898,4,CHL1,2004-10-28,Union Espanola,Puerto Montt,0,0,0,D
229899,4,CHL1,2004-10-28,Colo Colo,Everton CD,1,1,0,D
229900,4,CHL1,2004-10-29,Universidad Catolica,La Serena,4,1,3,W
229901,4,CHL1,2004-10-29,CSD Rangers,Union San Felipe,1,1,0,D
229902,4,CHL1,2004-10-29,Santiago Wanderers,Universidad de Chile,1,2,-1,L
229903,4,CHL1,2004-10-29,Coquimbo Unido,CD Palestino,2,2,0,D
229904,4,CHL1,2004-11-02,CD Huachipato,Puerto Montt,3,1,2,W
229905,4,CHL1,2004-11-02,CD Palestino,Colo Colo,2,3,-1,L
229906,4,CHL1,2004-11-03,CD Cobresal,Santiago Wanderers,5,1,4,W
229907,4,CHL1,2004-11-03,CD Cobreloa,Universidad de Concepcion,2,3,-1,L
229908,4,CHL1,2004-11-03,Everton CD,CSD Rangers,4,0,4,W
229909,4,CHL1,2004-11-03,Audax Italiano,Deportes Temuco,4,0,4,W
229910,4,CHL1,2004-11-03,Union San Felipe,Union Espanola,0,2,-2,L
229911,4,CHL1,2004-11-03,La Serena,Coquimbo Unido,2,1,1,W
229912,4,CHL1,2004-11-04,Universidad de Chile,Universidad Catolica,0,0,0,D
229913,4,CHL1,2004-11-06,Santiago Wanderers,Audax Italiano,3,2,1,W
229914,4,CHL1,2004-11-06,Colo Colo,La Serena,3,1,2,W
229915,4,CHL1,2004-11-07,Coquimbo Unido,Universidad de Chile,1,3,-2,L
229916,4,CHL1,2004-11-07,Puerto Montt,Union San Felipe,1,1,0,D
229917,4,CHL1,2004-11-07,Deportes Temuco,CD Cobreloa,4,4,0,D
229918,4,CHL1,2004-11-07,Union Espanola,Everton CD,2,1,1,W
229919,4,CHL1,2004-11-07,Universidad de Concepcion,CD Huachipato,2,0,2,W
229920,4,CHL1,2004-11-07,CSD Rangers,CD Palestino,2,3,-1,L
229921,4,CHL1,2004-11-07,Universidad Catolica,CD Cobresal,0,1,-1,L
229922,4,CHL1,2004-11-10,Coquimbo Unido,Colo Colo,1,0,1,W
229923,4,CHL1,2004-11-14,Universidad de Concepcion,Universidad de Chile,0,0,0,D
229924,5,CHL1,2005-01-21,CD Huachipato,La Serena,4,1,3,W
229925,5,CHL1,2005-01-22,CD Palestino,CSD Rangers,3,1,2,W
229926,5,CHL1,2005-01-22,Deportes Temuco,CD Cobresal,1,1,0,D
229927,5,CHL1,2005-01-22,Coquimbo Unido,Deportes Concepcion,2,0,2,W
229928,5,CHL1,2005-01-23,Everton CD,Universidad de Chile,3,2,1,W
229929,5,CHL1,2005-01-23,Union San Felipe,Santiago Wanderers,3,2,1,W
229930,5,CHL1,2005-01-23,Colo Colo,Puerto Montt,2,0,2,W
229931,5,CHL1,2005-01-23,Universidad Catolica,Deportes Melipilla,5,0,5,W
229932,5,CHL1,2005-01-28,Audax Italiano,Everton CD,1,1,0,D
229933,5,CHL1,2005-01-28,CSD Rangers,Union Espanola,0,0,0,D
229934,5,CHL1,2005-01-29,Santiago Wanderers,Colo Colo,1,1,0,D
229935,5,CHL1,2005-01-29,CD Cobreloa,CD Palestino,1,0,1,W
229936,5,CHL1,2005-01-29,Puerto Montt,Universidad Catolica,1,2,-1,L
229937,5,CHL1,2005-01-29,Deportes Concepcion,CD Huachipato,1,1,0,D
229938,5,CHL1,2005-01-29,Deportes Melipilla,Deportes Temuco,0,0,0,D
229939,5,CHL1,2005-01-30,La Serena,Universidad de Concepcion,2,0,2,W
229940,5,CHL1,2005-01-30,CD Cobresal,Coquimbo Unido,2,1,1,W
229941,5,CHL1,2005-01-30,Universidad de Chile,Union San Felipe,2,0,2,W
229942,5,CHL1,2005-02-01,Union Espanola,Audax Italiano,3,3,0,D
229943,5,CHL1,2005-02-01,Everton CD,Universidad de Concepcion,1,1,0,D
229944,5,CHL1,2005-02-02,CD Huachipato,CD Cobreloa,5,4,1,W
229945,5,CHL1,2005-02-02,Deportes Temuco,Universidad Catolica,1,2,-1,L
229946,5,CHL1,2005-02-02,Puerto Montt,Deportes Melipilla,0,1,-1,L
229947,5,CHL1,2005-02-02,Deportes Concepcion,Santiago Wanderers,2,1,1,W
229948,5,CHL1,2005-02-02,CSD Rangers,La Serena,1,2,-1,L
229949,5,CHL1,2005-02-03,CD Palestino,Union San Felipe,1,2,-1,L
229950,5,CHL1,2005-02-03,Coquimbo Unido,Universidad de Chile,1,3,-2,L
229951,5,CHL1,2005-02-05,Audax Italiano,Colo Colo,1,1,0,D
