,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL
71528,0,HOL1,2000-09-23,For Sittard,Vitesse,1,4,-3,L
71529,0,HOL1,2000-09-24,Groningen,Utrecht,1,3,-2,L
71530,0,HOL1,2000-09-24,NAC Breda,Willem II,2,0,2,W
71531,0,HOL1,2000-09-24,Waalwijk,NEC Nijmegen,0,0,0,D
71532,0,HOL1,2000-09-24,Twente Enschede,De Graafschap,3,1,2,W
71533,0,HOL1,2000-10-01,De Graafschap,Feyenoord Rotterdam,2,3,-1,L
71534,0,HOL1,2000-10-01,Groningen,PSV Eindhoven,0,1,-1,L
71535,0,HOL1,2000-10-01,Waalwijk,Twente Enschede,1,1,0,D
71536,0,HOL1,2000-10-01,Roda,AZ Alkmaar,4,2,2,W
71537,0,HOL1,2000-10-01,Sparta Rotterdam,Willem II,1,2,-1,L
71538,0,HOL1,2000-10-01,Vitesse,Utrecht,2,1,1,W
71539,0,HOL1,2000-10-02,Heerenveen,Ajax Amsterdam,2,2,0,D
71540,0,HOL1,2000-10-13,AZ Alkmaar,NAC Breda,3,1,2,W
71541,0,HOL1,2000-10-14,Heerenveen,Waalwijk,1,1,0,D
71542,0,HOL1,2000-10-14,PSV Eindhoven,NEC Nijmegen,0,0,0,D
71543,0,HOL1,2000-10-14,Roda,Groningen,2,0,2,W
71544,0,HOL1,2000-10-14,Twente Enschede,For Sittard,1,1,0,D
71545,0,HOL1,2000-10-14,Willem II,Utrecht,6,2,4,W
71546,0,HOL1,2000-10-15,Roosendaal,De Graafschap,2,4,-2,L
71547,0,HOL1,2000-10-15,Sparta Rotterdam,Feyenoord Rotterdam,1,4,-3,L
71548,0,HOL1,2000-10-15,Vitesse,Ajax Amsterdam,3,2,1,W
71549,0,HOL1,2000-10-20,Ajax Amsterdam,Roda,4,2,2,W
71550,0,HOL1,2000-10-21,De Graafschap,Willem II,1,1,0,D
71551,0,HOL1,2000-10-21,Feyenoord Rotterdam,Heerenveen,2,0,2,W
71552,0,HOL1,2000-10-21,Twente Enschede,Sparta Rotterdam,3,1,2,W
71553,0,HOL1,2000-10-22,AZ Alkmaar,Vitesse,0,2,-2,L
71554,0,HOL1,2000-10-22,Groningen,For Sittard,4,0,4,W
71555,0,HOL1,2000-10-22,Utrecht,Roosendaal,5,3,2,W
71556,0,HOL1,2000-10-27,AZ Alkmaar,Twente Enschede,5,0,5,W
71557,0,HOL1,2000-10-27,For Sittard,NAC Breda,1,2,-1,L
71558,0,HOL1,2000-10-28,Heerenveen,De Graafschap,1,0,1,W
71559,0,HOL1,2000-10-29,NEC Nijmegen,Willem II,3,0,3,W
71560,0,HOL1,2000-10-29,PSV Eindhoven,Ajax Amsterdam,1,1,0,D
71561,0,HOL1,2000-10-29,Roda,Waalwijk,0,1,-1,L
71562,0,HOL1,2000-10-29,Sparta Rotterdam,Groningen,2,0,2,W
71563,0,HOL1,2000-10-29,Utrecht,Feyenoord Rotterdam,1,1,0,D
71564,0,HOL1,2000-11-01,Heerenveen,Sparta Rotterdam,1,1,0,D
71565,0,HOL1,2000-11-01,NEC Nijmegen,De Graafschap,2,1,1,W
71566,0,HOL1,2000-11-01,PSV Eindhoven,Vitesse,2,0,2,W
71567,0,HOL1,2000-11-01,Waalwijk,Utrecht,4,1,3,W
71568,0,HOL1,2000-11-01,Roda,For Sittard,1,0,1,W
71569,0,HOL1,2000-11-02,Feyenoord Rotterdam,Roosendaal,5,1,4,W
71570,0,HOL1,2000-11-04,NAC Breda,NEC Nijmegen,2,2,0,D
71571,0,HOL1,2000-11-04,Twente Enschede,PSV Eindhoven,0,2,-2,L
71572,0,HOL1,2000-11-05,De Graafschap,Vitesse,1,2,-1,L
71573,0,HOL1,2000-11-05,Feyenoord Rotterdam,Roda,4,2,2,W
71574,0,HOL1,2000-11-05,Groningen,AZ Alkmaar,1,2,-1,L
71575,0,HOL1,2000-11-05,Roosendaal,For Sittard,3,1,2,W
71576,0,HOL1,2000-11-05,Utrecht,Sparta Rotterdam,1,1,0,D
71577,0,HOL1,2000-11-05,Willem II,Ajax Amsterdam,0,1,-1,L
71578,0,HOL1,2000-11-10,Roosendaal,Willem II,2,1,1,W
71579,0,HOL1,2000-11-11,For Sittard,Waalwijk,0,0,0,D
71580,0,HOL1,2000-11-12,Ajax Amsterdam,De Graafschap,4,1,3,W
71581,0,HOL1,2000-11-12,AZ Alkmaar,Utrecht,2,1,1,W
71582,0,HOL1,2000-11-12,PSV Eindhoven,Feyenoord Rotterdam,1,0,1,W
71583,0,HOL1,2000-11-12,Roda,Heerenveen,3,1,2,W
71584,0,HOL1,2000-11-12,Sparta Rotterdam,NEC Nijmegen,0,2,-2,L
71585,0,HOL1,2000-11-12,Twente Enschede,NAC Breda,4,0,4,W
71586,0,HOL1,2000-11-12,Vitesse,Groningen,2,2,0,D
71587,0,HOL1,2000-11-17,Roda,Utrecht,2,1,1,W
71588,0,HOL1,2000-11-18,For Sittard,AZ Alkmaar,1,1,0,D
71589,0,HOL1,2000-11-18,Heerenveen,PSV Eindhoven,1,4,-3,L
71590,0,HOL1,2000-11-18,Vitesse,Roosendaal,2,1,1,W
71591,0,HOL1,2000-11-18,Willem II,Twente Enschede,2,2,0,D
71592,0,HOL1,2000-11-19,NAC Breda,Ajax Amsterdam,0,3,-3,L
71593,0,HOL1,2000-11-19,NEC Nijmegen,Feyenoord Rotterdam,1,3,-2,L
71594,0,HOL1,2000-11-19,Waalwijk,De Graafschap,1,0,1,W
71595,0,HOL1,2000-11-25,AZ Alkmaar,Sparta Rotterdam,1,1,0,D
71596,0,HOL1,2000-11-25,De Graafschap,For Sittard,5,1,4,W
71597,0,HOL1,2000-11-25,Roosendaal,Roda,0,4,-4,L
71598,0,HOL1,2000-11-26,Feyenoord Rotterdam,Willem II,1,0,1,W
71599,0,HOL1,2000-11-26,NEC Nijmegen,Heerenveen,0,0,0,D
71600,0,HOL1,2000-11-26,PSV Eindhoven,NAC Breda,2,1,1,W
71601,0,HOL1,2000-11-26,Twente Enschede,Groningen,3,0,3,W
71602,0,HOL1,2000-11-26,Utrecht,Ajax Amsterdam,2,1,1,W
71603,0,HOL1,2000-11-28,Roda,Vitesse,2,3,-1,L
71604,0,HOL1,2000-11-29,Feyenoord Rotterdam,Sparta Rotterdam,2,1,1,W
71605,0,HOL1,2000-11-29,Heerenveen,AZ Alkmaar,1,1,0,D
71606,0,HOL1,2000-11-29,Roosendaal,NAC Breda,0,1,-1,L
71607,0,HOL1,2000-11-30,Ajax Amsterdam,Waalwijk,3,0,3,W
71608,0,HOL1,2000-12-01,Roda,PSV Eindhoven,1,2,-1,L
71609,0,HOL1,2000-12-02,For Sittard,Utrecht,0,1,-1,L
71610,0,HOL1,2000-12-02,Sparta Rotterdam,De Graafschap,2,1,1,W
71611,0,HOL1,2000-12-02,Willem II,AZ Alkmaar,1,1,0,D
71612,0,HOL1,2000-12-03,Ajax Amsterdam,Heerenveen,6,2,4,W
71613,0,HOL1,2000-12-03,NEC Nijmegen,Twente Enschede,1,0,1,W
71614,0,HOL1,2000-12-03,Waalwijk,Groningen,0,0,0,D
71615,0,HOL1,2000-12-09,AZ Alkmaar,NEC Nijmegen,0,0,0,D
71616,0,HOL1,2000-12-09,De Graafschap,Groningen,0,4,-4,L
71617,0,HOL1,2000-12-09,For Sittard,Sparta Rotterdam,2,1,1,W
71618,0,HOL1,2000-12-09,Roda,Willem II,0,1,-1,L
71619,0,HOL1,2000-12-10,Feyenoord Rotterdam,Ajax Amsterdam,3,1,2,W
71620,0,HOL1,2000-12-10,Utrecht,NAC Breda,5,0,5,W
71621,0,HOL1,2000-12-10,Vitesse,Heerenveen,0,0,0,D
71622,0,HOL1,2000-12-12,Waalwijk,PSV Eindhoven,1,1,0,D
71623,0,HOL1,2000-12-12,Twente Enschede,Roda,0,2,-2,L
71624,0,HOL1,2000-12-13,For Sittard,Feyenoord Rotterdam,2,4,-2,L
71625,0,HOL1,2000-12-13,Heerenveen,Willem II,0,1,-1,L
71626,0,HOL1,2000-12-13,Sparta Rotterdam,NAC Breda,1,2,-1,L
71627,0,HOL1,2000-12-13,Vitesse,AZ Alkmaar,3,2,1,W
71628,0,HOL1,2000-12-16,NAC Breda,Vitesse,1,1,0,D
71629,0,HOL1,2000-12-16,Willem II,For Sittard,3,1,2,W
71630,0,HOL1,2000-12-17,Ajax Amsterdam,Twente Enschede,5,1,4,W
71631,0,HOL1,2000-12-17,AZ Alkmaar,PSV Eindhoven,0,5,-5,L
71632,0,HOL1,2000-12-17,De Graafschap,Utrecht,0,3,-3,L
71633,0,HOL1,2000-12-17,Groningen,Feyenoord Rotterdam,1,0,1,W
71634,0,HOL1,2000-12-17,NEC Nijmegen,Roda,0,2,-2,L
71635,0,HOL1,2000-12-17,Roosendaal,Heerenveen,0,3,-3,L
71636,0,HOL1,2000-12-17,Waalwijk,Sparta Rotterdam,2,0,2,W
71637,0,HOL1,2000-12-20,Feyenoord Rotterdam,Vitesse,2,0,2,W
71638,0,HOL1,2000-12-20,Utrecht,Waalwijk,2,1,1,W
71639,0,HOL1,2000-12-20,Willem II,NEC Nijmegen,2,0,2,W
71640,0,HOL1,2000-12-21,Groningen,Heerenveen,2,1,1,W
71641,0,HOL1,2000-12-21,PSV Eindhoven,For Sittard,1,1,0,D
71642,0,HOL1,2000-12-21,Roosendaal,Twente Enschede,2,2,0,D
71643,0,HOL1,2001-01-27,PSV Eindhoven,Roosendaal,6,0,6,W
71644,0,HOL1,2001-01-28,Feyenoord Rotterdam,NAC Breda,2,0,2,W
71645,0,HOL1,2001-01-31,For Sittard,Roda,1,0,1,W
71646,0,HOL1,2001-01-31,Heerenveen,Feyenoord Rotterdam,1,0,1,W
71647,0,HOL1,2001-01-31,NEC Nijmegen,Roosendaal,2,3,-1,L
71648,0,HOL1,2001-01-31,PSV Eindhoven,Groningen,3,0,3,W
71649,0,HOL1,2001-01-31,Vitesse,NAC Breda,2,4,-2,L
71650,0,HOL1,2001-01-31,Willem II,Sparta Rotterdam,4,1,3,W
71651,0,HOL1,2001-02-01,De Graafschap,Ajax Amsterdam,1,3,-2,L
71652,0,HOL1,2001-02-03,Roosendaal,Waalwijk,0,3,-3,L
71653,0,HOL1,2001-02-03,Twente Enschede,Willem II,3,1,2,W
71654,0,HOL1,2001-02-04,AZ Alkmaar,Feyenoord Rotterdam,0,3,-3,L
71655,0,HOL1,2001-02-04,For Sittard,De Graafschap,0,0,0,D
71656,0,HOL1,2001-02-04,Sparta Rotterdam,PSV Eindhoven,0,1,-1,L
71657,0,HOL1,2001-02-04,Vitesse,NEC Nijmegen,2,2,0,D
71658,0,HOL1,2001-02-09,De Graafschap,Sparta Rotterdam,2,1,1,W
71659,0,HOL1,2001-02-10,PSV Eindhoven,AZ Alkmaar,3,0,3,W
71660,0,HOL1,2001-02-11,Ajax Amsterdam,Willem II,1,1,0,D
71661,0,HOL1,2001-02-11,Feyenoord Rotterdam,Groningen,1,0,1,W
71662,0,HOL1,2001-02-11,Waalwijk,Vitesse,3,0,3,W
71663,0,HOL1,2001-02-11,Roda,Roosendaal,2,1,1,W
71664,0,HOL1,2001-02-11,Utrecht,NEC Nijmegen,1,1,0,D
71665,0,HOL1,2001-02-16,For Sittard,Ajax Amsterdam,0,3,-3,L
71666,0,HOL1,2001-02-17,Heerenveen,Roda,0,0,0,D
71667,0,HOL1,2001-02-17,Roosendaal,AZ Alkmaar,2,3,-1,L
71668,0,HOL1,2001-02-18,Groningen,Twente Enschede,2,0,2,W
71669,0,HOL1,2001-02-18,NAC Breda,PSV Eindhoven,1,2,-1,L
71670,0,HOL1,2001-02-18,Sparta Rotterdam,Waalwijk,2,2,0,D
71671,0,HOL1,2001-02-18,Utrecht,De Graafschap,3,1,2,W
71672,0,HOL1,2001-02-21,NAC Breda,Twente Enschede,0,0,0,D
71673,0,HOL1,2001-02-23,NEC Nijmegen,Sparta Rotterdam,0,3,-3,L
71674,0,HOL1,2001-02-23,Willem II,Heerenveen,1,6,-5,L
71675,0,HOL1,2001-02-24,AZ Alkmaar,Roda,2,4,-2,L
71676,0,HOL1,2001-02-24,Waalwijk,For Sittard,1,0,1,W
71677,0,HOL1,2001-02-24,Twente Enschede,Vitesse,2,1,1,W
71678,0,HOL1,2001-02-25,Ajax Amsterdam,Utrecht,2,0,2,W
71679,0,HOL1,2001-02-25,Feyenoord Rotterdam,PSV Eindhoven,1,2,-1,L
71680,0,HOL1,2001-02-25,Groningen,NAC Breda,0,0,0,D
71681,0,HOL1,2001-03-02,Heerenveen,Groningen,0,0,0,D
71682,0,HOL1,2001-03-02,Waalwijk,NAC Breda,0,0,0,D
71683,0,HOL1,2001-03-03,PSV Eindhoven,Roda,0,0,0,D
71684,0,HOL1,2001-03-03,Willem II,De Graafschap,6,0,6,W
71685,0,HOL1,2001-03-04,NEC Nijmegen,AZ Alkmaar,1,1,0,D
71686,0,HOL1,2001-03-04,Roosendaal,Ajax Amsterdam,1,3,-2,L
71687,0,HOL1,2001-03-04,Sparta Rotterdam,Twente Enschede,5,1,4,W
71688,0,HOL1,2001-03-04,Utrecht,For Sittard,1,0,1,W
71689,0,HOL1,2001-03-04,Vitesse,Feyenoord Rotterdam,0,0,0,D
71690,0,HOL1,2001-03-09,De Graafschap,Heerenveen,0,1,-1,L
71691,0,HOL1,2001-03-09,Roda,NAC Breda,1,0,1,W
71692,0,HOL1,2001-03-10,AZ Alkmaar,Waalwijk,1,3,-2,L
71693,0,HOL1,2001-03-10,For Sittard,Roosendaal,2,1,1,W
71694,0,HOL1,2001-03-10,Twente Enschede,NEC Nijmegen,1,1,0,D
71695,0,HOL1,2001-03-11,Groningen,Ajax Amsterdam,3,3,0,D
71696,0,HOL1,2001-03-11,Utrecht,Vitesse,0,0,0,D
71697,0,HOL1,2001-03-11,Willem II,Feyenoord Rotterdam,3,1,2,W
71698,0,HOL1,2001-03-16,Roosendaal,Vitesse,0,3,-3,L
71699,0,HOL1,2001-03-17,AZ Alkmaar,For Sittard,0,2,-2,L
71700,0,HOL1,2001-03-17,NAC Breda,Heerenveen,2,2,0,D
71701,0,HOL1,2001-03-17,Roda,De Graafschap,3,1,2,W
71702,0,HOL1,2001-03-18,Ajax Amsterdam,Sparta Rotterdam,9,0,9,W
71703,0,HOL1,2001-03-18,Feyenoord Rotterdam,Twente Enschede,5,1,4,W
71704,0,HOL1,2001-03-18,NEC Nijmegen,Groningen,1,0,1,W
71705,0,HOL1,2001-03-18,PSV Eindhoven,Utrecht,5,1,4,W
71706,0,HOL1,2001-03-18,Waalwijk,Willem II,3,2,1,W
71707,0,HOL1,2001-03-31,AZ Alkmaar,De Graafschap,0,1,-1,L
71708,0,HOL1,2001-03-31,Heerenveen,Roosendaal,2,0,2,W
71709,0,HOL1,2001-03-31,NAC Breda,For Sittard,1,0,1,W
71710,0,HOL1,2001-03-31,PSV Eindhoven,Twente Enschede,2,1,1,W
71711,0,HOL1,2001-03-31,Willem II,Roda,1,1,0,D
71712,0,HOL1,2001-04-01,Groningen,Vitesse,0,1,-1,L
71713,0,HOL1,2001-04-01,NEC Nijmegen,Ajax Amsterdam,1,0,1,W
71714,0,HOL1,2001-04-01,Waalwijk,Feyenoord Rotterdam,2,0,2,W
71715,0,HOL1,2001-04-01,Sparta Rotterdam,Utrecht,0,1,-1,L
71716,0,HOL1,2001-04-06,Utrecht,AZ Alkmaar,1,0,1,W
71717,0,HOL1,2001-04-07,De Graafschap,Roosendaal,2,2,0,D
71718,0,HOL1,2001-04-07,Heerenveen,NEC Nijmegen,5,0,5,W
71719,0,HOL1,2001-04-07,Twente Enschede,Waalwijk,1,1,0,D
71720,0,HOL1,2001-04-07,Vitesse,Willem II,1,2,-1,L
71721,0,HOL1,2001-04-08,Ajax Amsterdam,PSV Eindhoven,0,1,-1,L
71722,0,HOL1,2001-04-08,Groningen,Roda,1,3,-2,L
71723,0,HOL1,2001-04-08,NAC Breda,Feyenoord Rotterdam,1,0,1,W
71724,0,HOL1,2001-04-08,Sparta Rotterdam,For Sittard,0,2,-2,L
71725,0,HOL1,2001-04-13,For Sittard,NEC Nijmegen,2,0,2,W
71726,0,HOL1,2001-04-14,AZ Alkmaar,Groningen,2,0,2,W
71727,0,HOL1,2001-04-14,Roosendaal,Sparta Rotterdam,1,3,-2,L
71728,0,HOL1,2001-04-14,Waalwijk,Heerenveen,1,1,0,D
71729,0,HOL1,2001-04-15,Feyenoord Rotterdam,De Graafschap,1,2,-1,L
71730,0,HOL1,2001-04-15,Vitesse,PSV Eindhoven,0,0,0,D
71731,0,HOL1,2001-04-16,Roda,Ajax Amsterdam,1,1,0,D
71732,0,HOL1,2001-04-16,Twente Enschede,Utrecht,0,0,0,D
71733,0,HOL1,2001-04-16,Willem II,NAC Breda,1,3,-2,L
71734,0,HOL1,2001-04-20,PSV Eindhoven,Waalwijk,3,1,2,W
71735,0,HOL1,2001-04-20,Utrecht,Willem II,1,0,1,W
71736,0,HOL1,2001-04-21,De Graafschap,Twente Enschede,4,0,4,W
71737,0,HOL1,2001-04-21,Feyenoord Rotterdam,NEC Nijmegen,3,0,3,W
71738,0,HOL1,2001-04-21,Groningen,Roosendaal,2,0,2,W
71739,0,HOL1,2001-04-21,Heerenveen,For Sittard,6,1,5,W
71740,0,HOL1,2001-04-21,NAC Breda,AZ Alkmaar,0,0,0,D
71741,0,HOL1,2001-04-21,Roda,Sparta Rotterdam,1,0,1,W
71742,0,HOL1,2001-04-27,Ajax Amsterdam,NAC Breda,1,0,1,W
71743,0,HOL1,2001-04-28,For Sittard,Groningen,1,1,0,D
71744,0,HOL1,2001-04-28,Sparta Rotterdam,Heerenveen,1,3,-2,L
71745,0,HOL1,2001-04-28,Twente Enschede,AZ Alkmaar,1,0,1,W
71746,0,HOL1,2001-04-28,Vitesse,De Graafschap,2,1,1,W
71747,0,HOL1,2001-04-28,Willem II,PSV Eindhoven,1,1,0,D
71748,0,HOL1,2001-04-29,NEC Nijmegen,Waalwijk,5,1,4,W
71749,0,HOL1,2001-04-29,Roosendaal,Utrecht,1,2,-1,L
71750,0,HOL1,2001-04-29,Roda,Feyenoord Rotterdam,1,0,1,W
71751,0,HOL1,2001-05-02,Heerenveen,Utrecht,1,2,-1,L
71752,0,HOL1,2001-05-03,Waalwijk,Ajax Amsterdam,2,2,0,D
71753,0,HOL1,2001-05-05,AZ Alkmaar,Willem II,2,3,-1,L
71754,0,HOL1,2001-05-05,Twente Enschede,Roosendaal,4,1,3,W
71755,0,HOL1,2001-05-05,Vitesse,Roda,1,1,0,D
71756,0,HOL1,2001-05-06,De Graafschap,NEC Nijmegen,2,1,1,W
71757,0,HOL1,2001-05-06,Feyenoord Rotterdam,For Sittard,2,3,-1,L
71758,0,HOL1,2001-05-06,Groningen,Sparta Rotterdam,1,1,0,D
71759,0,HOL1,2001-05-06,NAC Breda,Utrecht,0,0,0,D
71760,0,HOL1,2001-05-06,PSV Eindhoven,Heerenveen,3,0,3,W
71761,0,HOL1,2001-05-11,For Sittard,Twente Enschede,0,2,-2,L
71762,0,HOL1,2001-05-11,Roosendaal,PSV Eindhoven,1,2,-1,L
71763,0,HOL1,2001-05-12,De Graafschap,Waalwijk,0,1,-1,L
71764,0,HOL1,2001-05-12,Heerenveen,Vitesse,0,0,0,D
71765,0,HOL1,2001-05-12,Willem II,Groningen,3,0,3,W
71766,0,HOL1,2001-05-13,Ajax Amsterdam,Feyenoord Rotterdam,3,4,-1,L
71767,0,HOL1,2001-05-13,NEC Nijmegen,NAC Breda,0,2,-2,L
71768,0,HOL1,2001-05-13,Sparta Rotterdam,AZ Alkmaar,0,3,-3,L
71769,0,HOL1,2001-05-13,Utrecht,Roda,3,0,3,W
71770,0,HOL1,2001-05-17,Ajax Amsterdam,Vitesse,1,2,-1,L
71771,0,HOL1,2001-05-20,AZ Alkmaar,Heerenveen,2,2,0,D
71772,0,HOL1,2001-05-20,Feyenoord Rotterdam,Utrecht,2,2,0,D
71773,0,HOL1,2001-05-20,Groningen,Waalwijk,1,2,-1,L
71774,0,HOL1,2001-05-20,NAC Breda,Sparta Rotterdam,2,0,2,W
71775,0,HOL1,2001-05-20,PSV Eindhoven,De Graafschap,3,2,1,W
71776,0,HOL1,2001-05-20,Roda,NEC Nijmegen,4,1,3,W
71777,0,HOL1,2001-05-20,Twente Enschede,Ajax Amsterdam,1,3,-2,L
71778,0,HOL1,2001-05-20,Vitesse,For Sittard,3,0,3,W
71779,0,HOL1,2001-05-20,Willem II,Roosendaal,3,0,3,W
71780,0,HOL1,2001-05-27,Ajax Amsterdam,AZ Alkmaar,5,1,4,W
71781,0,HOL1,2001-05-27,Heerenveen,Twente Enschede,1,1,0,D
71782,0,HOL1,2001-05-27,NEC Nijmegen,PSV Eindhoven,2,4,-2,L
71783,0,HOL1,2001-05-27,Roosendaal,Feyenoord Rotterdam,0,1,-1,L
71784,0,HOL1,2001-05-27,Waalwijk,Roda,3,2,1,W
71785,0,HOL1,2001-05-27,Sparta Rotterdam,Vitesse,2,2,0,D
71786,0,HOL1,2001-05-27,Utrecht,Groningen,6,0,6,W
71787,0,HOL1,2001-05-31,De Graafschap,NAC Breda,1,1,0,D
71788,0,HOL1,2001-05-31,For Sittard,Willem II,4,1,3,W
71789,1,HOL1,2001-08-17,Twente Enschede,Waalwijk,1,0,1,W
71790,1,HOL1,2001-08-18,De Graafschap,AZ Alkmaar,3,0,3,W
71791,1,HOL1,2001-08-18,Den Bosch,Heerenveen,0,0,0,D
71792,1,HOL1,2001-08-18,Groningen,PSV Eindhoven,2,2,0,D
71793,1,HOL1,2001-08-18,NAC Breda,Utrecht,1,0,1,W
71794,1,HOL1,2001-08-19,Ajax Amsterdam,Roda,1,1,0,D
71795,1,HOL1,2001-08-19,Feyenoord Rotterdam,Sparta Rotterdam,5,0,5,W
71796,1,HOL1,2001-08-19,For Sittard,Vitesse,0,0,0,D
71797,1,HOL1,2001-08-19,Willem II,NEC Nijmegen,3,1,2,W
71798,1,HOL1,2001-08-21,NAC Breda,Twente Enschede,3,3,0,D
71799,1,HOL1,2001-08-22,For Sittard,De Graafschap,2,1,1,W
71800,1,HOL1,2001-08-22,Groningen,Willem II,1,0,1,W
71801,1,HOL1,2001-08-22,NEC Nijmegen,Waalwijk,1,0,1,W
71802,1,HOL1,2001-08-22,PSV Eindhoven,Den Bosch,3,2,1,W
71803,1,HOL1,2001-08-22,Roda,Feyenoord Rotterdam,0,2,-2,L
71804,1,HOL1,2001-08-22,Sparta Rotterdam,Utrecht,3,1,2,W
71805,1,HOL1,2001-08-22,Vitesse,AZ Alkmaar,1,0,1,W
71806,1,HOL1,2001-08-24,Heerenveen,NAC Breda,5,0,5,W
71807,1,HOL1,2001-08-25,AZ Alkmaar,Sparta Rotterdam,3,0,3,W
71808,1,HOL1,2001-08-25,De Graafschap,NEC Nijmegen,1,1,0,D
71809,1,HOL1,2001-08-25,Twente Enschede,Roda,3,0,3,W
71810,1,HOL1,2001-08-25,Vitesse,Utrecht,1,0,1,W
71811,1,HOL1,2001-08-25,Willem II,PSV Eindhoven,3,1,2,W
71812,1,HOL1,2001-08-26,Den Bosch,For Sittard,4,0,4,W
71813,1,HOL1,2001-08-26,Feyenoord Rotterdam,Ajax Amsterdam,1,2,-1,L
71814,1,HOL1,2001-08-26,Waalwijk,Groningen,4,0,4,W
71815,1,HOL1,2001-09-07,Heerenveen,Vitesse,1,1,0,D
71816,1,HOL1,2001-09-08,AZ Alkmaar,NAC Breda,2,1,1,W
71817,1,HOL1,2001-09-08,NEC Nijmegen,Feyenoord Rotterdam,0,3,-3,L
71818,1,HOL1,2001-09-08,PSV Eindhoven,For Sittard,3,0,3,W
71819,1,HOL1,2001-09-08,Roda,De Graafschap,0,1,-1,L
71820,1,HOL1,2001-09-08,Twente Enschede,Ajax Amsterdam,0,2,-2,L
71821,1,HOL1,2001-09-09,Sparta Rotterdam,Waalwijk,0,0,0,D
71822,1,HOL1,2001-09-09,Utrecht,Groningen,3,1,2,W
71823,1,HOL1,2001-09-09,Willem II,Den Bosch,1,1,0,D
