,Sea,Lge,Date,HT,AT,HS,AS,GD,WDL
91621,0,SCO4,2001-01-20,Hamilton Academical,Peterhead,3,0,3,W
91622,0,SCO4,2001-01-27,Albion Rovers,Dumbarton,1,3,-2,L
91623,0,SCO4,2001-01-27,East Stirling,Hamilton Academical,1,4,-3,L
91624,0,SCO4,2001-02-03,Dumbarton,East Fife,2,0,2,W
91625,0,SCO4,2001-02-03,East Stirling,Elgin City,1,0,1,W
91626,0,SCO4,2001-02-03,Hamilton Academical,Brechin City,1,0,1,W
91627,0,SCO4,2001-02-03,Montrose,Albion Rovers,0,1,-1,L
91628,0,SCO4,2001-02-17,Albion Rovers,Elgin City,0,1,-1,L
91629,0,SCO4,2001-02-17,Brechin City,Cowdenbeath,2,0,2,W
91630,0,SCO4,2001-02-17,East Stirling,East Fife,1,0,1,W
91631,0,SCO4,2001-02-17,Hamilton Academical,Montrose,1,3,-2,L
91632,0,SCO4,2001-02-24,Cowdenbeath,Albion Rovers,1,0,1,W
91633,0,SCO4,2001-02-24,Dumbarton,Brechin City,1,0,1,W
91634,0,SCO4,2001-02-24,East Fife,Peterhead,2,1,1,W
91635,0,SCO4,2001-02-24,Montrose,East Stirling,1,1,0,D
91636,0,SCO4,2001-03-06,Elgin City,Peterhead,0,1,-1,L
91637,0,SCO4,2001-03-07,Dumbarton,Cowdenbeath,3,0,3,W
91638,0,SCO4,2001-03-10,Dumbarton,Albion Rovers,1,4,-3,L
91639,0,SCO4,2001-03-10,East Fife,Montrose,1,0,1,W
91640,0,SCO4,2001-03-10,Elgin City,Cowdenbeath,0,2,-2,L
91641,0,SCO4,2001-03-10,Hamilton Academical,East Stirling,2,2,0,D
91642,0,SCO4,2001-03-13,East Stirling,Albion Rovers,1,0,1,W
91643,0,SCO4,2001-03-13,Elgin City,Dumbarton,0,3,-3,L
91644,0,SCO4,2001-03-13,Montrose,East Fife,1,1,0,D
91645,0,SCO4,2001-03-13,Peterhead,Cowdenbeath,3,0,3,W
91646,0,SCO4,2001-03-17,Albion Rovers,East Stirling,2,2,0,D
91647,0,SCO4,2001-03-17,Cowdenbeath,Dumbarton,2,2,0,D
91648,0,SCO4,2001-03-17,East Fife,Brechin City,1,4,-3,L
91649,0,SCO4,2001-03-17,Montrose,Elgin City,2,1,1,W
91650,0,SCO4,2001-03-17,Peterhead,Hamilton Academical,2,1,1,W
91651,0,SCO4,2001-03-20,Albion Rovers,Peterhead,0,1,-1,L
91652,0,SCO4,2001-03-20,Brechin City,Montrose,3,0,3,W
91653,0,SCO4,2001-03-20,Cowdenbeath,Hamilton Academical,1,1,0,D
91654,0,SCO4,2001-03-20,East Fife,Elgin City,1,1,0,D
91655,0,SCO4,2001-03-20,East Stirling,Dumbarton,0,0,0,D
91656,0,SCO4,2001-03-24,Brechin City,East Stirling,5,1,4,W
91657,0,SCO4,2001-03-24,Peterhead,Dumbarton,0,1,-1,L
91658,0,SCO4,2001-03-25,Albion Rovers,Hamilton Academical,0,1,-1,L
91659,0,SCO4,2001-03-25,Cowdenbeath,Elgin City,1,0,1,W
91660,0,SCO4,2001-03-27,Brechin City,Peterhead,1,1,0,D
91661,0,SCO4,2001-03-27,East Fife,Hamilton Academical,1,4,-3,L
91662,0,SCO4,2001-03-27,Montrose,Dumbarton,1,2,-1,L
91663,0,SCO4,2001-03-28,Elgin City,Albion Rovers,1,2,-1,L
91664,0,SCO4,2001-03-31,Dumbarton,Montrose,1,2,-1,L
91665,0,SCO4,2001-03-31,East Stirling,Peterhead,1,0,1,W
91666,0,SCO4,2001-03-31,Elgin City,East Fife,1,3,-2,L
91667,0,SCO4,2001-03-31,Hamilton Academical,Cowdenbeath,0,0,0,D
91668,0,SCO4,2001-04-03,Brechin City,East Fife,1,0,1,W
91669,0,SCO4,2001-04-03,East Stirling,Cowdenbeath,0,2,-2,L
91670,0,SCO4,2001-04-03,Elgin City,Montrose,0,2,-2,L
91671,0,SCO4,2001-04-07,Albion Rovers,Montrose,2,1,1,W
91672,0,SCO4,2001-04-07,Brechin City,Hamilton Academical,3,4,-1,L
91673,0,SCO4,2001-04-07,Cowdenbeath,Peterhead,4,0,4,W
91674,0,SCO4,2001-04-07,East Fife,Dumbarton,0,1,-1,L
91675,0,SCO4,2001-04-07,Elgin City,East Stirling,4,2,2,W
91676,0,SCO4,2001-04-10,Albion Rovers,Brechin City,1,1,0,D
91677,0,SCO4,2001-04-10,Cowdenbeath,Montrose,2,1,1,W
91678,0,SCO4,2001-04-10,Elgin City,Hamilton Academical,0,3,-3,L
91679,0,SCO4,2001-04-14,Dumbarton,Elgin City,2,0,2,W
91680,0,SCO4,2001-04-14,East Stirling,Brechin City,0,2,-2,L
91681,0,SCO4,2001-04-14,Hamilton Academical,East Fife,1,1,0,D
91682,0,SCO4,2001-04-14,Montrose,Cowdenbeath,0,1,-1,L
91683,0,SCO4,2001-04-14,Peterhead,Albion Rovers,1,1,0,D
91684,0,SCO4,2001-04-17,Brechin City,Albion Rovers,1,2,-1,L
91685,0,SCO4,2001-04-17,Cowdenbeath,East Fife,3,2,1,W
91686,0,SCO4,2001-04-17,Peterhead,Montrose,1,1,0,D
91687,0,SCO4,2001-04-21,Cowdenbeath,East Stirling,1,3,-2,L
91688,0,SCO4,2001-04-21,Dumbarton,Hamilton Academical,1,2,-1,L
91689,0,SCO4,2001-04-21,East Fife,Albion Rovers,2,1,1,W
91690,0,SCO4,2001-04-21,Elgin City,Brechin City,0,3,-3,L
91691,0,SCO4,2001-04-21,Montrose,Peterhead,2,2,0,D
91692,0,SCO4,2001-04-24,Montrose,Brechin City,1,3,-2,L
91693,0,SCO4,2001-04-28,Albion Rovers,Cowdenbeath,0,0,0,D
91694,0,SCO4,2001-04-28,Brechin City,Dumbarton,1,0,1,W
91695,0,SCO4,2001-04-28,East Stirling,Montrose,0,1,-1,L
91696,0,SCO4,2001-04-28,Hamilton Academical,Elgin City,3,0,3,W
91697,0,SCO4,2001-04-28,Peterhead,East Fife,2,1,1,W
91698,0,SCO4,2001-05-01,Montrose,Hamilton Academical,0,2,-2,L
91699,0,SCO4,2001-05-01,Peterhead,Elgin City,1,1,0,D
91700,0,SCO4,2001-05-05,Cowdenbeath,Brechin City,2,1,1,W
91701,0,SCO4,2001-05-05,Dumbarton,Peterhead,2,2,0,D
91702,0,SCO4,2001-05-05,East Fife,East Stirling,4,1,3,W
91703,0,SCO4,2001-05-05,Elgin City,Albion Rovers,1,0,1,W
91704,0,SCO4,2001-05-05,Montrose,Hamilton Academical,1,4,-3,L
91705,1,SCO4,2001-08-04,Dumbarton,Brechin City,1,2,-1,L
91706,1,SCO4,2001-08-04,East Fife,Albion Rovers,0,0,0,D
91707,1,SCO4,2001-08-04,Elgin City,East Stirling,2,1,1,W
91708,1,SCO4,2001-08-04,Montrose,Queens Park,3,1,2,W
91709,1,SCO4,2001-08-04,Stirling Albion,Peterhead,2,1,1,W
91710,1,SCO4,2001-08-11,Albion Rovers,Stirling Albion,1,3,-2,L
91711,1,SCO4,2001-08-11,Brechin City,East Fife,6,0,6,W
91712,1,SCO4,2001-08-11,East Stirling,Montrose,0,1,-1,L
91713,1,SCO4,2001-08-11,Peterhead,Dumbarton,0,3,-3,L
91714,1,SCO4,2001-08-11,Queens Park,Elgin City,0,0,0,D
91715,1,SCO4,2001-08-18,Dumbarton,Queens Park,2,1,1,W
91716,1,SCO4,2001-08-18,East Fife,East Stirling,0,4,-4,L
91717,1,SCO4,2001-08-18,Elgin City,Albion Rovers,2,0,2,W
91718,1,SCO4,2001-08-18,Montrose,Peterhead,0,3,-3,L
91719,1,SCO4,2001-08-18,Stirling Albion,Brechin City,1,3,-2,L
91720,1,SCO4,2001-08-25,Brechin City,Albion Rovers,4,1,3,W
91721,1,SCO4,2001-08-25,Dumbarton,Montrose,0,1,-1,L
91722,1,SCO4,2001-08-25,East Fife,Peterhead,0,1,-1,L
91723,1,SCO4,2001-08-25,Elgin City,Stirling Albion,2,3,-1,L
91724,1,SCO4,2001-08-25,Queens Park,East Stirling,2,3,-1,L
91725,1,SCO4,2001-09-08,Albion Rovers,Queens Park,2,1,1,W
91726,1,SCO4,2001-09-08,East Stirling,Dumbarton,2,4,-2,L
91727,1,SCO4,2001-09-08,Montrose,Brechin City,0,1,-1,L
91728,1,SCO4,2001-09-08,Peterhead,Elgin City,1,1,0,D
91729,1,SCO4,2001-09-08,Stirling Albion,East Fife,2,1,1,W
91730,1,SCO4,2001-09-15,Dumbarton,Albion Rovers,1,1,0,D
91731,1,SCO4,2001-09-15,East Stirling,Peterhead,2,3,-1,L
91732,1,SCO4,2001-09-15,Elgin City,East Fife,1,1,0,D
91733,1,SCO4,2001-09-15,Montrose,Stirling Albion,4,0,4,W
91734,1,SCO4,2001-09-15,Queens Park,Brechin City,1,3,-2,L
91735,1,SCO4,2001-09-18,Albion Rovers,East Stirling,0,4,-4,L
91736,1,SCO4,2001-09-18,East Fife,Montrose,1,2,-1,L
91737,1,SCO4,2001-09-19,Stirling Albion,Dumbarton,4,5,-1,L
91738,1,SCO4,2001-09-22,Dumbarton,Elgin City,2,2,0,D
91739,1,SCO4,2001-09-22,East Stirling,Stirling Albion,1,1,0,D
91740,1,SCO4,2001-09-22,Montrose,Albion Rovers,1,2,-1,L
91741,1,SCO4,2001-09-22,Peterhead,Brechin City,4,2,2,W
91742,1,SCO4,2001-09-22,Queens Park,East Fife,1,2,-1,L
91743,1,SCO4,2001-09-29,Albion Rovers,Peterhead,1,0,1,W
91744,1,SCO4,2001-09-29,Brechin City,East Stirling,1,2,-1,L
91745,1,SCO4,2001-09-29,East Fife,Dumbarton,4,1,3,W
91746,1,SCO4,2001-09-29,Elgin City,Montrose,1,2,-1,L
91747,1,SCO4,2001-09-29,Stirling Albion,Queens Park,0,0,0,D
91748,1,SCO4,2001-10-06,Peterhead,Queens Park,2,1,1,W
91749,1,SCO4,2001-10-07,Brechin City,Elgin City,1,0,1,W
91750,1,SCO4,2001-10-13,Albion Rovers,East Fife,3,0,3,W
91751,1,SCO4,2001-10-13,Brechin City,Dumbarton,3,2,1,W
91752,1,SCO4,2001-10-13,East Stirling,Elgin City,2,1,1,W
91753,1,SCO4,2001-10-13,Peterhead,Stirling Albion,3,3,0,D
91754,1,SCO4,2001-10-13,Queens Park,Montrose,2,2,0,D
91755,1,SCO4,2001-10-20,Dumbarton,Peterhead,0,3,-3,L
91756,1,SCO4,2001-10-20,East Fife,Brechin City,3,1,2,W
91757,1,SCO4,2001-10-20,Elgin City,Queens Park,2,0,2,W
91758,1,SCO4,2001-10-20,Montrose,East Stirling,2,0,2,W
91759,1,SCO4,2001-10-20,Stirling Albion,Albion Rovers,2,2,0,D
91760,1,SCO4,2001-10-27,Brechin City,Montrose,0,0,0,D
91761,1,SCO4,2001-10-27,Dumbarton,East Stirling,2,2,0,D
91762,1,SCO4,2001-10-27,East Fife,Stirling Albion,1,1,0,D
91763,1,SCO4,2001-10-27,Elgin City,Peterhead,4,1,3,W
91764,1,SCO4,2001-10-27,Queens Park,Albion Rovers,1,2,-1,L
91765,1,SCO4,2001-11-03,Albion Rovers,Brechin City,1,2,-1,L
91766,1,SCO4,2001-11-03,East Stirling,Queens Park,0,1,-1,L
91767,1,SCO4,2001-11-03,Montrose,Dumbarton,1,3,-2,L
91768,1,SCO4,2001-11-03,Peterhead,East Fife,1,3,-2,L
91769,1,SCO4,2001-11-03,Stirling Albion,Elgin City,0,1,-1,L
91770,1,SCO4,2001-11-10,Albion Rovers,Dumbarton,0,2,-2,L
91771,1,SCO4,2001-11-10,Brechin City,Queens Park,2,1,1,W
91772,1,SCO4,2001-11-10,East Fife,Elgin City,3,0,3,W
91773,1,SCO4,2001-11-10,Peterhead,East Stirling,3,2,1,W
91774,1,SCO4,2001-11-10,Stirling Albion,Montrose,1,1,0,D
91775,1,SCO4,2001-11-24,Dumbarton,Stirling Albion,4,1,3,W
91776,1,SCO4,2001-11-24,East Stirling,Brechin City,3,4,-1,L
91777,1,SCO4,2001-11-24,Montrose,East Fife,2,1,1,W
91778,1,SCO4,2001-11-24,Queens Park,Peterhead,0,1,-1,L
91779,1,SCO4,2001-11-27,East Stirling,Albion Rovers,1,2,-1,L
91780,1,SCO4,2001-11-27,Elgin City,Brechin City,0,1,-1,L
91781,1,SCO4,2001-12-01,Albion Rovers,Montrose,0,0,0,D
91782,1,SCO4,2001-12-01,Brechin City,Peterhead,4,3,1,W
91783,1,SCO4,2001-12-01,East Fife,Queens Park,1,4,-3,L
91784,1,SCO4,2001-12-01,Stirling Albion,East Stirling,1,1,0,D
91785,1,SCO4,2001-12-08,Elgin City,Dumbarton,0,3,-3,L
91786,1,SCO4,2001-12-15,Dumbarton,East Fife,1,0,1,W
91787,1,SCO4,2001-12-15,Montrose,Elgin City,0,2,-2,L
91788,1,SCO4,2001-12-15,Peterhead,Albion Rovers,0,0,0,D
91789,1,SCO4,2001-12-15,Queens Park,Stirling Albion,2,2,0,D
91790,1,SCO4,2001-12-22,Peterhead,Montrose,4,0,4,W
91791,1,SCO4,2002-01-05,Peterhead,Elgin City,1,0,1,W
91792,1,SCO4,2002-01-12,Brechin City,Albion Rovers,0,0,0,D
91793,1,SCO4,2002-01-12,Dumbarton,Montrose,0,5,-5,L
91794,1,SCO4,2002-01-12,East Fife,Peterhead,2,3,-1,L
91795,1,SCO4,2002-01-12,Elgin City,Stirling Albion,2,1,1,W
91796,1,SCO4,2002-01-12,Queens Park,East Stirling,1,0,1,W
91797,1,SCO4,2002-01-19,Albion Rovers,East Stirling,5,1,4,W
91798,1,SCO4,2002-01-19,Brechin City,Elgin City,1,0,1,W
91799,1,SCO4,2002-01-19,East Fife,Montrose,2,0,2,W
91800,1,SCO4,2002-01-19,Queens Park,Peterhead,2,0,2,W
91801,1,SCO4,2002-01-19,Stirling Albion,Dumbarton,2,1,1,W
91802,1,SCO4,2002-01-26,Dumbarton,Albion Rovers,2,0,2,W
91803,1,SCO4,2002-01-26,Elgin City,East Fife,2,0,2,W
91804,1,SCO4,2002-01-26,Montrose,Stirling Albion,1,3,-2,L
91805,1,SCO4,2002-01-26,Queens Park,Brechin City,0,0,0,D
91806,1,SCO4,2002-02-02,Albion Rovers,Peterhead,2,1,1,W
91807,1,SCO4,2002-02-02,Brechin City,East Stirling,2,0,2,W
91808,1,SCO4,2002-02-02,East Fife,Dumbarton,1,0,1,W
91809,1,SCO4,2002-02-02,Elgin City,Montrose,1,0,1,W
91810,1,SCO4,2002-02-02,Stirling Albion,Queens Park,3,2,1,W
91811,1,SCO4,2002-02-09,Dumbarton,Elgin City,3,1,2,W
91812,1,SCO4,2002-02-09,East Stirling,Stirling Albion,3,0,3,W
91813,1,SCO4,2002-02-09,Montrose,Albion Rovers,2,0,2,W
91814,1,SCO4,2002-02-09,Peterhead,Brechin City,1,3,-2,L
91815,1,SCO4,2002-02-09,Queens Park,East Fife,2,0,2,W
91816,1,SCO4,2002-02-12,East Fife,Albion Rovers,2,3,-1,L
91817,1,SCO4,2002-02-16,Albion Rovers,Stirling Albion,2,0,2,W
91818,1,SCO4,2002-02-16,Brechin City,East Fife,1,1,0,D
91819,1,SCO4,2002-02-16,East Stirling,Montrose,2,1,1,W
91820,1,SCO4,2002-02-16,Peterhead,Dumbarton,4,0,4,W
91821,1,SCO4,2002-02-16,Queens Park,Elgin City,3,0,3,W
91822,1,SCO4,2002-02-23,East Fife,East Stirling,1,0,1,W
91823,1,SCO4,2002-02-23,Montrose,Peterhead,2,1,1,W
91824,1,SCO4,2002-02-23,Queens Park,Dumbarton,0,0,0,D
91825,1,SCO4,2002-02-26,Albion Rovers,Elgin City,4,4,0,D
91826,1,SCO4,2002-02-26,Montrose,Queens Park,3,1,2,W
91827,1,SCO4,2002-02-27,Dumbarton,Brechin City,2,1,1,W
91828,1,SCO4,2002-02-27,Stirling Albion,Peterhead,0,2,-2,L
91829,1,SCO4,2002-03-02,Albion Rovers,Brechin City,0,1,-1,L
91830,1,SCO4,2002-03-02,East Stirling,Queens Park,3,1,2,W
91831,1,SCO4,2002-03-02,Montrose,Dumbarton,1,1,0,D
91832,1,SCO4,2002-03-02,Peterhead,East Fife,1,1,0,D
91833,1,SCO4,2002-03-02,Stirling Albion,Elgin City,3,1,2,W
91834,1,SCO4,2002-03-05,Albion Rovers,Queens Park,2,0,2,W
91835,1,SCO4,2002-03-05,Elgin City,East Stirling,2,2,0,D
91836,1,SCO4,2002-03-05,Montrose,Brechin City,0,0,0,D
91837,1,SCO4,2002-03-06,Stirling Albion,East Fife,0,1,-1,L
91838,1,SCO4,2002-03-09,Brechin City,Montrose,2,0,2,W
91839,1,SCO4,2002-03-09,Dumbarton,East Stirling,2,1,1,W
91840,1,SCO4,2002-03-09,East Fife,Stirling Albion,1,1,0,D
91841,1,SCO4,2002-03-09,Queens Park,Albion Rovers,0,3,-3,L
91842,1,SCO4,2002-03-12,Brechin City,Stirling Albion,3,1,2,W
91843,1,SCO4,2002-03-16,Albion Rovers,Dumbarton,1,1,0,D
91844,1,SCO4,2002-03-16,Brechin City,Queens Park,5,0,5,W
91845,1,SCO4,2002-03-16,East Fife,Elgin City,0,1,-1,L
91846,1,SCO4,2002-03-16,Peterhead,East Stirling,2,1,1,W
91847,1,SCO4,2002-03-16,Stirling Albion,Montrose,0,1,-1,L
91848,1,SCO4,2002-03-19,Elgin City,Peterhead,0,3,-3,L
91849,1,SCO4,2002-03-19,Queens Park,Dumbarton,0,2,-2,L
91850,1,SCO4,2002-03-19,Stirling Albion,Brechin City,1,3,-2,L
91851,1,SCO4,2002-03-23,Dumbarton,Stirling Albion,2,0,2,W
91852,1,SCO4,2002-03-23,East Stirling,Albion Rovers,1,2,-1,L
91853,1,SCO4,2002-03-23,Elgin City,Brechin City,3,1,2,W
91854,1,SCO4,2002-03-23,Montrose,East Fife,0,1,-1,L
91855,1,SCO4,2002-03-23,Peterhead,Queens Park,1,2,-1,L
91856,1,SCO4,2002-03-26,Elgin City,Albion Rovers,0,0,0,D
91857,1,SCO4,2002-03-30,Albion Rovers,Montrose,0,0,0,D
91858,1,SCO4,2002-03-30,Brechin City,Peterhead,1,1,0,D
91859,1,SCO4,2002-03-30,East Fife,Queens Park,0,3,-3,L
91860,1,SCO4,2002-03-30,Elgin City,Dumbarton,2,0,2,W
91861,1,SCO4,2002-03-30,Stirling Albion,East Stirling,1,0,1,W
91862,1,SCO4,2002-04-02,East Stirling,Dumbarton,1,0,1,W
91863,1,SCO4,2002-04-06,Dumbarton,East Fife,2,0,2,W
91864,1,SCO4,2002-04-06,East Stirling,Brechin City,2,0,2,W
91865,1,SCO4,2002-04-06,Montrose,Elgin City,1,0,1,W
91866,1,SCO4,2002-04-06,Peterhead,Albion Rovers,0,2,-2,L
91867,1,SCO4,2002-04-06,Queens Park,Stirling Albion,0,0,0,D
91868,1,SCO4,2002-04-09,East Stirling,Peterhead,1,0,1,W
91869,1,SCO4,2002-04-13,Albion Rovers,East Fife,2,1,1,W
91870,1,SCO4,2002-04-13,Brechin City,Dumbarton,0,1,-1,L
91871,1,SCO4,2002-04-13,East Stirling,Elgin City,0,3,-3,L
91872,1,SCO4,2002-04-13,Peterhead,Stirling Albion,5,1,4,W
91873,1,SCO4,2002-04-13,Queens Park,Montrose,0,1,-1,L
91874,1,SCO4,2002-04-16,East Stirling,East Fife,2,1,1,W
91875,1,SCO4,2002-04-20,Dumbarton,Peterhead,3,0,3,W
91876,1,SCO4,2002-04-20,East Fife,Brechin City,1,1,0,D
91877,1,SCO4,2002-04-20,Elgin City,Queens Park,0,1,-1,L
91878,1,SCO4,2002-04-20,Montrose,East Stirling,2,0,2,W
91879,1,SCO4,2002-04-20,Stirling Albion,Albion Rovers,0,3,-3,L
91880,1,SCO4,2002-04-27,Albion Rovers,Elgin City,2,2,0,D
91881,1,SCO4,2002-04-27,Brechin City,Stirling Albion,2,1,1,W
91882,1,SCO4,2002-04-27,Dumbarton,Queens Park,1,1,0,D
91883,1,SCO4,2002-04-27,East Stirling,East Fife,1,2,-1,L
91884,1,SCO4,2002-04-27,Peterhead,Montrose,3,1,2,W
91885,2,SCO4,2002-08-03,East Stirling,Montrose,1,1,0,D
91886,2,SCO4,2002-08-03,Gretna,Greenock Morton,1,1,0,D
91887,2,SCO4,2002-08-03,Peterhead,East Fife,0,2,-2,L
